uid,label,fold
k9tr74qg,0,1
efqjg02u,1,2
1g463sdy,1,1
gfliji18,1,4
k0axycel,0,2
os6zle6k,1,1
whef0vot,1,3
qtxhi15c,1,0
qzcuctsu,1,1
flsehuds,1,4
3qsqcq30,0,1
o30ubmc9,0,4
7c7bo119,0,1
xp9n56ny,0,4
xtxmgtt0,0,0
iaakytt3,0,1
imj70e3p,1,3
15ahdbvz,0,4
b0oih5cs,1,2
k30lvylk,0,2
fxhkc856,0,2
wpr97y2l,1,0
ofn1r4kz,1,4
36u8ueih,1,4
x74d0gjy,0,4
v5g10ur5,1,0
l8a78e9r,0,4
ivh6t1nt,1,4
mjsrd9q4,1,4
6nouhfj7,0,2
upfln4rx,1,2
yj38xrg2,0,4
gzr7txcb,0,1
48y1o4iz,1,0
asnwywrr,1,4
atatj9a3,0,0
y36ddfgs,0,0
3jonou9i,1,1
y4x41dnt,0,1
cagrp2u4,0,3
dtbh55rb,0,0
c76ub7l8,1,4
v1zocfi4,1,0
o6l1f90s,0,2
9bp4m18o,0,4
1bj9rm7p,0,0
yxdw2zcf,1,4
zw0ldalm,0,4
jegqtoam,0,0
dvlnknd6,0,0
69ugnekr,0,2
cpprcjiw,1,3
vhdk8lw2,0,2
lm349el8,1,4
hl88kzru,0,2
in3oeuvt,1,0
yt8qzpky,0,0
32orwixz,1,3
2c9ros7y,0,2
t2m6twd1,1,4
xmxb9yo1,0,0
8pajssuu,0,0
qo1vsmad,1,4
o8e7flqh,1,0
rrpzlk3e,0,1
4xyf9igf,1,3
u8iogxpb,0,4
whvnzh13,1,3
cd5glqj5,1,0
sxvwvm4w,0,2
3zkwdeek,1,2
gyspengw,0,3
yx9trflq,1,1
bmae38sr,0,0
yo4rcb1k,1,0
jtgq01te,0,0
e13n3bzt,0,1
9d31k9qm,1,3
3p91i3vm,0,2
zwffhhcm,1,2
ktlzkj49,0,4
yd82795e,1,4
5iz31yru,0,1
joqw5dsk,1,4
7n8la100,1,2
qxmcthph,0,1
j3muurmy,1,1
bd2qe4pa,0,4
8hyexf7j,1,1
xjn6fokz,0,1
ixzareiy,0,1
az39pecn,0,0
0dl5e11e,1,1
9ftaxp0w,1,1
foy4dd1v,1,2
n8lfjdtv,0,1
v2y4xkss,1,2
0kb68rer,0,2
vt997e4u,0,2
ny181acj,0,4
bc2swsoz,1,2
ctwjlsh3,0,4
tow4ycz0,0,0
4cdpqvl0,1,1
0ezzf8s2,1,0
zge2j51b,1,0
3jczucqm,0,3
runjdu0i,1,1
sb5iqnf7,0,1
4t60ploz,1,3
jcns6g29,1,3
8cqk4lta,0,3
hukwqvr1,0,3
h61iaoim,1,3
458ax40d,0,3
tirc9zd7,1,4
6szn9dde,1,2
3cup8ijl,0,1
2z0ljch2,1,0
vffqot8h,0,3
ljefy3zb,1,3
4ldimsyj,1,1
9boq0iq2,1,2
fa39e3nw,0,1
xuj3ac6p,0,0
e63lbqgu,0,0
3obyghgk,1,3
5bwikotc,0,2
keh5sw22,0,0
92mtr6sn,0,0
glh62c9t,1,0
199dxj37,0,3
c9h42m44,1,1
gv3z6bz8,0,1
uug95rlr,1,1
dihsa7he,1,4
z74lav71,0,0
448n7odk,0,4
ef828xg8,1,0
y72ivgly,1,4
e088o98b,0,0
v78hu7f0,1,1
i9g5dzx5,1,4
qjicjdan,0,3
085rntdr,1,2
5xyfc4kl,1,2
8cgn0t6d,0,3
vwrb7f6f,0,0
dhgzz0jk,1,1
ibu4fmpk,1,4
xvhagkc4,0,0
lorxdtg5,0,4
nqjqijc1,0,3
ydmt8vt4,1,4
3pt5r5rc,0,2
6zs62ywe,1,2
1g983ep9,1,1
p9w4j66c,0,4
noljq52w,0,3
spofv177,0,2
udktmonr,1,4
vbjfvyb6,0,0
li076a3k,1,2
krzd5e9p,0,3
3jpxgh30,0,0
153sflse,1,3
45bg34iq,0,0
7zj3sweb,0,4
nvg5vmf6,0,1
0yknfu84,1,4
xyjoa21a,1,1
6xvaj2k8,1,4
xpnmjqy3,1,0
odsx4nxv,0,0
kdc9x5jz,1,0
6kf1622v,1,3
xyzx9jpn,1,1
bzug0it2,1,3
6ys445gd,0,3
ej31gymd,0,2
m0l2ljk4,0,1
q5v7c6s5,1,3
nkb4ehou,1,0
6qlz2rwg,1,4
waj1g1r1,1,2
dwwo8nbh,1,2
nal3gywi,1,4
ymenvg3k,1,0
k0vm59m6,1,2
mg87oi0e,0,3
0vgnxb5j,0,2
tb9xxayp,0,4
ntrfzwkx,1,1
xjve3dze,1,3
edhhjshz,0,3
kbrh7lay,0,2
64yfds0d,0,2
ji9kqdgb,0,1
k2l0d1b4,1,4
xgmpw5d3,0,4
go8jn42x,0,1
2ezc7fov,1,2
2ygnmby4,0,0
9e7eobjl,1,1
zy1uu9ym,1,1
szdximyn,1,2
4u9bxf44,1,4
5cri8bix,0,2
oiq2q4qe,1,0
rxdouadv,1,0
ei3zrrhf,1,2
4abufwbu,1,0
cjg8vuaz,1,0
xkdq95g3,1,3
v23gxj0m,1,2
qvindh4s,0,0
pfdrwb2s,0,0
erev361x,0,2
snbti22n,1,1
v01zderi,1,1
4k5ogz2u,1,0
eaxylnfx,0,0
j4pnjy1o,1,3
2rntjlmz,1,2
04x0qzfh,0,3
omtzzf8a,1,2
df7pchcb,1,1
n9wszv83,1,3
xphx2kbv,0,1
sigbiaf9,1,1
2movs0cd,1,0
k36m8jvh,1,1
7ujodck8,1,2
2853uy8u,0,4
118qqvae,1,1
cw9yil8s,1,1
a3idy3c7,0,4
rm6j8y6r,0,4
h05hhiwf,0,2
d7yxw1tb,1,2
rwr965r9,1,3
6khub2rt,0,4
soyg9zqy,1,1
ahulwjti,0,3
qwnrhzn4,1,3
kgeuidji,1,4
pnf8f3gr,1,2
94sz2kuu,1,3
oyc3rwqm,1,2
mu7jae58,1,0
huxg2myr,0,3
06nkwfg3,0,2
mwu4cfil,1,2
kjxjq5nv,1,0
8oga0x7z,1,1
cgdc5tao,1,4
1cjfx5li,0,3
kwe4bx4l,1,3
r9tjq8zg,1,3
vwwusxlm,0,4
t2pnjka3,1,1
4mqa78ra,1,4
pkianouo,0,0
f0onjpi1,1,2
63yk03o4,1,0
gkwwjwga,0,3
btgdjz0i,0,3
frml29q2,1,2
l48c1cqg,0,2
433e1i1p,1,1
0bq1s9ry,1,1
llwb7sjw,0,2
h55hewlg,1,4
je2ab2rv,1,3
ndfdw79w,1,2
cxz2ei92,1,2
12pgyme6,1,0
rpkzggm0,1,1
j36tcfkj,1,1
nawnga41,1,0
izxtnsrt,1,0
wlxdsc4e,1,4
5hrdu4xs,1,1
zjnvc7hr,1,1
6c2cu7on,1,2
z3jbck88,1,0
d0tgsiwg,1,1
0odwmqx5,1,2
ggomf9pm,1,3
l9ln1p0v,1,4
uh17j8qo,0,3
09vs9kkh,1,3
4a3yjtu7,1,1
fbmenui3,1,2
do7002g3,1,2
yu6vk0uc,1,1
c1m3o55i,1,4
xva1nkbt,1,4
fshb0oqv,1,0
shkoecub,1,3
ods1eeur,1,3
xhw0ic1l,1,2
7dypmlva,1,4
k9w9pfb3,0,2
hn14eb87,1,0
53ayeqah,1,2
thsjr0fz,1,4
auxbgk2w,1,0
bxanj4x5,1,4
a5xin9dl,1,3
5tgsq7ai,1,3
tmofmmwi,0,1
9s3w563b,1,0
tkf6xdn8,1,3
wwiif86l,1,0
thet25lz,1,3
se99f77l,0,1
u8el5015,1,0
oop767j2,1,4
dg1wjuii,1,1
ymyrsvzn,1,1
4regb1aj,1,3
o091c795,1,1
rlqiob0n,1,2
lw0vs52s,1,0
q3b9so0u,1,1
swbkok3q,1,2
pwbsf3q0,1,1
e27zeoqg,1,2
vzhqjy62,1,4
zeeqnsn2,1,3
s8nn16ux,0,3
f5gzpl1q,0,3
weehwjq4,1,0
ta5ivroc,1,0
vitwu3bf,1,3
xb4y4k7b,0,1
pgyvyv2g,1,1
qu7dknnc,0,2
ptkezjss,0,2
zwd0w9ry,0,3
79kvls9m,0,4
euswrgvz,0,3
9aawe429,0,0
omuwahk2,1,4
lslaym0w,1,4
bglmy62x,0,3
rw6tm2o0,1,0
4k0lthy2,1,2
5m8kb9w4,1,4
uov51zlb,1,3
oriq8hke,1,2
226parsg,0,3
70s1f537,0,4
ye0qzsa7,0,4
yvdqbsxl,1,1
ul6lgjlp,1,2
efjawshm,0,4
lfzkicwm,0,0
peqydbpg,1,0
vv4zwl3z,0,1
yt91qe37,0,1
qqyzqii4,0,2
w6ozx25q,1,4
brmqg1ve,1,2
d32lx2to,0,4
owt9nm3v,1,3
2p2tixc7,1,3
urvqt3g8,1,3
cd31nrxd,0,0
356wafft,0,4
ouhylu6k,1,4
7p9mda9o,0,0
ekntbz3m,1,1
55izolnn,1,1
txrgn74f,1,2
9yecazrp,0,1
9dxoq2vp,1,0
gstqmgvu,1,2
4isotn9u,0,4
zeryf099,1,2
2qc6dr08,1,3
cw2lbm2q,1,1
sq0p82kb,1,1
700ucrgb,0,0
93wkcs4k,0,2
ek4aegvf,0,2
q3jzr25m,1,2
df7fr91i,1,0
pwh0mx1e,0,3
gok01tnz,1,2
rf5a7qy8,1,2
yb7w8p74,1,3
mjdxo100,0,2
vhmygty3,1,3
addqhkga,1,1
d7x48wze,0,4
4ex6u86z,1,3
jq7w7jp6,1,3
1lfc1nlc,0,0
8jpr7vgr,1,4
f1hx6zdc,1,2
ujq6fx7x,1,3
jz6us7rp,1,2
422ta83r,0,2
t8cq1xgb,1,3
ngz6wmdw,1,4
0fgzvrct,1,2
lt4q9bc2,1,2
be3yqy5f,1,2
u7bfxq7b,1,4
zegbl2qg,1,4
v3dr2h2p,0,0
39yl9ue4,0,4
21vmefoz,1,1
tp7bd4w1,1,4
aragdx5o,1,4
31yhxso7,1,4
vbgr8w2m,1,0
aietdn1t,1,1
h1xjg2y8,1,1
rgybxkpm,0,3
21b07g2r,1,0
e6zvlhyl,0,1
2ld05nhq,1,0
r6f7qnez,0,2
w9heyce4,1,1
qgm5v2ww,0,4
g84d4r9v,0,1
4k00ilu6,0,2
vfua9bq1,1,3
btr23qiu,1,2
a08ekxdr,1,4
kz40aq15,0,1
o2nqw4c6,0,1
lbpj8t22,0,2
c50b8y5d,0,0
nwnguczh,1,3
9ier7u8h,1,1
0imjyjcm,1,0
rsezytkw,1,4
2837c6qc,1,2
6k8djzr5,1,3
swk8temp,0,1
xkc5i8xo,0,0
mxlvz4qk,1,2
e2gjr81b,0,2
mqf7zk94,0,1
yxfiblej,0,0
gublmntf,0,2
k7orfqla,1,4
09lzrk79,0,2
ufu6py06,1,1
ftlo4qdb,1,4
xvh7katq,0,3
ydshlv76,1,1
mf4nnkm9,1,1
5d0p92k3,1,4
8p6fvdhr,0,4
59c81do6,1,1
ouz1egnt,1,2
b34kuqaa,1,4
j84rx6pr,1,1
yiej9c0u,0,1
u5wryesu,1,2
4fcl5efj,1,2
p6mkt7s1,1,2
gd1t53yk,1,0
yydu3asn,0,2
rm6dfhg6,1,2
w3stt1eq,0,4
c37rln36,1,1
v1mzb3i4,0,2
fieecy2c,0,0
11bd2sce,1,2
jcy127h6,1,0
gmd478mf,1,0
s0iuduah,1,3
gk6t9dhs,1,4
znvp8gmn,1,2
hie9ede1,0,1
zublekvl,0,3
9ptk4gc4,0,2
ryg9rdpx,1,3
dfovd79c,1,3
9mv9e40k,0,2
zuj2xorv,1,4
ork1djrw,0,3
edbcy8ny,1,4
fwdc112h,0,0
xrjm4t8b,0,0
p6nlnqbu,0,2
4kzrezrd,0,3
yxyur4so,1,3
r8wm9lbb,0,3
4m0a6mdm,0,0
mmxixv6c,1,2
kmalq5u6,1,2
jzv9nou3,0,0
dyms1mwn,1,1
pr424tkb,0,4
9oi0d4dm,1,3
c2rh2xk2,1,2
pthowq1g,0,4
az5uh80q,0,0
7tw1puws,1,3
nffykpl3,1,2
cho3xjvo,1,2
egi3qupx,0,3
bfej2xg4,0,3
8ra4dv56,0,4
onxd70fe,1,0
07s387j5,0,3
ie3lvo0i,1,0
pfg8pjvr,0,3
n8lpy857,0,1
nz3a8v4x,0,0
7y2itl8n,1,1
3e54n6o9,1,3
jd3ih66w,1,3
51ob537q,1,1
o4z533zs,0,3
mv30qabx,0,2
w2eowlcf,0,0
s8314y2l,1,3
r0jy32ho,0,1
g585i87x,1,1
w69hzgop,1,4
jdn8ezp7,1,4
qyezg52k,1,4
re4v9kyp,0,0
ofkjw6ny,0,1
qaelyyzz,0,1
0jdcli69,1,1
78v0bjwk,1,4
on8uujs7,1,2
5eltfebe,1,2
5407k5w1,1,0
jl6l91f4,0,4
x2bfibjz,0,1
p97bmzrr,1,2
45ed5ggs,0,4
j6vv8suo,1,1
c1y5ayyo,1,0
v84fc3xq,1,3
8va8x8l0,1,0
08uhbxlb,1,4
c8nog85d,0,2
4f2k1xer,1,4
p3lyex3s,1,3
r5rup13w,1,0
ppbmqiyf,0,1
rwskp6rf,0,4
e64skbcb,1,0
dpdxujjc,0,2
sexggoc5,1,0
kvqywj85,1,1
gg0v5dta,1,3
egry58vr,1,1
w9myyoke,1,2
aea84hxx,0,4
pw2gkqra,1,2
ffz8q4vh,0,4
u4bawz94,0,0
0vtkrrvw,1,2
y3rztplc,1,2
6prr7mza,1,3
kgmih6mv,1,3
4xekz83y,0,2
0224wk0y,1,4
ehvdo9kh,1,3
ba5mf36b,0,1
cpweijmm,1,2
b5jfysyz,0,2
7pq4ddv2,0,1
83bdw56f,0,2
kps0dxme,0,1
4po1i3ms,1,4
dn1mxf1p,0,1
i2ooq42n,1,3
bfa37dl9,0,2
fc1xx6cw,1,1
zxskoytk,1,0
06akt7zq,1,0
ht2xz52o,1,3
hkbm00e9,0,2
kdts1fb2,1,4
vi109dcn,0,4
wmbxek0q,1,4
929u6wtv,1,3
mk2zyzsi,1,3
lu3ndz3c,0,2
c5rqnsvs,0,0
ojrpp7r9,1,4
3fezez5e,0,3
hr07n8vo,0,0
eubfn9kr,0,4
2fvb66h3,1,4
rem5puu6,1,2
2rzv1sqq,1,3
q5l2xoio,1,1
t860x5zu,1,4
2zueugwu,0,4
bugr6e7g,1,0
a2iz5p3v,1,3
ob5apo4l,1,0
jedgfjdl,1,0
ogwlacol,0,0
oln3eh1v,1,1
r1necqor,1,4
oi5j8yit,1,1
2kodwh8n,0,3
92tp6qaq,1,0
3k8a7rv4,0,4
nmwvsb0u,1,2
koefukpv,0,4
8lymj1qi,0,1
9mqvayxa,0,4
r6yo6z1t,1,1
2xcb3yym,1,3
33mg1zaq,1,4
7qhak7md,1,2
wkzirnk6,0,2
zhh3o5ur,1,4
txuyucec,1,2
juis2gy9,1,4
ytjuq7x7,0,2
b7p9jyqn,1,0
15ikpqah,0,3
cua09pci,1,0
flwdr3vw,1,4
mjdimbm2,1,1
71w1wudc,0,0
bl4ce7pk,1,1
wcyuknd1,1,0
ivxan25w,1,4
m72qlgdv,0,3
c2guwjp0,0,0
qi2clp81,0,1
l51flmna,1,1
vycs44ph,1,2
h62myz9v,0,2
lu8wpfq2,0,2
bhaiiwi0,1,4
8l0hg9nc,0,3
bekgv1bb,1,3
hg5zmtga,1,3
46ayn2d7,0,0
ki3x7995,0,0
5cf72gnn,0,3
v9ibwgt2,0,3
lb25485h,0,3
cqxcs1xs,0,2
rqlnzzrj,0,4
o7vbhh5o,0,2
l5u7nted,0,1
qmvqwpqo,0,2
2lngixmc,1,2
4sx27dcb,1,2
om2zkf5b,1,2
1sa3y5t3,0,4
7szpf9s9,0,4
ehwhg0u4,1,1
3qlx3f2x,1,2
hdcv4bkt,1,4
cv1ltwbj,0,4
9uu2bl7a,0,0
mkoh109z,0,3
do0d3fvn,1,1
v4kfq5dz,1,0
53x1f8s0,1,0
x7m2mm4p,0,2
61nhvcfw,0,1
r2f5t82d,0,4
dl7fkndg,0,3
1jrj5xfe,0,1
ub4o47en,0,3
48nysj5y,1,2
wx0i3a4k,1,0
focnqdqx,0,4
6qd0771h,1,4
ll9rzrkb,1,4
fqxlbvn7,1,4
nprb58yj,0,1
wdcokz5s,1,2
yj3d6m1f,1,1
mpryfzmy,0,3
oa2vcywl,0,2
9700lfqf,0,2
5e8osaq3,0,3
eq8dh9pt,1,3
fnm88ua3,0,1
a6s5zxqo,0,4
mts1egpg,0,0
vtn4ypkw,0,1
7493dxwo,1,4
r17dpubk,1,3
piqnhqe8,0,1
6o3z0ani,1,3
k5j42oi6,1,1
oafn33vm,1,3
89i9gx32,0,3
uew9g6sp,1,4
d2sw24wj,1,0
t8hdpwvb,0,0
z7cn0eqw,1,3
mi6kti22,1,0
1xj7wwud,1,2
qvdk6drn,1,0
4orac8cy,0,3
nl63gagu,1,3
vb99rwtf,0,2
07gbasf5,0,2
ehlh07jr,0,2
8mtk0rso,0,4
ggy5kov1,1,1
l28r5p03,0,0
wvpunwcg,1,0
bsvk3x8m,0,1
bgl2mcxn,1,4
2elalq26,0,1
unvsdkv5,0,2
4c6p1llh,0,2
2r9pegln,1,0
ukx496k4,0,3
o67bxcd2,1,1
0j1oulwo,1,3
zq48enwb,1,3
badlypgg,0,3
6n6975j2,1,0
d8clw3jg,1,1
eqe5158o,0,4
qesux9l0,0,3
ijkcu5x0,0,4
hc8cah3g,0,3
dhvs41lq,1,1
fs6hn95s,1,4
2gkfl5xf,0,1
50i6gbxq,0,3
j7dpfssb,1,4
jdx0pkov,1,1
trpyx8hb,1,3
bjcdiwzo,1,3
d05jh2mk,1,1
v0dszrk6,0,3
ilcg6far,0,1
mgjcy4v8,1,0
urid3u94,1,3
sgfdk0q0,1,1
9jrnamz6,1,3
146vey0a,0,2
94xfri09,0,0
m0g8w85y,1,2
6q8sjy5o,0,1
p9lbsmwp,0,1
q82k8ryq,0,4
f8wxkk2a,0,3
bkvblpxa,0,3
jmk4x1fd,1,0
j9hvchrm,0,4
3wp8djkl,0,4
uyluyhet,1,0
kduwtn5p,0,4
epl7zqpp,1,2
oau8p1wk,0,3
isetuk1o,1,2
oa35qbb3,1,2
xmdkrlc0,0,3
y0bhf0ri,0,4
y4kl9ary,0,2
eavedhr3,0,2
pceo934t,0,3
3y4wpwg3,1,1
xg0trky8,0,3
ryozdppb,1,3
quakx6wb,0,0
68q0j9m4,1,0
smzocxmz,1,3
mz2k1ko6,1,4
xnqxu71s,0,1
el8mwob4,1,3
fdd7r193,0,3
0i6g61pc,0,3
we4c1v47,1,4
lzn9uhjp,0,3
khf33guw,0,3
yh36motc,0,2
g06xr3ur,1,4
mwuecpnc,0,1
c2keivli,1,4
77jzc58c,1,1
u47soczd,0,4
q7jbmjm1,0,1
ft07x5ic,1,0
86z1b98v,0,2
wct8jbbs,0,3
xpk48ab1,0,1
3t4y0tb1,0,2
zppep69n,0,1
gpcivi05,0,3
2u9az3ce,1,2
gbmxikvr,0,1
ecjtr0m6,0,4
hz72kxsj,0,2
zsb6zwkh,1,0
e9i0hn3f,1,0
9zxqerbk,1,2
n3dkvr5n,1,0
bhgpbktm,0,1
av6763v1,1,4
m3pp00cd,0,0
nzy47quu,0,0
sfn07ea2,0,4
8ditmown,1,1
x23veulj,1,0
gqpq8r4h,0,3
c7jvlcg1,1,4
j5ewfwbe,0,3
by4ubzcz,0,1
jjy4mzvm,0,4
cpsiln3o,1,3
x5fl2mox,0,4
q9wfb76a,0,2
v3s2sumh,1,0
3b0n9cc7,0,1
isutp04s,0,4
brspj4ki,1,4
i1nq0ei0,0,3
5nms6xvq,0,2
pu3et1ov,0,4
ejklcp9u,1,3
w165aejt,1,0
70ebpy9e,0,0
576mouze,0,0
66vw9b0m,0,4
qoq4kreg,1,2
167d6vnx,0,3
npsv8dkm,0,1
u6u4pllg,1,3
f309hsuw,0,3
dkejp5k7,1,4
917xfh41,0,0
a68t2a3a,0,0
h7u0s3kd,1,4
z4ppj590,1,4
emc20lsj,0,1
ws1zl7p7,0,0
2l4x5bwa,1,3
en7yjf30,0,2
kh5840ac,1,3
uhgpjnvw,0,0
rxgkikr2,1,4
omrde51k,0,1
8lxeqlez,0,1
z1r2roik,1,2
s62c1jlo,1,4
po6j0m3l,1,0
oufhw8wl,1,0
va02dz61,1,3
txsnhft4,1,1
i26lh07b,0,2
a7dorfki,0,1
1ije2xe0,1,1
jdcz1oa3,0,0
vf02gvll,1,2
sajhjxqk,0,0
d8ur6tia,0,0
rontdi9o,0,1
inuxl39d,1,3
g5rifwr0,1,4
ui1jlmfl,1,4
uoay12tl,0,1
xlzs49cd,1,1
zn1f0fp8,1,0
bpg2r0to,0,1
kpk7yswn,1,0
xfshwzsj,1,4
q77z4es3,1,1
aofc9lgy,0,3
tlcqfmui,0,4
w7j35vlw,1,4
ojtxcf0k,0,1
jd2v1l1v,0,4
j35yrg29,1,0
d2ff5l6b,0,0
spxlseun,0,0
nrlst548,0,1
84z4ur2y,0,4
upmanqy0,1,3
hu97ng0a,0,2
psaldnj7,1,0
vbjrbzjw,1,4
83579wrr,1,4
513bb6f0,0,4
5ep4cwcd,0,1
t9gwa44l,0,3
z6v7s7o4,0,4
yc3s0dpj,1,4
hsg04ajm,0,0
muzuqed0,0,4
gv812hnc,1,1
0i4x6g1e,0,4
bzgflig5,1,0
gkzjrumx,1,0
qw3b4nth,1,0
zm32hzs3,1,3
2d1jqbex,0,1
gfvnnvbz,0,3
w5apmxd6,0,2
lqga3qup,0,2
o4jnmyk8,0,3
516sp18o,1,0
bs7587h9,0,2
1el88l12,0,1
qfaf5kci,1,3
hdiy4nrm,1,3
qyz6y3z1,0,0
de1e1630,1,3
pocr0vhv,0,2
1nm3v16x,1,1
eghpmxpk,1,1
n3b8pfy4,1,2
qcyd52al,0,4
unqr8o1k,1,2
jwv2qnrm,1,4
tn29tnyf,1,2
m7vh30qb,1,0
kern6yjm,0,4
k3tgmalw,0,3
vmb0idd0,1,4
wpj8yi34,1,2
0sqcnf9w,0,0
5n9c70pa,1,0
8jx54peg,0,1
jks4i2nr,1,2
1p02jyv6,0,3
yjoaoejv,1,0
9lhalckz,1,3
3vwlo7am,1,4
mpq0hzyj,0,4
b48wumh9,0,4
nklybwgm,1,1
p9a9uri7,1,2
ev4dh9ug,0,1
f10oo1pv,0,2
lnd581lt,1,2
o4rq3q7g,1,2
ktmqg6nx,0,1
9owwew9v,0,0
08liuqdn,1,1
05xt54fn,0,3
5g77lk6h,1,0
qiv929se,1,1
vl7fq8ab,1,2
y595cpjz,1,0
e1xtar0k,1,2
o31nzsxp,1,1
efj31ego,0,4
m62hdxc6,1,1
rijkq2zu,0,0
v1fkhnnk,0,0
8fwrpk0z,0,1
fknwbhkv,0,1
jz09owgm,1,3
f4ln5rgs,1,0
g6a8mlik,0,0
22xmq664,1,0
42sihxod,0,4
lctt058c,1,4
uij0yxiy,1,0
qbvtdg3c,1,3
6scivuqt,1,2
2lwhedht,1,2
hruu5e51,0,1
h3wqa1vr,0,3
gss8k5ij,0,3
ulp98rl9,0,2
qfcpk7pw,1,0
tg21hslt,1,4
dkvuff12,1,3
4vf89x22,0,3
j7q4kfmm,0,3
0qpop1o8,1,0
m291azhz,1,0
knl2luhh,1,4
s4dilrzq,1,0
8bxy6rkv,0,4
ndxjn7de,1,3
0l1offkh,1,3
diu1jtka,0,1
1c2zl46q,0,0
5gqqlyzj,0,3
0aeoorbt,1,0
6sapbs22,1,2
ruw0u92t,1,4
24d7v911,1,3
pjq50xcx,0,1
msy3paua,1,2
3aipjiyl,1,2
qx1um55f,1,3
1hgav42t,1,0
8llihkpj,1,0
7hme6p4n,0,4
p00nqohn,0,4
3dg60e1e,0,0
rv0lg92m,1,4
jeqa2o4m,1,4
84p4k9dx,0,0
oq8jxlfi,0,1
uefz1c25,1,4
xnofg780,0,0
3g5dfrlw,1,0
6jl2l5b5,0,4
6bnvsfa6,1,1
d9er94te,1,1
vwlq6exn,1,1
