uid,label,fold
df7pchcb,1,3
n9wszv83,1,0
xphx2kbv,0,1
sigbiaf9,1,2
2movs0cd,1,2
k36m8jvh,1,2
7ujodck8,1,3
2853uy8u,0,4
118qqvae,1,0
cw9yil8s,1,2
a3idy3c7,0,0
rm6j8y6r,0,1
h05hhiwf,0,4
d7yxw1tb,1,1
rwr965r9,1,3
6khub2rt,0,2
soyg9zqy,1,3
ahulwjti,0,1
qwnrhzn4,1,1
kgeuidji,1,1
pnf8f3gr,1,1
94sz2kuu,1,2
oyc3rwqm,1,4
mu7jae58,1,0
huxg2myr,0,3
06nkwfg3,0,2
mwu4cfil,1,1
kjxjq5nv,1,0
8oga0x7z,1,1
cgdc5tao,1,4
1cjfx5li,0,4
kwe4bx4l,1,0
r9tjq8zg,1,0
vwwusxlm,0,0
t2pnjka3,1,1
4mqa78ra,1,2
pkianouo,0,1
f0onjpi1,1,2
63yk03o4,1,2
gkwwjwga,0,1
btgdjz0i,0,0
frml29q2,1,0
l48c1cqg,0,0
433e1i1p,1,3
0bq1s9ry,1,0
llwb7sjw,0,4
h55hewlg,1,1
je2ab2rv,1,0
ndfdw79w,1,4
cxz2ei92,1,0
12pgyme6,1,4
rpkzggm0,1,2
j36tcfkj,1,0
nawnga41,1,1
izxtnsrt,1,2
wlxdsc4e,1,3
5hrdu4xs,1,2
zjnvc7hr,1,3
6c2cu7on,1,3
z3jbck88,1,2
d0tgsiwg,1,4
0odwmqx5,1,3
ggomf9pm,1,2
l9ln1p0v,1,4
uh17j8qo,0,4
09vs9kkh,1,2
4a3yjtu7,1,0
fbmenui3,1,0
do7002g3,1,4
yu6vk0uc,1,2
c1m3o55i,1,4
xva1nkbt,1,4
fshb0oqv,1,4
shkoecub,1,1
ods1eeur,1,3
xhw0ic1l,1,4
7dypmlva,1,3
k9w9pfb3,0,3
hn14eb87,1,2
53ayeqah,1,2
thsjr0fz,1,3
auxbgk2w,1,2
bxanj4x5,1,1
a5xin9dl,1,3
5tgsq7ai,1,2
tmofmmwi,0,3
9s3w563b,1,4
tkf6xdn8,1,0
wwiif86l,1,1
thet25lz,1,4
se99f77l,0,0
u8el5015,1,2
oop767j2,1,0
dg1wjuii,1,2
ymyrsvzn,1,1
4regb1aj,1,1
o091c795,1,2
rlqiob0n,1,3
lw0vs52s,1,3
q3b9so0u,1,0
swbkok3q,1,2
pwbsf3q0,1,4
e27zeoqg,1,3
vzhqjy62,1,0
zeeqnsn2,1,2
s8nn16ux,0,3
f5gzpl1q,0,4
weehwjq4,1,4
ta5ivroc,1,2
vitwu3bf,1,3
xb4y4k7b,0,3
pgyvyv2g,1,3
qu7dknnc,0,3
ptkezjss,0,0
zwd0w9ry,0,1
79kvls9m,0,2
euswrgvz,0,4
9aawe429,0,0
omuwahk2,1,1
lslaym0w,1,3
bglmy62x,0,3
rw6tm2o0,1,1
4k0lthy2,1,2
5m8kb9w4,1,2
uov51zlb,1,3
oriq8hke,1,1
226parsg,0,0
70s1f537,0,3
ye0qzsa7,0,4
yvdqbsxl,1,3
ul6lgjlp,1,0
efjawshm,0,0
lfzkicwm,0,3
peqydbpg,1,3
vv4zwl3z,0,4
yt91qe37,0,4
qqyzqii4,0,4
w6ozx25q,1,0
brmqg1ve,1,3
d32lx2to,0,3
owt9nm3v,1,1
2p2tixc7,1,2
urvqt3g8,1,4
cd31nrxd,0,1
356wafft,0,3
ouhylu6k,1,2
7p9mda9o,0,4
ekntbz3m,1,3
55izolnn,1,1
txrgn74f,1,4
9yecazrp,0,3
9dxoq2vp,1,3
gstqmgvu,1,4
4isotn9u,0,2
zeryf099,1,2
2qc6dr08,1,3
cw2lbm2q,1,2
sq0p82kb,1,2
700ucrgb,0,3
93wkcs4k,0,4
ek4aegvf,0,2
q3jzr25m,1,3
df7fr91i,1,1
pwh0mx1e,0,2
gok01tnz,1,2
rf5a7qy8,1,4
yb7w8p74,1,3
mjdxo100,0,2
vhmygty3,1,4
addqhkga,1,1
d7x48wze,0,0
4ex6u86z,1,1
jq7w7jp6,1,1
1lfc1nlc,0,3
8jpr7vgr,1,1
f1hx6zdc,1,1
ujq6fx7x,1,2
jz6us7rp,1,3
422ta83r,0,4
t8cq1xgb,1,3
ngz6wmdw,1,3
0fgzvrct,1,1
lt4q9bc2,1,2
be3yqy5f,1,4
u7bfxq7b,1,4
zegbl2qg,1,3
v3dr2h2p,0,1
39yl9ue4,0,1
21vmefoz,1,3
tp7bd4w1,1,1
aragdx5o,1,2
31yhxso7,1,1
vbgr8w2m,1,4
aietdn1t,1,3
h1xjg2y8,1,2
rgybxkpm,0,0
21b07g2r,1,3
e6zvlhyl,0,0
2ld05nhq,1,0
r6f7qnez,0,0
w9heyce4,1,3
qgm5v2ww,0,3
g84d4r9v,0,0
4k00ilu6,0,3
vfua9bq1,1,4
btr23qiu,1,4
a08ekxdr,1,0
kz40aq15,0,1
o2nqw4c6,0,2
lbpj8t22,0,2
c50b8y5d,0,0
nwnguczh,1,0
9ier7u8h,1,1
0imjyjcm,1,2
rsezytkw,1,0
2837c6qc,1,3
6k8djzr5,1,0
swk8temp,0,1
xkc5i8xo,0,1
mxlvz4qk,1,4
e2gjr81b,0,0
mqf7zk94,0,1
yxfiblej,0,4
gublmntf,0,0
k7orfqla,1,3
09lzrk79,0,2
ufu6py06,1,0
ftlo4qdb,1,2
xvh7katq,0,2
ydshlv76,1,4
mf4nnkm9,1,2
5d0p92k3,1,0
8p6fvdhr,0,3
59c81do6,1,2
ouz1egnt,1,0
b34kuqaa,1,0
j84rx6pr,1,4
yiej9c0u,0,1
u5wryesu,1,0
4fcl5efj,1,1
p6mkt7s1,1,3
gd1t53yk,1,2
yydu3asn,0,4
rm6dfhg6,1,4
w3stt1eq,0,4
c37rln36,1,1
v1mzb3i4,0,1
fieecy2c,0,1
11bd2sce,1,4
jcy127h6,1,3
gmd478mf,1,3
s0iuduah,1,0
gk6t9dhs,1,2
znvp8gmn,1,0
hie9ede1,0,1
zublekvl,0,3
9ptk4gc4,0,4
ryg9rdpx,1,4
dfovd79c,1,2
9mv9e40k,0,4
zuj2xorv,1,2
ork1djrw,0,0
edbcy8ny,1,1
fwdc112h,0,3
xrjm4t8b,0,2
p6nlnqbu,0,2
4kzrezrd,0,1
yxyur4so,1,2
r8wm9lbb,0,2
4m0a6mdm,0,1
mmxixv6c,1,0
kmalq5u6,1,3
jzv9nou3,0,4
dyms1mwn,1,2
pr424tkb,0,0
9oi0d4dm,1,0
c2rh2xk2,1,4
pthowq1g,0,1
az5uh80q,0,3
7tw1puws,1,1
nffykpl3,1,4
cho3xjvo,1,2
egi3qupx,0,0
bfej2xg4,0,0
8ra4dv56,0,4
onxd70fe,1,2
07s387j5,0,2
ie3lvo0i,1,4
pfg8pjvr,0,3
n8lpy857,0,1
nz3a8v4x,0,1
7y2itl8n,1,2
3e54n6o9,1,4
jd3ih66w,1,2
51ob537q,1,2
o4z533zs,0,0
mv30qabx,0,2
w2eowlcf,0,0
s8314y2l,1,1
r0jy32ho,0,1
g585i87x,1,2
w69hzgop,1,4
jdn8ezp7,1,0
qyezg52k,1,0
re4v9kyp,0,3
ofkjw6ny,0,3
qaelyyzz,0,2
0jdcli69,1,1
78v0bjwk,1,0
on8uujs7,1,4
5eltfebe,1,0
5407k5w1,1,4
jl6l91f4,0,2
x2bfibjz,0,1
p97bmzrr,1,4
45ed5ggs,0,1
j6vv8suo,1,4
c1y5ayyo,1,1
v84fc3xq,1,0
8va8x8l0,1,0
08uhbxlb,1,2
c8nog85d,0,4
4f2k1xer,1,3
p3lyex3s,1,4
r5rup13w,1,2
ppbmqiyf,0,2
rwskp6rf,0,0
e64skbcb,1,3
dpdxujjc,0,2
sexggoc5,1,2
kvqywj85,1,0
gg0v5dta,1,0
egry58vr,1,3
w9myyoke,1,4
aea84hxx,0,1
pw2gkqra,1,1
ffz8q4vh,0,0
u4bawz94,0,4
0vtkrrvw,1,3
y3rztplc,1,2
6prr7mza,1,3
kgmih6mv,1,2
4xekz83y,0,4
0224wk0y,1,1
ehvdo9kh,1,0
ba5mf36b,0,2
cpweijmm,1,3
b5jfysyz,0,2
7pq4ddv2,0,0
83bdw56f,0,2
kps0dxme,0,1
4po1i3ms,1,4
dn1mxf1p,0,1
i2ooq42n,1,3
bfa37dl9,0,4
fc1xx6cw,1,2
zxskoytk,1,0
06akt7zq,1,0
ht2xz52o,1,0
hkbm00e9,0,0
kdts1fb2,1,3
vi109dcn,0,3
wmbxek0q,1,4
929u6wtv,1,1
mk2zyzsi,1,4
lu3ndz3c,0,4
c5rqnsvs,0,1
ojrpp7r9,1,4
3fezez5e,0,1
hr07n8vo,0,2
eubfn9kr,0,1
2fvb66h3,1,0
rem5puu6,1,2
2rzv1sqq,1,1
q5l2xoio,1,4
t860x5zu,1,2
2zueugwu,0,0
bugr6e7g,1,0
a2iz5p3v,1,0
ob5apo4l,1,0
jedgfjdl,1,4
ogwlacol,0,1
oln3eh1v,1,3
r1necqor,1,1
oi5j8yit,1,3
2kodwh8n,0,0
92tp6qaq,1,1
3k8a7rv4,0,4
nmwvsb0u,1,1
koefukpv,0,3
8lymj1qi,0,1
9mqvayxa,0,2
r6yo6z1t,1,3
2xcb3yym,1,1
33mg1zaq,1,1
7qhak7md,1,0
wkzirnk6,0,2
zhh3o5ur,1,0
txuyucec,1,1
juis2gy9,1,1
ytjuq7x7,0,2
b7p9jyqn,1,2
15ikpqah,0,4
cua09pci,1,1
flwdr3vw,1,4
mjdimbm2,1,4
71w1wudc,0,3
bl4ce7pk,1,1
wcyuknd1,1,2
ivxan25w,1,0
m72qlgdv,0,3
c2guwjp0,0,3
qi2clp81,0,0
l51flmna,1,2
vycs44ph,1,1
h62myz9v,0,3
lu8wpfq2,0,3
bhaiiwi0,1,0
8l0hg9nc,0,0
bekgv1bb,1,3
hg5zmtga,1,0
46ayn2d7,0,0
ki3x7995,0,4
5cf72gnn,0,2
v9ibwgt2,0,1
lb25485h,0,1
cqxcs1xs,0,1
rqlnzzrj,0,1
o7vbhh5o,0,2
l5u7nted,0,4
qmvqwpqo,0,2
2lngixmc,1,2
4sx27dcb,1,3
om2zkf5b,1,4
1sa3y5t3,0,1
7szpf9s9,0,1
ehwhg0u4,1,4
3qlx3f2x,1,3
hdcv4bkt,1,4
cv1ltwbj,0,4
9uu2bl7a,0,3
mkoh109z,0,3
do0d3fvn,1,1
v4kfq5dz,1,2
53x1f8s0,1,0
x7m2mm4p,0,2
61nhvcfw,0,4
r2f5t82d,0,1
dl7fkndg,0,2
1jrj5xfe,0,2
ub4o47en,0,3
48nysj5y,1,3
wx0i3a4k,1,3
focnqdqx,0,4
6qd0771h,1,2
ll9rzrkb,1,3
fqxlbvn7,1,4
nprb58yj,0,4
wdcokz5s,1,1
yj3d6m1f,1,1
mpryfzmy,0,4
oa2vcywl,0,3
9700lfqf,0,3
5e8osaq3,0,4
eq8dh9pt,1,1
fnm88ua3,0,0
a6s5zxqo,0,1
mts1egpg,0,1
vtn4ypkw,0,0
7493dxwo,1,0
r17dpubk,1,1
piqnhqe8,0,2
6o3z0ani,1,0
k5j42oi6,1,4
oafn33vm,1,0
89i9gx32,0,0
uew9g6sp,1,4
d2sw24wj,1,2
t8hdpwvb,0,2
z7cn0eqw,1,0
mi6kti22,1,2
1xj7wwud,1,2
qvdk6drn,1,1
4orac8cy,0,2
nl63gagu,1,1
vb99rwtf,0,0
07gbasf5,0,2
ehlh07jr,0,0
8mtk0rso,0,0
ggy5kov1,1,2
l28r5p03,0,3
wvpunwcg,1,2
bsvk3x8m,0,4
bgl2mcxn,1,4
2elalq26,0,0
unvsdkv5,0,0
4c6p1llh,0,2
2r9pegln,1,4
ukx496k4,0,2
o67bxcd2,1,0
0j1oulwo,1,3
zq48enwb,1,2
badlypgg,0,0
6n6975j2,1,0
d8clw3jg,1,3
eqe5158o,0,0
qesux9l0,0,3
ijkcu5x0,0,4
hc8cah3g,0,1
dhvs41lq,1,3
fs6hn95s,1,0
2gkfl5xf,0,1
50i6gbxq,0,1
j7dpfssb,1,2
jdx0pkov,1,4
trpyx8hb,1,4
bjcdiwzo,1,4
d05jh2mk,1,4
v0dszrk6,0,2
ilcg6far,0,1
mgjcy4v8,1,0
urid3u94,1,1
sgfdk0q0,1,3
9jrnamz6,1,2
146vey0a,0,3
94xfri09,0,0
m0g8w85y,1,2
6q8sjy5o,0,2
p9lbsmwp,0,0
q82k8ryq,0,2
f8wxkk2a,0,4
bkvblpxa,0,1
jmk4x1fd,1,2
j9hvchrm,0,4
3wp8djkl,0,0
uyluyhet,1,3
kduwtn5p,0,4
epl7zqpp,1,1
oau8p1wk,0,1
isetuk1o,1,1
oa35qbb3,1,4
xmdkrlc0,0,4
y0bhf0ri,0,0
y4kl9ary,0,1
eavedhr3,0,3
pceo934t,0,2
3y4wpwg3,1,4
xg0trky8,0,4
ryozdppb,1,4
quakx6wb,0,0
68q0j9m4,1,4
smzocxmz,1,4
mz2k1ko6,1,0
xnqxu71s,0,0
el8mwob4,1,0
fdd7r193,0,3
0i6g61pc,0,1
we4c1v47,1,4
lzn9uhjp,0,3
khf33guw,0,0
yh36motc,0,4
g06xr3ur,1,2
mwuecpnc,0,3
c2keivli,1,3
77jzc58c,1,4
u47soczd,0,3
q7jbmjm1,0,1
ft07x5ic,1,2
86z1b98v,0,0
wct8jbbs,0,4
xpk48ab1,0,3
3t4y0tb1,0,2
zppep69n,0,4
gpcivi05,0,4
2u9az3ce,1,0
gbmxikvr,0,3
ecjtr0m6,0,3
hz72kxsj,0,1
zsb6zwkh,1,2
e9i0hn3f,1,2
9zxqerbk,1,1
n3dkvr5n,1,1
bhgpbktm,0,2
av6763v1,1,0
m3pp00cd,0,2
nzy47quu,0,1
sfn07ea2,0,2
8ditmown,1,0
x23veulj,1,1
gqpq8r4h,0,1
c7jvlcg1,1,3
j5ewfwbe,0,3
by4ubzcz,0,0
jjy4mzvm,0,1
cpsiln3o,1,3
x5fl2mox,0,1
q9wfb76a,0,3
v3s2sumh,1,1
3b0n9cc7,0,2
isutp04s,0,2
brspj4ki,1,4
i1nq0ei0,0,0
5nms6xvq,0,0
pu3et1ov,0,4
ejklcp9u,1,1
w165aejt,1,1
70ebpy9e,0,2
576mouze,0,2
66vw9b0m,0,3
qoq4kreg,1,0
167d6vnx,0,2
npsv8dkm,0,2
u6u4pllg,1,3
f309hsuw,0,4
dkejp5k7,1,2
917xfh41,0,3
a68t2a3a,0,2
h7u0s3kd,1,2
z4ppj590,1,2
emc20lsj,0,0
ws1zl7p7,0,0
2l4x5bwa,1,0
en7yjf30,0,0
kh5840ac,1,3
uhgpjnvw,0,3
rxgkikr2,1,2
omrde51k,0,0
8lxeqlez,0,4
z1r2roik,1,3
s62c1jlo,1,3
po6j0m3l,1,0
oufhw8wl,1,2
va02dz61,1,4
txsnhft4,1,4
i26lh07b,0,3
a7dorfki,0,0
1ije2xe0,1,0
jdcz1oa3,0,4
vf02gvll,1,3
sajhjxqk,0,4
d8ur6tia,0,3
rontdi9o,0,2
inuxl39d,1,2
g5rifwr0,1,2
ui1jlmfl,1,1
uoay12tl,0,1
xlzs49cd,1,0
zn1f0fp8,1,0
bpg2r0to,0,4
kpk7yswn,1,3
xfshwzsj,1,1
q77z4es3,1,1
aofc9lgy,0,4
tlcqfmui,0,1
w7j35vlw,1,4
ojtxcf0k,0,1
jd2v1l1v,0,3
j35yrg29,1,4
d2ff5l6b,0,1
spxlseun,0,4
nrlst548,0,3
84z4ur2y,0,4
upmanqy0,1,1
hu97ng0a,0,2
psaldnj7,1,3
vbjrbzjw,1,1
83579wrr,1,4
513bb6f0,0,4
5ep4cwcd,0,3
t9gwa44l,0,0
z6v7s7o4,0,2
yc3s0dpj,1,1
hsg04ajm,0,0
muzuqed0,0,0
gv812hnc,1,2
0i4x6g1e,0,3
bzgflig5,1,4
gkzjrumx,1,4
qw3b4nth,1,2
zm32hzs3,1,3
2d1jqbex,0,1
gfvnnvbz,0,4
w5apmxd6,0,3
lqga3qup,0,4
o4jnmyk8,0,1
516sp18o,1,0
bs7587h9,0,4
1el88l12,0,3
qfaf5kci,1,2
hdiy4nrm,1,3
qyz6y3z1,0,4
de1e1630,1,0
pocr0vhv,0,3
1nm3v16x,1,2
eghpmxpk,1,3
n3b8pfy4,1,0
qcyd52al,0,2
unqr8o1k,1,2
jwv2qnrm,1,4
tn29tnyf,1,3
m7vh30qb,1,3
kern6yjm,0,1
k3tgmalw,0,0
vmb0idd0,1,4
wpj8yi34,1,0
0sqcnf9w,0,0
5n9c70pa,1,4
8jx54peg,0,3
jks4i2nr,1,1
1p02jyv6,0,3
yjoaoejv,1,1
9lhalckz,1,2
3vwlo7am,1,3
mpq0hzyj,0,4
b48wumh9,0,3
nklybwgm,1,3
p9a9uri7,1,0
ev4dh9ug,0,3
f10oo1pv,0,1
lnd581lt,1,4
o4rq3q7g,1,1
ktmqg6nx,0,3
9owwew9v,0,0
08liuqdn,1,4
05xt54fn,0,2
5g77lk6h,1,3
qiv929se,1,2
vl7fq8ab,1,1
y595cpjz,1,1
e1xtar0k,1,1
o31nzsxp,1,4
efj31ego,0,2
m62hdxc6,1,3
rijkq2zu,0,4
v1fkhnnk,0,2
8fwrpk0z,0,2
fknwbhkv,0,4
jz09owgm,1,0
f4ln5rgs,1,4
g6a8mlik,0,2
22xmq664,1,2
42sihxod,0,1
lctt058c,1,1
uij0yxiy,1,2
qbvtdg3c,1,3
6scivuqt,1,1
2lwhedht,1,0
hruu5e51,0,1
h3wqa1vr,0,4
gss8k5ij,0,0
ulp98rl9,0,0
qfcpk7pw,1,2
tg21hslt,1,3
dkvuff12,1,2
4vf89x22,0,1
j7q4kfmm,0,0
0qpop1o8,1,1
m291azhz,1,0
knl2luhh,1,1
s4dilrzq,1,4
8bxy6rkv,0,0
ndxjn7de,1,3
0l1offkh,1,1
diu1jtka,0,4
1c2zl46q,0,4
5gqqlyzj,0,0
0aeoorbt,1,2
6sapbs22,1,3
ruw0u92t,1,0
24d7v911,1,0
pjq50xcx,0,4
msy3paua,1,3
3aipjiyl,1,3
qx1um55f,1,3
1hgav42t,1,0
8llihkpj,1,1
7hme6p4n,0,0
p00nqohn,0,0
3dg60e1e,0,1
rv0lg92m,1,4
jeqa2o4m,1,3
84p4k9dx,0,2
oq8jxlfi,0,4
uefz1c25,1,1
xnofg780,0,3
3g5dfrlw,1,0
6jl2l5b5,0,4
6bnvsfa6,1,1
d9er94te,1,3
vwlq6exn,1,0
