uid,label,fold
iaakytt3,0,0
imj70e3p,1,2
15ahdbvz,0,4
b0oih5cs,1,4
k30lvylk,0,1
fxhkc856,0,1
wpr97y2l,1,0
ofn1r4kz,1,3
36u8ueih,1,3
x74d0gjy,0,2
v5g10ur5,1,2
l8a78e9r,0,2
ivh6t1nt,1,3
mjsrd9q4,1,4
6nouhfj7,0,3
upfln4rx,1,1
yj38xrg2,0,4
gzr7txcb,0,1
48y1o4iz,1,1
asnwywrr,1,2
atatj9a3,0,1
y36ddfgs,0,0
3jonou9i,1,0
y4x41dnt,0,2
cagrp2u4,0,3
dtbh55rb,0,1
c76ub7l8,1,3
v1zocfi4,1,0
o6l1f90s,0,0
9bp4m18o,0,0
1bj9rm7p,0,1
yxdw2zcf,1,1
zw0ldalm,0,0
jegqtoam,0,0
dvlnknd6,0,4
69ugnekr,0,1
cpprcjiw,1,1
vhdk8lw2,0,0
lm349el8,1,1
hl88kzru,0,4
in3oeuvt,1,1
yt8qzpky,0,1
32orwixz,1,0
2c9ros7y,0,4
t2m6twd1,1,2
xmxb9yo1,0,4
8pajssuu,0,1
qo1vsmad,1,4
o8e7flqh,1,3
rrpzlk3e,0,2
4xyf9igf,1,4
u8iogxpb,0,2
whvnzh13,1,1
cd5glqj5,1,3
sxvwvm4w,0,1
3zkwdeek,1,3
gyspengw,0,0
yx9trflq,1,2
bmae38sr,0,1
yo4rcb1k,1,3
jtgq01te,0,3
e13n3bzt,0,2
9d31k9qm,1,4
3p91i3vm,0,2
zwffhhcm,1,4
ktlzkj49,0,4
yd82795e,1,0
5iz31yru,0,1
joqw5dsk,1,0
7n8la100,1,4
qxmcthph,0,2
j3muurmy,1,0
bd2qe4pa,0,3
8hyexf7j,1,3
xjn6fokz,0,1
ixzareiy,0,1
az39pecn,0,1
0dl5e11e,1,2
9ftaxp0w,1,4
foy4dd1v,1,4
n8lfjdtv,0,1
v2y4xkss,1,0
0kb68rer,0,4
vt997e4u,0,2
ny181acj,0,1
bc2swsoz,1,4
ctwjlsh3,0,1
tow4ycz0,0,0
4cdpqvl0,1,4
0ezzf8s2,1,3
zge2j51b,1,4
3jczucqm,0,3
runjdu0i,1,4
sb5iqnf7,0,4
4t60ploz,1,4
jcns6g29,1,0
8cqk4lta,0,0
hukwqvr1,0,1
h61iaoim,1,0
458ax40d,0,4
tirc9zd7,1,2
6szn9dde,1,0
3cup8ijl,0,2
2z0ljch2,1,4
vffqot8h,0,4
ljefy3zb,1,3
4ldimsyj,1,3
9boq0iq2,1,0
fa39e3nw,0,2
xuj3ac6p,0,2
e63lbqgu,0,3
3obyghgk,1,1
5bwikotc,0,3
keh5sw22,0,3
92mtr6sn,0,1
glh62c9t,1,3
199dxj37,0,1
c9h42m44,1,2
gv3z6bz8,0,1
uug95rlr,1,3
dihsa7he,1,0
z74lav71,0,3
448n7odk,0,2
ef828xg8,1,3
y72ivgly,1,1
e088o98b,0,3
v78hu7f0,1,0
i9g5dzx5,1,3
qjicjdan,0,4
085rntdr,1,0
5xyfc4kl,1,2
8cgn0t6d,0,0
vwrb7f6f,0,4
dhgzz0jk,1,4
ibu4fmpk,1,4
xvhagkc4,0,0
lorxdtg5,0,1
nqjqijc1,0,4
ydmt8vt4,1,4
3pt5r5rc,0,3
6zs62ywe,1,2
1g983ep9,1,3
p9w4j66c,0,0
noljq52w,0,1
spofv177,0,2
udktmonr,1,1
vbjfvyb6,0,0
li076a3k,1,4
krzd5e9p,0,3
3jpxgh30,0,3
153sflse,1,2
45bg34iq,0,1
7zj3sweb,0,1
nvg5vmf6,0,3
0yknfu84,1,3
xyjoa21a,1,0
6xvaj2k8,1,2
xpnmjqy3,1,0
odsx4nxv,0,4
kdc9x5jz,1,0
6kf1622v,1,2
xyzx9jpn,1,2
bzug0it2,1,1
6ys445gd,0,2
ej31gymd,0,3
m0l2ljk4,0,0
q5v7c6s5,1,0
nkb4ehou,1,0
6qlz2rwg,1,2
waj1g1r1,1,0
dwwo8nbh,1,1
nal3gywi,1,0
ymenvg3k,1,4
k0vm59m6,1,0
mg87oi0e,0,1
0vgnxb5j,0,4
tb9xxayp,0,1
ntrfzwkx,1,1
xjve3dze,1,4
edhhjshz,0,3
kbrh7lay,0,4
64yfds0d,0,4
ji9kqdgb,0,3
k2l0d1b4,1,4
xgmpw5d3,0,4
go8jn42x,0,1
2ezc7fov,1,4
2ygnmby4,0,0
9e7eobjl,1,0
zy1uu9ym,1,2
szdximyn,1,4
4u9bxf44,1,3
5cri8bix,0,2
oiq2q4qe,1,1
rxdouadv,1,0
ei3zrrhf,1,1
4abufwbu,1,0
cjg8vuaz,1,4
xkdq95g3,1,0
v23gxj0m,1,4
qvindh4s,0,0
pfdrwb2s,0,2
erev361x,0,2
snbti22n,1,4
v01zderi,1,4
4k5ogz2u,1,0
eaxylnfx,0,2
j4pnjy1o,1,2
2rntjlmz,1,1
04x0qzfh,0,0
omtzzf8a,1,4
df7pchcb,1,1
n9wszv83,1,4
xphx2kbv,0,0
sigbiaf9,1,1
2movs0cd,1,2
k36m8jvh,1,0
7ujodck8,1,1
2853uy8u,0,2
118qqvae,1,4
cw9yil8s,1,3
a3idy3c7,0,1
rm6j8y6r,0,3
h05hhiwf,0,3
d7yxw1tb,1,2
rwr965r9,1,1
6khub2rt,0,3
soyg9zqy,1,2
ahulwjti,0,3
qwnrhzn4,1,1
kgeuidji,1,1
pnf8f3gr,1,0
94sz2kuu,1,3
oyc3rwqm,1,2
mu7jae58,1,4
huxg2myr,0,0
06nkwfg3,0,0
mwu4cfil,1,3
kjxjq5nv,1,3
8oga0x7z,1,1
cgdc5tao,1,2
1cjfx5li,0,4
kwe4bx4l,1,3
r9tjq8zg,1,4
vwwusxlm,0,2
t2pnjka3,1,0
4mqa78ra,1,1
pkianouo,0,4
f0onjpi1,1,0
63yk03o4,1,1
gkwwjwga,0,2
btgdjz0i,0,0
frml29q2,1,0
l48c1cqg,0,1
433e1i1p,1,0
0bq1s9ry,1,3
llwb7sjw,0,1
h55hewlg,1,0
je2ab2rv,1,2
ndfdw79w,1,2
cxz2ei92,1,2
12pgyme6,1,0
rpkzggm0,1,2
j36tcfkj,1,4
nawnga41,1,4
izxtnsrt,1,1
wlxdsc4e,1,1
5hrdu4xs,1,3
zjnvc7hr,1,2
6c2cu7on,1,2
z3jbck88,1,0
d0tgsiwg,1,2
0odwmqx5,1,2
ggomf9pm,1,0
l9ln1p0v,1,0
uh17j8qo,0,2
09vs9kkh,1,0
4a3yjtu7,1,1
fbmenui3,1,3
do7002g3,1,4
yu6vk0uc,1,4
c1m3o55i,1,0
xva1nkbt,1,1
fshb0oqv,1,0
shkoecub,1,3
ods1eeur,1,4
xhw0ic1l,1,3
7dypmlva,1,3
k9w9pfb3,0,3
hn14eb87,1,3
53ayeqah,1,0
thsjr0fz,1,0
auxbgk2w,1,1
bxanj4x5,1,1
a5xin9dl,1,0
5tgsq7ai,1,4
tmofmmwi,0,0
9s3w563b,1,0
tkf6xdn8,1,2
wwiif86l,1,4
thet25lz,1,1
se99f77l,0,4
u8el5015,1,1
oop767j2,1,3
dg1wjuii,1,3
ymyrsvzn,1,2
4regb1aj,1,4
o091c795,1,3
rlqiob0n,1,0
lw0vs52s,1,3
q3b9so0u,1,0
swbkok3q,1,4
pwbsf3q0,1,2
e27zeoqg,1,1
vzhqjy62,1,3
zeeqnsn2,1,0
s8nn16ux,0,3
f5gzpl1q,0,1
weehwjq4,1,2
ta5ivroc,1,1
vitwu3bf,1,2
xb4y4k7b,0,2
pgyvyv2g,1,3
qu7dknnc,0,0
ptkezjss,0,4
zwd0w9ry,0,0
79kvls9m,0,0
euswrgvz,0,4
9aawe429,0,2
omuwahk2,1,2
lslaym0w,1,4
bglmy62x,0,4
rw6tm2o0,1,4
4k0lthy2,1,3
5m8kb9w4,1,4
uov51zlb,1,3
oriq8hke,1,4
226parsg,0,1
70s1f537,0,3
ye0qzsa7,0,0
yvdqbsxl,1,2
ul6lgjlp,1,3
efjawshm,0,4
lfzkicwm,0,4
peqydbpg,1,3
vv4zwl3z,0,4
yt91qe37,0,0
qqyzqii4,0,0
w6ozx25q,1,2
brmqg1ve,1,1
d32lx2to,0,2
owt9nm3v,1,0
2p2tixc7,1,2
urvqt3g8,1,1
cd31nrxd,0,0
356wafft,0,2
ouhylu6k,1,2
7p9mda9o,0,1
ekntbz3m,1,4
55izolnn,1,4
txrgn74f,1,0
9yecazrp,0,3
9dxoq2vp,1,1
gstqmgvu,1,1
4isotn9u,0,0
zeryf099,1,2
2qc6dr08,1,2
cw2lbm2q,1,4
sq0p82kb,1,4
700ucrgb,0,3
93wkcs4k,0,3
ek4aegvf,0,3
q3jzr25m,1,1
df7fr91i,1,3
pwh0mx1e,0,2
gok01tnz,1,4
rf5a7qy8,1,3
yb7w8p74,1,0
mjdxo100,0,2
vhmygty3,1,2
addqhkga,1,3
d7x48wze,0,2
4ex6u86z,1,4
jq7w7jp6,1,4
1lfc1nlc,0,3
8jpr7vgr,1,0
f1hx6zdc,1,3
ujq6fx7x,1,3
jz6us7rp,1,3
422ta83r,0,2
t8cq1xgb,1,2
ngz6wmdw,1,3
0fgzvrct,1,1
lt4q9bc2,1,3
be3yqy5f,1,4
u7bfxq7b,1,0
zegbl2qg,1,4
v3dr2h2p,0,3
39yl9ue4,0,2
21vmefoz,1,4
tp7bd4w1,1,3
aragdx5o,1,0
31yhxso7,1,0
vbgr8w2m,1,4
aietdn1t,1,1
h1xjg2y8,1,3
rgybxkpm,0,2
21b07g2r,1,1
e6zvlhyl,0,0
2ld05nhq,1,2
r6f7qnez,0,0
w9heyce4,1,1
qgm5v2ww,0,3
g84d4r9v,0,1
4k00ilu6,0,0
vfua9bq1,1,1
btr23qiu,1,0
a08ekxdr,1,0
kz40aq15,0,2
o2nqw4c6,0,2
lbpj8t22,0,3
c50b8y5d,0,2
nwnguczh,1,3
9ier7u8h,1,1
0imjyjcm,1,2
rsezytkw,1,1
2837c6qc,1,1
6k8djzr5,1,3
swk8temp,0,1
xkc5i8xo,0,2
mxlvz4qk,1,1
e2gjr81b,0,4
mqf7zk94,0,3
yxfiblej,0,0
gublmntf,0,2
k7orfqla,1,1
09lzrk79,0,0
ufu6py06,1,1
ftlo4qdb,1,2
xvh7katq,0,1
ydshlv76,1,1
mf4nnkm9,1,3
5d0p92k3,1,1
8p6fvdhr,0,2
59c81do6,1,4
ouz1egnt,1,1
b34kuqaa,1,4
j84rx6pr,1,2
yiej9c0u,0,1
u5wryesu,1,2
4fcl5efj,1,2
p6mkt7s1,1,2
gd1t53yk,1,0
yydu3asn,0,2
rm6dfhg6,1,3
w3stt1eq,0,4
c37rln36,1,0
v1mzb3i4,0,3
fieecy2c,0,2
11bd2sce,1,2
jcy127h6,1,3
gmd478mf,1,4
s0iuduah,1,3
gk6t9dhs,1,0
znvp8gmn,1,0
hie9ede1,0,2
zublekvl,0,3
9ptk4gc4,0,3
ryg9rdpx,1,4
dfovd79c,1,0
9mv9e40k,0,4
zuj2xorv,1,0
ork1djrw,0,1
edbcy8ny,1,0
fwdc112h,0,0
xrjm4t8b,0,1
p6nlnqbu,0,3
4kzrezrd,0,3
yxyur4so,1,0
r8wm9lbb,0,3
4m0a6mdm,0,1
mmxixv6c,1,4
kmalq5u6,1,0
jzv9nou3,0,0
dyms1mwn,1,3
pr424tkb,0,4
9oi0d4dm,1,4
c2rh2xk2,1,3
pthowq1g,0,1
az5uh80q,0,2
7tw1puws,1,2
nffykpl3,1,3
cho3xjvo,1,2
egi3qupx,0,4
bfej2xg4,0,3
8ra4dv56,0,1
onxd70fe,1,0
07s387j5,0,1
ie3lvo0i,1,0
pfg8pjvr,0,0
n8lpy857,0,1
nz3a8v4x,0,2
7y2itl8n,1,4
3e54n6o9,1,0
jd3ih66w,1,3
51ob537q,1,4
o4z533zs,0,1
mv30qabx,0,4
w2eowlcf,0,4
s8314y2l,1,2
r0jy32ho,0,4
g585i87x,1,4
w69hzgop,1,3
jdn8ezp7,1,1
qyezg52k,1,1
re4v9kyp,0,2
ofkjw6ny,0,2
qaelyyzz,0,0
0jdcli69,1,1
78v0bjwk,1,1
on8uujs7,1,0
5eltfebe,1,4
5407k5w1,1,3
jl6l91f4,0,2
x2bfibjz,0,4
p97bmzrr,1,0
45ed5ggs,0,4
j6vv8suo,1,4
c1y5ayyo,1,0
v84fc3xq,1,2
8va8x8l0,1,3
08uhbxlb,1,3
c8nog85d,0,2
4f2k1xer,1,3
p3lyex3s,1,1
r5rup13w,1,4
ppbmqiyf,0,3
rwskp6rf,0,3
e64skbcb,1,3
dpdxujjc,0,0
sexggoc5,1,2
kvqywj85,1,2
gg0v5dta,1,2
egry58vr,1,0
w9myyoke,1,3
aea84hxx,0,3
pw2gkqra,1,2
ffz8q4vh,0,3
u4bawz94,0,4
0vtkrrvw,1,4
y3rztplc,1,1
6prr7mza,1,4
kgmih6mv,1,2
4xekz83y,0,0
0224wk0y,1,3
ehvdo9kh,1,3
ba5mf36b,0,0
cpweijmm,1,3
b5jfysyz,0,4
7pq4ddv2,0,2
83bdw56f,0,4
kps0dxme,0,1
4po1i3ms,1,1
dn1mxf1p,0,4
i2ooq42n,1,2
bfa37dl9,0,4
fc1xx6cw,1,4
zxskoytk,1,1
06akt7zq,1,4
ht2xz52o,1,0
hkbm00e9,0,2
kdts1fb2,1,1
vi109dcn,0,0
wmbxek0q,1,2
929u6wtv,1,2
mk2zyzsi,1,2
lu3ndz3c,0,4
c5rqnsvs,0,0
ojrpp7r9,1,3
3fezez5e,0,3
hr07n8vo,0,0
eubfn9kr,0,2
2fvb66h3,1,2
rem5puu6,1,2
2rzv1sqq,1,2
q5l2xoio,1,4
t860x5zu,1,0
2zueugwu,0,0
bugr6e7g,1,2
a2iz5p3v,1,0
ob5apo4l,1,2
jedgfjdl,1,3
ogwlacol,0,3
oln3eh1v,1,1
r1necqor,1,0
oi5j8yit,1,1
2kodwh8n,0,0
92tp6qaq,1,1
3k8a7rv4,0,4
nmwvsb0u,1,2
koefukpv,0,2
8lymj1qi,0,2
9mqvayxa,0,2
r6yo6z1t,1,3
2xcb3yym,1,3
33mg1zaq,1,1
7qhak7md,1,3
wkzirnk6,0,3
zhh3o5ur,1,0
txuyucec,1,1
juis2gy9,1,0
ytjuq7x7,0,2
b7p9jyqn,1,4
15ikpqah,0,2
cua09pci,1,1
flwdr3vw,1,0
mjdimbm2,1,2
71w1wudc,0,0
bl4ce7pk,1,2
wcyuknd1,1,0
ivxan25w,1,0
m72qlgdv,0,2
c2guwjp0,0,2
qi2clp81,0,0
l51flmna,1,0
vycs44ph,1,1
h62myz9v,0,0
lu8wpfq2,0,2
bhaiiwi0,1,3
8l0hg9nc,0,3
bekgv1bb,1,1
hg5zmtga,1,0
46ayn2d7,0,4
ki3x7995,0,2
5cf72gnn,0,0
v9ibwgt2,0,1
lb25485h,0,2
cqxcs1xs,0,4
rqlnzzrj,0,4
o7vbhh5o,0,0
l5u7nted,0,1
qmvqwpqo,0,1
2lngixmc,1,2
4sx27dcb,1,3
om2zkf5b,1,4
1sa3y5t3,0,2
7szpf9s9,0,0
ehwhg0u4,1,1
3qlx3f2x,1,3
hdcv4bkt,1,3
cv1ltwbj,0,2
9uu2bl7a,0,0
mkoh109z,0,2
do0d3fvn,1,4
v4kfq5dz,1,4
53x1f8s0,1,4
x7m2mm4p,0,1
61nhvcfw,0,0
r2f5t82d,0,3
dl7fkndg,0,1
1jrj5xfe,0,1
ub4o47en,0,3
48nysj5y,1,0
wx0i3a4k,1,3
focnqdqx,0,4
6qd0771h,1,1
ll9rzrkb,1,1
fqxlbvn7,1,2
nprb58yj,0,3
wdcokz5s,1,4
yj3d6m1f,1,2
mpryfzmy,0,0
oa2vcywl,0,2
9700lfqf,0,2
5e8osaq3,0,4
eq8dh9pt,1,4
fnm88ua3,0,3
a6s5zxqo,0,4
mts1egpg,0,2
vtn4ypkw,0,3
7493dxwo,1,1
r17dpubk,1,1
piqnhqe8,0,3
6o3z0ani,1,1
k5j42oi6,1,1
oafn33vm,1,0
89i9gx32,0,1
uew9g6sp,1,4
d2sw24wj,1,1
t8hdpwvb,0,0
z7cn0eqw,1,3
mi6kti22,1,0
1xj7wwud,1,3
qvdk6drn,1,3
4orac8cy,0,3
nl63gagu,1,1
vb99rwtf,0,3
07gbasf5,0,2
ehlh07jr,0,1
8mtk0rso,0,4
ggy5kov1,1,3
l28r5p03,0,4
wvpunwcg,1,0
bsvk3x8m,0,4
bgl2mcxn,1,4
2elalq26,0,0
unvsdkv5,0,1
4c6p1llh,0,3
2r9pegln,1,0
ukx496k4,0,0
o67bxcd2,1,0
0j1oulwo,1,0
zq48enwb,1,3
badlypgg,0,0
6n6975j2,1,2
d8clw3jg,1,1
eqe5158o,0,3
qesux9l0,0,3
ijkcu5x0,0,4
hc8cah3g,0,1
dhvs41lq,1,3
fs6hn95s,1,2
2gkfl5xf,0,3
50i6gbxq,0,3
j7dpfssb,1,2
jdx0pkov,1,3
trpyx8hb,1,2
bjcdiwzo,1,2
d05jh2mk,1,4
v0dszrk6,0,4
ilcg6far,0,4
mgjcy4v8,1,0
urid3u94,1,2
sgfdk0q0,1,3
9jrnamz6,1,0
146vey0a,0,2
94xfri09,0,1
m0g8w85y,1,4
6q8sjy5o,0,0
p9lbsmwp,0,4
q82k8ryq,0,4
f8wxkk2a,0,0
bkvblpxa,0,1
jmk4x1fd,1,0
j9hvchrm,0,2
3wp8djkl,0,4
uyluyhet,1,4
kduwtn5p,0,4
epl7zqpp,1,4
oau8p1wk,0,3
isetuk1o,1,3
oa35qbb3,1,4
xmdkrlc0,0,2
y0bhf0ri,0,2
y4kl9ary,0,0
eavedhr3,0,4
pceo934t,0,4
3y4wpwg3,1,1
xg0trky8,0,3
ryozdppb,1,4
quakx6wb,0,1
68q0j9m4,1,1
smzocxmz,1,1
mz2k1ko6,1,2
xnqxu71s,0,0
el8mwob4,1,3
fdd7r193,0,3
0i6g61pc,0,3
we4c1v47,1,4
lzn9uhjp,0,2
khf33guw,0,2
yh36motc,0,2
g06xr3ur,1,2
mwuecpnc,0,0
c2keivli,1,4
77jzc58c,1,0
u47soczd,0,3
q7jbmjm1,0,1
ft07x5ic,1,3
86z1b98v,0,1
wct8jbbs,0,1
xpk48ab1,0,3
3t4y0tb1,0,4
zppep69n,0,2
gpcivi05,0,0
2u9az3ce,1,0
gbmxikvr,0,3
ecjtr0m6,0,2
hz72kxsj,0,1
zsb6zwkh,1,0
e9i0hn3f,1,1
9zxqerbk,1,4
n3dkvr5n,1,0
bhgpbktm,0,2
av6763v1,1,0
m3pp00cd,0,1
nzy47quu,0,4
sfn07ea2,0,2
8ditmown,1,1
x23veulj,1,4
gqpq8r4h,0,4
c7jvlcg1,1,1
j5ewfwbe,0,4
by4ubzcz,0,3
jjy4mzvm,0,0
cpsiln3o,1,3
x5fl2mox,0,0
q9wfb76a,0,3
v3s2sumh,1,2
3b0n9cc7,0,2
isutp04s,0,4
brspj4ki,1,3
i1nq0ei0,0,0
5nms6xvq,0,3
pu3et1ov,0,0
ejklcp9u,1,1
w165aejt,1,4
70ebpy9e,0,3
576mouze,0,3
66vw9b0m,0,2
qoq4kreg,1,3
167d6vnx,0,2
npsv8dkm,0,4
u6u4pllg,1,2
f309hsuw,0,3
dkejp5k7,1,4
917xfh41,0,4
a68t2a3a,0,4
h7u0s3kd,1,0
z4ppj590,1,2
emc20lsj,0,0
ws1zl7p7,0,4
2l4x5bwa,1,2
en7yjf30,0,4
kh5840ac,1,2
uhgpjnvw,0,0
rxgkikr2,1,2
omrde51k,0,2
8lxeqlez,0,0
z1r2roik,1,3
s62c1jlo,1,2
po6j0m3l,1,0
oufhw8wl,1,4
va02dz61,1,3
txsnhft4,1,1
i26lh07b,0,4
a7dorfki,0,3
1ije2xe0,1,1
jdcz1oa3,0,1
vf02gvll,1,2
sajhjxqk,0,1
d8ur6tia,0,3
rontdi9o,0,3
inuxl39d,1,2
g5rifwr0,1,2
ui1jlmfl,1,0
uoay12tl,0,4
xlzs49cd,1,4
zn1f0fp8,1,3
bpg2r0to,0,1
kpk7yswn,1,3
xfshwzsj,1,4
q77z4es3,1,3
aofc9lgy,0,4
tlcqfmui,0,0
w7j35vlw,1,0
ojtxcf0k,0,1
jd2v1l1v,0,3
j35yrg29,1,2
d2ff5l6b,0,2
spxlseun,0,4
nrlst548,0,1
84z4ur2y,0,1
upmanqy0,1,4
hu97ng0a,0,2
psaldnj7,1,1
vbjrbzjw,1,4
83579wrr,1,2
513bb6f0,0,4
5ep4cwcd,0,3
t9gwa44l,0,2
z6v7s7o4,0,3
yc3s0dpj,1,0
hsg04ajm,0,2
muzuqed0,0,1
gv812hnc,1,3
0i4x6g1e,0,1
bzgflig5,1,0
gkzjrumx,1,0
qw3b4nth,1,1
zm32hzs3,1,0
2d1jqbex,0,0
gfvnnvbz,0,3
w5apmxd6,0,3
lqga3qup,0,1
o4jnmyk8,0,0
516sp18o,1,1
bs7587h9,0,2
1el88l12,0,4
qfaf5kci,1,3
hdiy4nrm,1,1
qyz6y3z1,0,4
de1e1630,1,2
pocr0vhv,0,0
1nm3v16x,1,3
eghpmxpk,1,2
n3b8pfy4,1,3
qcyd52al,0,1
unqr8o1k,1,4
jwv2qnrm,1,4
tn29tnyf,1,0
m7vh30qb,1,0
kern6yjm,0,4
k3tgmalw,0,2
vmb0idd0,1,1
wpj8yi34,1,3
0sqcnf9w,0,1
5n9c70pa,1,2
8jx54peg,0,3
jks4i2nr,1,0
1p02jyv6,0,1
yjoaoejv,1,3
9lhalckz,1,1
3vwlo7am,1,2
mpq0hzyj,0,4
b48wumh9,0,0
nklybwgm,1,2
p9a9uri7,1,0
ev4dh9ug,0,3
f10oo1pv,0,4
lnd581lt,1,2
o4rq3q7g,1,2
ktmqg6nx,0,2
9owwew9v,0,4
08liuqdn,1,2
05xt54fn,0,0
5g77lk6h,1,3
qiv929se,1,1
vl7fq8ab,1,4
y595cpjz,1,0
e1xtar0k,1,3
o31nzsxp,1,4
efj31ego,0,0
m62hdxc6,1,3
rijkq2zu,0,1
v1fkhnnk,0,3
8fwrpk0z,0,1
fknwbhkv,0,2
jz09owgm,1,1
f4ln5rgs,1,2
g6a8mlik,0,2
22xmq664,1,0
42sihxod,0,3
lctt058c,1,2
uij0yxiy,1,2
qbvtdg3c,1,0
6scivuqt,1,2
2lwhedht,1,4
hruu5e51,0,2
h3wqa1vr,0,4
gss8k5ij,0,4
ulp98rl9,0,0
qfcpk7pw,1,0
tg21hslt,1,2
dkvuff12,1,4
4vf89x22,0,1
j7q4kfmm,0,4
0qpop1o8,1,1
m291azhz,1,1
knl2luhh,1,3
s4dilrzq,1,3
8bxy6rkv,0,3
ndxjn7de,1,3
0l1offkh,1,0
diu1jtka,0,3
1c2zl46q,0,0
5gqqlyzj,0,1
0aeoorbt,1,1
6sapbs22,1,3
ruw0u92t,1,0
24d7v911,1,4
pjq50xcx,0,0
msy3paua,1,1
3aipjiyl,1,1
qx1um55f,1,2
1hgav42t,1,4
8llihkpj,1,0
7hme6p4n,0,3
p00nqohn,0,2
3dg60e1e,0,1
rv0lg92m,1,4
jeqa2o4m,1,0
84p4k9dx,0,4
oq8jxlfi,0,4
uefz1c25,1,0
xnofg780,0,1
3g5dfrlw,1,4
6jl2l5b5,0,0
6bnvsfa6,1,0
d9er94te,1,1
vwlq6exn,1,4
