uid,label,fold
cd5glqj5,1,1
sxvwvm4w,0,4
3zkwdeek,1,1
gyspengw,0,1
yx9trflq,1,1
bmae38sr,0,3
yo4rcb1k,1,2
jtgq01te,0,2
e13n3bzt,0,0
9d31k9qm,1,0
3p91i3vm,0,4
zwffhhcm,1,2
ktlzkj49,0,1
yd82795e,1,1
5iz31yru,0,0
joqw5dsk,1,4
7n8la100,1,0
qxmcthph,0,3
j3muurmy,1,3
bd2qe4pa,0,4
8hyexf7j,1,2
xjn6fokz,0,4
ixzareiy,0,4
az39pecn,0,1
0dl5e11e,1,0
9ftaxp0w,1,1
foy4dd1v,1,3
n8lfjdtv,0,1
v2y4xkss,1,4
0kb68rer,0,1
vt997e4u,0,1
ny181acj,0,3
bc2swsoz,1,3
ctwjlsh3,0,2
tow4ycz0,0,2
4cdpqvl0,1,3
0ezzf8s2,1,3
zge2j51b,1,0
3jczucqm,0,0
runjdu0i,1,4
sb5iqnf7,0,4
4t60ploz,1,4
jcns6g29,1,3
8cqk4lta,0,0
hukwqvr1,0,4
h61iaoim,1,3
458ax40d,0,0
tirc9zd7,1,0
6szn9dde,1,4
3cup8ijl,0,2
2z0ljch2,1,2
vffqot8h,0,0
ljefy3zb,1,3
4ldimsyj,1,0
9boq0iq2,1,0
fa39e3nw,0,3
xuj3ac6p,0,4
e63lbqgu,0,0
3obyghgk,1,2
5bwikotc,0,0
keh5sw22,0,0
92mtr6sn,0,1
glh62c9t,1,3
199dxj37,0,4
c9h42m44,1,4
gv3z6bz8,0,2
uug95rlr,1,4
dihsa7he,1,4
z74lav71,0,3
448n7odk,0,2
ef828xg8,1,2
y72ivgly,1,2
e088o98b,0,4
v78hu7f0,1,2
i9g5dzx5,1,2
qjicjdan,0,4
085rntdr,1,4
5xyfc4kl,1,0
8cgn0t6d,0,2
vwrb7f6f,0,2
dhgzz0jk,1,4
ibu4fmpk,1,4
xvhagkc4,0,2
lorxdtg5,0,1
nqjqijc1,0,2
ydmt8vt4,1,2
3pt5r5rc,0,0
6zs62ywe,1,4
1g983ep9,1,0
p9w4j66c,0,0
noljq52w,0,4
spofv177,0,1
udktmonr,1,1
vbjfvyb6,0,0
li076a3k,1,0
krzd5e9p,0,1
3jpxgh30,0,2
153sflse,1,4
45bg34iq,0,0
7zj3sweb,0,0
nvg5vmf6,0,4
0yknfu84,1,4
xyjoa21a,1,2
6xvaj2k8,1,3
xpnmjqy3,1,3
odsx4nxv,0,1
kdc9x5jz,1,4
6kf1622v,1,3
xyzx9jpn,1,3
bzug0it2,1,0
6ys445gd,0,1
ej31gymd,0,0
m0l2ljk4,0,0
q5v7c6s5,1,3
nkb4ehou,1,0
6qlz2rwg,1,3
waj1g1r1,1,1
dwwo8nbh,1,0
nal3gywi,1,2
ymenvg3k,1,3
k0vm59m6,1,1
mg87oi0e,0,0
0vgnxb5j,0,3
tb9xxayp,0,1
ntrfzwkx,1,4
xjve3dze,1,0
edhhjshz,0,2
kbrh7lay,0,2
64yfds0d,0,4
ji9kqdgb,0,0
k2l0d1b4,1,3
xgmpw5d3,0,1
go8jn42x,0,3
2ezc7fov,1,3
2ygnmby4,0,2
9e7eobjl,1,2
zy1uu9ym,1,2
szdximyn,1,4
4u9bxf44,1,0
5cri8bix,0,4
oiq2q4qe,1,0
rxdouadv,1,4
ei3zrrhf,1,4
4abufwbu,1,0
cjg8vuaz,1,1
xkdq95g3,1,4
v23gxj0m,1,3
qvindh4s,0,3
pfdrwb2s,0,2
erev361x,0,1
snbti22n,1,2
v01zderi,1,4
4k5ogz2u,1,4
eaxylnfx,0,1
j4pnjy1o,1,2
2rntjlmz,1,2
04x0qzfh,0,4
omtzzf8a,1,4
df7pchcb,1,3
n9wszv83,1,1
xphx2kbv,0,1
sigbiaf9,1,0
2movs0cd,1,3
k36m8jvh,1,4
7ujodck8,1,2
2853uy8u,0,0
118qqvae,1,2
cw9yil8s,1,4
a3idy3c7,0,3
rm6j8y6r,0,3
h05hhiwf,0,2
d7yxw1tb,1,3
rwr965r9,1,1
6khub2rt,0,4
soyg9zqy,1,3
ahulwjti,0,1
qwnrhzn4,1,2
kgeuidji,1,4
pnf8f3gr,1,2
94sz2kuu,1,0
oyc3rwqm,1,4
mu7jae58,1,3
huxg2myr,0,4
06nkwfg3,0,1
mwu4cfil,1,4
kjxjq5nv,1,3
8oga0x7z,1,3
cgdc5tao,1,2
1cjfx5li,0,1
kwe4bx4l,1,4
r9tjq8zg,1,0
vwwusxlm,0,2
t2pnjka3,1,0
4mqa78ra,1,1
pkianouo,0,3
f0onjpi1,1,0
63yk03o4,1,0
gkwwjwga,0,4
btgdjz0i,0,3
frml29q2,1,3
l48c1cqg,0,4
433e1i1p,1,4
0bq1s9ry,1,2
llwb7sjw,0,0
h55hewlg,1,2
je2ab2rv,1,4
ndfdw79w,1,0
cxz2ei92,1,1
12pgyme6,1,2
rpkzggm0,1,2
j36tcfkj,1,0
nawnga41,1,2
izxtnsrt,1,3
wlxdsc4e,1,0
5hrdu4xs,1,4
zjnvc7hr,1,0
6c2cu7on,1,2
z3jbck88,1,1
d0tgsiwg,1,0
0odwmqx5,1,1
ggomf9pm,1,3
l9ln1p0v,1,3
uh17j8qo,0,2
09vs9kkh,1,3
4a3yjtu7,1,1
fbmenui3,1,4
do7002g3,1,0
yu6vk0uc,1,1
c1m3o55i,1,0
xva1nkbt,1,3
fshb0oqv,1,0
shkoecub,1,0
ods1eeur,1,3
xhw0ic1l,1,0
7dypmlva,1,3
k9w9pfb3,0,1
hn14eb87,1,4
53ayeqah,1,3
thsjr0fz,1,2
auxbgk2w,1,4
bxanj4x5,1,4
a5xin9dl,1,1
5tgsq7ai,1,2
tmofmmwi,0,0
9s3w563b,1,2
tkf6xdn8,1,4
wwiif86l,1,4
thet25lz,1,1
se99f77l,0,4
u8el5015,1,4
oop767j2,1,4
dg1wjuii,1,4
ymyrsvzn,1,2
4regb1aj,1,1
o091c795,1,4
rlqiob0n,1,0
lw0vs52s,1,1
q3b9so0u,1,1
swbkok3q,1,1
pwbsf3q0,1,3
e27zeoqg,1,1
vzhqjy62,1,3
zeeqnsn2,1,1
s8nn16ux,0,4
f5gzpl1q,0,1
weehwjq4,1,4
ta5ivroc,1,0
vitwu3bf,1,0
xb4y4k7b,0,2
pgyvyv2g,1,2
qu7dknnc,0,4
ptkezjss,0,3
zwd0w9ry,0,4
79kvls9m,0,0
euswrgvz,0,1
9aawe429,0,2
omuwahk2,1,3
lslaym0w,1,0
bglmy62x,0,3
rw6tm2o0,1,4
4k0lthy2,1,0
5m8kb9w4,1,3
uov51zlb,1,3
oriq8hke,1,4
226parsg,0,0
70s1f537,0,3
ye0qzsa7,0,0
yvdqbsxl,1,1
ul6lgjlp,1,1
efjawshm,0,0
lfzkicwm,0,2
peqydbpg,1,0
vv4zwl3z,0,3
yt91qe37,0,1
qqyzqii4,0,4
w6ozx25q,1,4
brmqg1ve,1,4
d32lx2to,0,3
owt9nm3v,1,3
2p2tixc7,1,3
urvqt3g8,1,2
cd31nrxd,0,2
356wafft,0,1
ouhylu6k,1,2
7p9mda9o,0,3
ekntbz3m,1,3
55izolnn,1,0
txrgn74f,1,4
9yecazrp,0,3
9dxoq2vp,1,2
gstqmgvu,1,2
4isotn9u,0,2
zeryf099,1,0
2qc6dr08,1,0
cw2lbm2q,1,2
sq0p82kb,1,4
700ucrgb,0,1
93wkcs4k,0,2
ek4aegvf,0,4
q3jzr25m,1,2
df7fr91i,1,0
pwh0mx1e,0,3
gok01tnz,1,3
rf5a7qy8,1,1
yb7w8p74,1,1
mjdxo100,0,4
vhmygty3,1,3
addqhkga,1,0
d7x48wze,0,0
4ex6u86z,1,2
jq7w7jp6,1,4
1lfc1nlc,0,2
8jpr7vgr,1,2
f1hx6zdc,1,4
ujq6fx7x,1,2
jz6us7rp,1,4
422ta83r,0,2
t8cq1xgb,1,0
ngz6wmdw,1,3
0fgzvrct,1,0
lt4q9bc2,1,3
be3yqy5f,1,2
u7bfxq7b,1,3
zegbl2qg,1,3
v3dr2h2p,0,0
39yl9ue4,0,2
21vmefoz,1,3
tp7bd4w1,1,2
aragdx5o,1,1
31yhxso7,1,3
vbgr8w2m,1,2
aietdn1t,1,2
h1xjg2y8,1,0
rgybxkpm,0,2
21b07g2r,1,4
e6zvlhyl,0,2
2ld05nhq,1,4
r6f7qnez,0,4
w9heyce4,1,2
qgm5v2ww,0,2
g84d4r9v,0,1
4k00ilu6,0,0
vfua9bq1,1,2
btr23qiu,1,0
a08ekxdr,1,4
kz40aq15,0,3
o2nqw4c6,0,0
lbpj8t22,0,3
c50b8y5d,0,3
nwnguczh,1,3
9ier7u8h,1,1
0imjyjcm,1,1
rsezytkw,1,3
2837c6qc,1,0
6k8djzr5,1,3
swk8temp,0,0
xkc5i8xo,0,0
mxlvz4qk,1,4
e2gjr81b,0,3
mqf7zk94,0,2
yxfiblej,0,1
gublmntf,0,4
k7orfqla,1,3
09lzrk79,0,3
ufu6py06,1,2
ftlo4qdb,1,2
xvh7katq,0,0
ydshlv76,1,1
mf4nnkm9,1,0
5d0p92k3,1,4
8p6fvdhr,0,1
59c81do6,1,3
ouz1egnt,1,4
b34kuqaa,1,2
j84rx6pr,1,0
yiej9c0u,0,1
u5wryesu,1,0
4fcl5efj,1,1
p6mkt7s1,1,3
gd1t53yk,1,0
yydu3asn,0,1
rm6dfhg6,1,0
w3stt1eq,0,0
c37rln36,1,1
v1mzb3i4,0,0
fieecy2c,0,2
11bd2sce,1,4
jcy127h6,1,3
gmd478mf,1,2
s0iuduah,1,1
gk6t9dhs,1,3
znvp8gmn,1,1
hie9ede1,0,1
zublekvl,0,3
9ptk4gc4,0,0
ryg9rdpx,1,2
dfovd79c,1,0
9mv9e40k,0,1
zuj2xorv,1,4
ork1djrw,0,3
edbcy8ny,1,4
fwdc112h,0,4
xrjm4t8b,0,1
p6nlnqbu,0,1
4kzrezrd,0,0
yxyur4so,1,2
r8wm9lbb,0,4
4m0a6mdm,0,0
mmxixv6c,1,3
kmalq5u6,1,2
jzv9nou3,0,1
dyms1mwn,1,4
pr424tkb,0,1
9oi0d4dm,1,2
c2rh2xk2,1,0
pthowq1g,0,3
az5uh80q,0,3
7tw1puws,1,0
nffykpl3,1,2
cho3xjvo,1,3
egi3qupx,0,0
bfej2xg4,0,1
8ra4dv56,0,2
onxd70fe,1,2
07s387j5,0,1
ie3lvo0i,1,3
pfg8pjvr,0,2
n8lpy857,0,3
nz3a8v4x,0,3
7y2itl8n,1,2
3e54n6o9,1,1
jd3ih66w,1,2
51ob537q,1,2
o4z533zs,0,2
mv30qabx,0,3
w2eowlcf,0,4
s8314y2l,1,1
r0jy32ho,0,0
g585i87x,1,4
w69hzgop,1,0
jdn8ezp7,1,0
qyezg52k,1,1
re4v9kyp,0,4
ofkjw6ny,0,1
qaelyyzz,0,4
0jdcli69,1,3
78v0bjwk,1,4
on8uujs7,1,4
5eltfebe,1,1
5407k5w1,1,3
jl6l91f4,0,4
x2bfibjz,0,2
p97bmzrr,1,3
45ed5ggs,0,1
j6vv8suo,1,1
c1y5ayyo,1,4
v84fc3xq,1,2
8va8x8l0,1,1
08uhbxlb,1,1
c8nog85d,0,4
4f2k1xer,1,2
p3lyex3s,1,3
r5rup13w,1,3
ppbmqiyf,0,0
rwskp6rf,0,2
e64skbcb,1,4
dpdxujjc,0,1
sexggoc5,1,1
kvqywj85,1,3
gg0v5dta,1,1
egry58vr,1,2
w9myyoke,1,1
aea84hxx,0,4
pw2gkqra,1,0
ffz8q4vh,0,2
u4bawz94,0,4
0vtkrrvw,1,2
y3rztplc,1,2
6prr7mza,1,2
kgmih6mv,1,1
4xekz83y,0,3
0224wk0y,1,2
ehvdo9kh,1,1
ba5mf36b,0,2
cpweijmm,1,3
b5jfysyz,0,3
7pq4ddv2,0,0
83bdw56f,0,4
kps0dxme,0,1
4po1i3ms,1,0
dn1mxf1p,0,1
i2ooq42n,1,3
bfa37dl9,0,2
fc1xx6cw,1,3
zxskoytk,1,1
06akt7zq,1,0
ht2xz52o,1,0
hkbm00e9,0,4
kdts1fb2,1,1
vi109dcn,0,4
wmbxek0q,1,3
929u6wtv,1,4
mk2zyzsi,1,4
lu3ndz3c,0,1
c5rqnsvs,0,1
ojrpp7r9,1,3
3fezez5e,0,4
hr07n8vo,0,2
eubfn9kr,0,2
2fvb66h3,1,1
rem5puu6,1,0
2rzv1sqq,1,0
q5l2xoio,1,2
t860x5zu,1,0
2zueugwu,0,2
bugr6e7g,1,0
a2iz5p3v,1,3
ob5apo4l,1,1
jedgfjdl,1,4
ogwlacol,0,2
oln3eh1v,1,1
r1necqor,1,0
oi5j8yit,1,4
2kodwh8n,0,0
92tp6qaq,1,0
3k8a7rv4,0,4
nmwvsb0u,1,0
koefukpv,0,0
8lymj1qi,0,0
9mqvayxa,0,0
r6yo6z1t,1,3
2xcb3yym,1,1
33mg1zaq,1,3
7qhak7md,1,0
wkzirnk6,0,2
zhh3o5ur,1,0
txuyucec,1,4
juis2gy9,1,2
ytjuq7x7,0,3
b7p9jyqn,1,4
15ikpqah,0,2
cua09pci,1,2
flwdr3vw,1,1
mjdimbm2,1,4
71w1wudc,0,4
bl4ce7pk,1,1
wcyuknd1,1,2
ivxan25w,1,3
m72qlgdv,0,3
c2guwjp0,0,2
qi2clp81,0,1
l51flmna,1,4
vycs44ph,1,1
h62myz9v,0,4
lu8wpfq2,0,2
bhaiiwi0,1,2
8l0hg9nc,0,4
bekgv1bb,1,1
hg5zmtga,1,3
46ayn2d7,0,2
ki3x7995,0,0
5cf72gnn,0,0
v9ibwgt2,0,3
lb25485h,0,4
cqxcs1xs,0,3
rqlnzzrj,0,3
o7vbhh5o,0,4
l5u7nted,0,1
qmvqwpqo,0,4
2lngixmc,1,0
4sx27dcb,1,2
om2zkf5b,1,1
1sa3y5t3,0,1
7szpf9s9,0,3
ehwhg0u4,1,3
3qlx3f2x,1,1
hdcv4bkt,1,4
cv1ltwbj,0,4
9uu2bl7a,0,4
mkoh109z,0,2
do0d3fvn,1,1
v4kfq5dz,1,1
53x1f8s0,1,1
x7m2mm4p,0,0
61nhvcfw,0,1
r2f5t82d,0,4
dl7fkndg,0,0
1jrj5xfe,0,1
ub4o47en,0,4
48nysj5y,1,2
wx0i3a4k,1,4
focnqdqx,0,3
6qd0771h,1,0
ll9rzrkb,1,3
fqxlbvn7,1,3
nprb58yj,0,0
wdcokz5s,1,1
yj3d6m1f,1,4
mpryfzmy,0,0
oa2vcywl,0,0
9700lfqf,0,3
5e8osaq3,0,3
eq8dh9pt,1,1
fnm88ua3,0,1
a6s5zxqo,0,0
mts1egpg,0,2
vtn4ypkw,0,3
7493dxwo,1,1
r17dpubk,1,1
piqnhqe8,0,0
6o3z0ani,1,2
k5j42oi6,1,1
oafn33vm,1,1
89i9gx32,0,3
uew9g6sp,1,2
d2sw24wj,1,0
t8hdpwvb,0,4
z7cn0eqw,1,4
mi6kti22,1,3
1xj7wwud,1,4
qvdk6drn,1,4
4orac8cy,0,1
nl63gagu,1,2
vb99rwtf,0,3
07gbasf5,0,3
ehlh07jr,0,1
8mtk0rso,0,2
ggy5kov1,1,4
l28r5p03,0,3
wvpunwcg,1,0
bsvk3x8m,0,2
bgl2mcxn,1,2
2elalq26,0,2
unvsdkv5,0,0
4c6p1llh,0,4
2r9pegln,1,0
ukx496k4,0,4
o67bxcd2,1,0
0j1oulwo,1,2
zq48enwb,1,2
badlypgg,0,3
6n6975j2,1,2
d8clw3jg,1,1
eqe5158o,0,1
qesux9l0,0,2
ijkcu5x0,0,0
hc8cah3g,0,4
dhvs41lq,1,1
fs6hn95s,1,0
2gkfl5xf,0,0
50i6gbxq,0,0
j7dpfssb,1,1
jdx0pkov,1,1
trpyx8hb,1,1
bjcdiwzo,1,1
d05jh2mk,1,2
v0dszrk6,0,3
ilcg6far,0,0
mgjcy4v8,1,4
urid3u94,1,4
sgfdk0q0,1,3
9jrnamz6,1,2
146vey0a,0,4
94xfri09,0,1
m0g8w85y,1,1
6q8sjy5o,0,0
p9lbsmwp,0,0
q82k8ryq,0,3
f8wxkk2a,0,4
bkvblpxa,0,4
jmk4x1fd,1,2
j9hvchrm,0,2
3wp8djkl,0,1
uyluyhet,1,2
kduwtn5p,0,1
epl7zqpp,1,1
oau8p1wk,0,2
isetuk1o,1,4
oa35qbb3,1,1
xmdkrlc0,0,3
y0bhf0ri,0,2
y4kl9ary,0,0
eavedhr3,0,3
pceo934t,0,0
3y4wpwg3,1,3
xg0trky8,0,1
ryozdppb,1,3
quakx6wb,0,4
68q0j9m4,1,4
smzocxmz,1,3
mz2k1ko6,1,3
xnqxu71s,0,1
el8mwob4,1,1
fdd7r193,0,4
0i6g61pc,0,0
we4c1v47,1,1
lzn9uhjp,0,2
khf33guw,0,1
yh36motc,0,0
g06xr3ur,1,2
mwuecpnc,0,0
c2keivli,1,0
77jzc58c,1,0
u47soczd,0,1
q7jbmjm1,0,1
ft07x5ic,1,0
86z1b98v,0,4
wct8jbbs,0,3
xpk48ab1,0,4
3t4y0tb1,0,4
zppep69n,0,1
gpcivi05,0,2
2u9az3ce,1,0
gbmxikvr,0,1
ecjtr0m6,0,1
hz72kxsj,0,3
zsb6zwkh,1,1
e9i0hn3f,1,1
9zxqerbk,1,2
n3dkvr5n,1,1
bhgpbktm,0,3
av6763v1,1,2
m3pp00cd,0,1
nzy47quu,0,3
sfn07ea2,0,4
8ditmown,1,4
x23veulj,1,0
gqpq8r4h,0,0
c7jvlcg1,1,3
j5ewfwbe,0,3
by4ubzcz,0,3
jjy4mzvm,0,1
cpsiln3o,1,2
x5fl2mox,0,1
q9wfb76a,0,1
v3s2sumh,1,4
3b0n9cc7,0,1
isutp04s,0,0
brspj4ki,1,0
i1nq0ei0,0,0
5nms6xvq,0,4
pu3et1ov,0,0
ejklcp9u,1,3
w165aejt,1,1
70ebpy9e,0,0
576mouze,0,0
66vw9b0m,0,3
qoq4kreg,1,2
167d6vnx,0,0
npsv8dkm,0,3
u6u4pllg,1,2
f309hsuw,0,3
dkejp5k7,1,2
917xfh41,0,3
a68t2a3a,0,3
h7u0s3kd,1,4
z4ppj590,1,2
emc20lsj,0,4
ws1zl7p7,0,1
2l4x5bwa,1,2
en7yjf30,0,1
kh5840ac,1,3
uhgpjnvw,0,3
rxgkikr2,1,0
omrde51k,0,0
8lxeqlez,0,3
z1r2roik,1,2
s62c1jlo,1,1
po6j0m3l,1,0
oufhw8wl,1,3
va02dz61,1,3
txsnhft4,1,0
i26lh07b,0,4
a7dorfki,0,4
1ije2xe0,1,4
jdcz1oa3,0,0
vf02gvll,1,4
sajhjxqk,0,0
d8ur6tia,0,2
rontdi9o,0,1
inuxl39d,1,4
g5rifwr0,1,4
ui1jlmfl,1,0
uoay12tl,0,1
xlzs49cd,1,4
zn1f0fp8,1,2
bpg2r0to,0,3
kpk7yswn,1,0
xfshwzsj,1,3
q77z4es3,1,2
aofc9lgy,0,2
tlcqfmui,0,1
w7j35vlw,1,0
ojtxcf0k,0,2
jd2v1l1v,0,4
j35yrg29,1,3
d2ff5l6b,0,1
spxlseun,0,0
nrlst548,0,0
84z4ur2y,0,2
upmanqy0,1,2
hu97ng0a,0,4
psaldnj7,1,0
vbjrbzjw,1,1
83579wrr,1,1
513bb6f0,0,3
5ep4cwcd,0,2
t9gwa44l,0,4
z6v7s7o4,0,0
yc3s0dpj,1,3
hsg04ajm,0,4
muzuqed0,0,2
gv812hnc,1,0
0i4x6g1e,0,0
bzgflig5,1,3
gkzjrumx,1,4
qw3b4nth,1,0
zm32hzs3,1,0
2d1jqbex,0,4
gfvnnvbz,0,1
w5apmxd6,0,1
lqga3qup,0,2
o4jnmyk8,0,4
516sp18o,1,4
bs7587h9,0,1
1el88l12,0,2
qfaf5kci,1,3
hdiy4nrm,1,1
qyz6y3z1,0,0
de1e1630,1,3
pocr0vhv,0,1
1nm3v16x,1,1
eghpmxpk,1,3
n3b8pfy4,1,1
qcyd52al,0,3
unqr8o1k,1,1
jwv2qnrm,1,3
tn29tnyf,1,0
m7vh30qb,1,1
kern6yjm,0,1
k3tgmalw,0,1
vmb0idd0,1,4
wpj8yi34,1,1
0sqcnf9w,0,1
5n9c70pa,1,4
8jx54peg,0,4
jks4i2nr,1,0
1p02jyv6,0,0
yjoaoejv,1,2
9lhalckz,1,3
3vwlo7am,1,1
mpq0hzyj,0,1
b48wumh9,0,4
nklybwgm,1,0
p9a9uri7,1,1
ev4dh9ug,0,0
f10oo1pv,0,2
lnd581lt,1,3
o4rq3q7g,1,0
ktmqg6nx,0,3
9owwew9v,0,2
08liuqdn,1,1
05xt54fn,0,4
5g77lk6h,1,0
qiv929se,1,2
vl7fq8ab,1,0
y595cpjz,1,4
e1xtar0k,1,1
o31nzsxp,1,2
efj31ego,0,3
m62hdxc6,1,3
rijkq2zu,0,2
v1fkhnnk,0,3
8fwrpk0z,0,2
fknwbhkv,0,2
jz09owgm,1,2
f4ln5rgs,1,3
g6a8mlik,0,4
22xmq664,1,2
42sihxod,0,0
lctt058c,1,3
uij0yxiy,1,4
qbvtdg3c,1,2
6scivuqt,1,0
2lwhedht,1,1
hruu5e51,0,3
h3wqa1vr,0,3
gss8k5ij,0,2
ulp98rl9,0,2
qfcpk7pw,1,1
tg21hslt,1,2
dkvuff12,1,1
4vf89x22,0,1
j7q4kfmm,0,2
0qpop1o8,1,1
m291azhz,1,0
knl2luhh,1,1
s4dilrzq,1,0
8bxy6rkv,0,4
ndxjn7de,1,3
0l1offkh,1,1
diu1jtka,0,1
1c2zl46q,0,0
5gqqlyzj,0,2
0aeoorbt,1,4
6sapbs22,1,3
ruw0u92t,1,3
24d7v911,1,0
pjq50xcx,0,1
msy3paua,1,0
3aipjiyl,1,1
qx1um55f,1,3
1hgav42t,1,2
8llihkpj,1,3
7hme6p4n,0,3
p00nqohn,0,0
3dg60e1e,0,1
rv0lg92m,1,3
jeqa2o4m,1,2
84p4k9dx,0,2
oq8jxlfi,0,4
uefz1c25,1,0
xnofg780,0,0
3g5dfrlw,1,3
6jl2l5b5,0,0
6bnvsfa6,1,4
d9er94te,1,0
vwlq6exn,1,0
