uid,label,fold
8oga0x7z,1,3
cgdc5tao,1,4
1cjfx5li,0,1
kwe4bx4l,1,1
r9tjq8zg,1,3
vwwusxlm,0,1
t2pnjka3,1,4
4mqa78ra,1,1
pkianouo,0,0
f0onjpi1,1,3
63yk03o4,1,0
gkwwjwga,0,4
btgdjz0i,0,4
frml29q2,1,0
l48c1cqg,0,4
433e1i1p,1,1
0bq1s9ry,1,3
llwb7sjw,0,3
h55hewlg,1,3
je2ab2rv,1,4
ndfdw79w,1,0
cxz2ei92,1,0
12pgyme6,1,0
rpkzggm0,1,0
j36tcfkj,1,3
nawnga41,1,1
izxtnsrt,1,4
wlxdsc4e,1,2
5hrdu4xs,1,3
zjnvc7hr,1,4
6c2cu7on,1,2
z3jbck88,1,1
d0tgsiwg,1,3
0odwmqx5,1,4
ggomf9pm,1,1
l9ln1p0v,1,2
uh17j8qo,0,2
09vs9kkh,1,2
4a3yjtu7,1,2
fbmenui3,1,1
do7002g3,1,1
yu6vk0uc,1,3
c1m3o55i,1,3
xva1nkbt,1,0
fshb0oqv,1,1
shkoecub,1,1
ods1eeur,1,4
xhw0ic1l,1,3
7dypmlva,1,1
k9w9pfb3,0,4
hn14eb87,1,2
53ayeqah,1,0
thsjr0fz,1,4
auxbgk2w,1,4
bxanj4x5,1,2
a5xin9dl,1,2
5tgsq7ai,1,4
tmofmmwi,0,2
9s3w563b,1,2
tkf6xdn8,1,4
wwiif86l,1,0
thet25lz,1,2
se99f77l,0,3
u8el5015,1,0
oop767j2,1,4
dg1wjuii,1,4
ymyrsvzn,1,1
4regb1aj,1,4
o091c795,1,2
rlqiob0n,1,2
lw0vs52s,1,1
q3b9so0u,1,0
swbkok3q,1,1
pwbsf3q0,1,1
e27zeoqg,1,2
vzhqjy62,1,0
zeeqnsn2,1,4
s8nn16ux,0,0
f5gzpl1q,0,1
weehwjq4,1,3
ta5ivroc,1,0
vitwu3bf,1,0
xb4y4k7b,0,2
pgyvyv2g,1,0
qu7dknnc,0,0
ptkezjss,0,0
zwd0w9ry,0,1
79kvls9m,0,1
euswrgvz,0,3
9aawe429,0,1
omuwahk2,1,1
lslaym0w,1,4
bglmy62x,0,4
rw6tm2o0,1,0
4k0lthy2,1,3
5m8kb9w4,1,1
uov51zlb,1,4
oriq8hke,1,4
226parsg,0,4
70s1f537,0,0
ye0qzsa7,0,3
yvdqbsxl,1,2
ul6lgjlp,1,2
efjawshm,0,4
lfzkicwm,0,3
peqydbpg,1,3
vv4zwl3z,0,0
yt91qe37,0,4
qqyzqii4,0,3
w6ozx25q,1,2
brmqg1ve,1,1
d32lx2to,0,2
owt9nm3v,1,3
2p2tixc7,1,4
urvqt3g8,1,4
cd31nrxd,0,3
356wafft,0,4
ouhylu6k,1,1
7p9mda9o,0,2
ekntbz3m,1,1
55izolnn,1,1
txrgn74f,1,2
9yecazrp,0,2
9dxoq2vp,1,2
gstqmgvu,1,0
4isotn9u,0,2
zeryf099,1,0
2qc6dr08,1,3
cw2lbm2q,1,0
sq0p82kb,1,0
700ucrgb,0,3
93wkcs4k,0,0
ek4aegvf,0,3
q3jzr25m,1,1
df7fr91i,1,4
pwh0mx1e,0,4
gok01tnz,1,2
rf5a7qy8,1,2
yb7w8p74,1,3
mjdxo100,0,3
vhmygty3,1,4
addqhkga,1,1
d7x48wze,0,1
4ex6u86z,1,0
jq7w7jp6,1,0
1lfc1nlc,0,3
8jpr7vgr,1,3
f1hx6zdc,1,2
ujq6fx7x,1,3
jz6us7rp,1,2
422ta83r,0,4
t8cq1xgb,1,4
ngz6wmdw,1,4
0fgzvrct,1,3
lt4q9bc2,1,3
be3yqy5f,1,3
u7bfxq7b,1,4
zegbl2qg,1,2
v3dr2h2p,0,0
39yl9ue4,0,1
21vmefoz,1,3
tp7bd4w1,1,2
aragdx5o,1,3
31yhxso7,1,1
vbgr8w2m,1,3
aietdn1t,1,3
h1xjg2y8,1,3
rgybxkpm,0,1
21b07g2r,1,3
e6zvlhyl,0,1
2ld05nhq,1,0
r6f7qnez,0,1
w9heyce4,1,4
qgm5v2ww,0,0
g84d4r9v,0,3
4k00ilu6,0,1
vfua9bq1,1,1
btr23qiu,1,0
a08ekxdr,1,0
kz40aq15,0,4
o2nqw4c6,0,0
lbpj8t22,0,4
c50b8y5d,0,3
nwnguczh,1,0
9ier7u8h,1,1
0imjyjcm,1,2
rsezytkw,1,2
2837c6qc,1,2
6k8djzr5,1,2
swk8temp,0,1
xkc5i8xo,0,1
mxlvz4qk,1,2
e2gjr81b,0,1
mqf7zk94,0,0
yxfiblej,0,1
gublmntf,0,4
k7orfqla,1,4
09lzrk79,0,0
ufu6py06,1,1
ftlo4qdb,1,1
xvh7katq,0,2
ydshlv76,1,0
mf4nnkm9,1,0
5d0p92k3,1,0
8p6fvdhr,0,1
59c81do6,1,0
ouz1egnt,1,1
b34kuqaa,1,1
j84rx6pr,1,2
yiej9c0u,0,0
u5wryesu,1,3
4fcl5efj,1,3
p6mkt7s1,1,1
gd1t53yk,1,2
yydu3asn,0,0
rm6dfhg6,1,0
w3stt1eq,0,3
c37rln36,1,2
v1mzb3i4,0,2
fieecy2c,0,3
11bd2sce,1,4
jcy127h6,1,2
gmd478mf,1,3
s0iuduah,1,1
gk6t9dhs,1,3
znvp8gmn,1,0
hie9ede1,0,0
zublekvl,0,1
9ptk4gc4,0,2
ryg9rdpx,1,0
dfovd79c,1,2
9mv9e40k,0,3
zuj2xorv,1,1
ork1djrw,0,1
edbcy8ny,1,1
fwdc112h,0,1
xrjm4t8b,0,4
p6nlnqbu,0,2
4kzrezrd,0,4
yxyur4so,1,1
r8wm9lbb,0,2
4m0a6mdm,0,4
mmxixv6c,1,0
kmalq5u6,1,0
jzv9nou3,0,0
dyms1mwn,1,3
pr424tkb,0,2
9oi0d4dm,1,1
c2rh2xk2,1,2
pthowq1g,0,3
az5uh80q,0,2
7tw1puws,1,3
nffykpl3,1,4
cho3xjvo,1,0
egi3qupx,0,4
bfej2xg4,0,0
8ra4dv56,0,3
onxd70fe,1,3
07s387j5,0,0
ie3lvo0i,1,3
pfg8pjvr,0,3
n8lpy857,0,0
nz3a8v4x,0,3
7y2itl8n,1,2
3e54n6o9,1,0
jd3ih66w,1,1
51ob537q,1,4
o4z533zs,0,0
mv30qabx,0,0
w2eowlcf,0,4
s8314y2l,1,0
r0jy32ho,0,4
g585i87x,1,1
w69hzgop,1,0
jdn8ezp7,1,3
qyezg52k,1,3
re4v9kyp,0,1
ofkjw6ny,0,2
qaelyyzz,0,4
0jdcli69,1,3
78v0bjwk,1,0
on8uujs7,1,4
5eltfebe,1,4
5407k5w1,1,4
jl6l91f4,0,1
x2bfibjz,0,0
p97bmzrr,1,2
45ed5ggs,0,0
j6vv8suo,1,1
c1y5ayyo,1,4
v84fc3xq,1,4
8va8x8l0,1,0
08uhbxlb,1,4
c8nog85d,0,4
4f2k1xer,1,0
p3lyex3s,1,2
r5rup13w,1,1
ppbmqiyf,0,1
rwskp6rf,0,0
e64skbcb,1,4
dpdxujjc,0,2
sexggoc5,1,4
kvqywj85,1,0
gg0v5dta,1,0
egry58vr,1,2
w9myyoke,1,2
aea84hxx,0,0
pw2gkqra,1,2
ffz8q4vh,0,3
u4bawz94,0,1
0vtkrrvw,1,0
y3rztplc,1,4
6prr7mza,1,1
kgmih6mv,1,1
4xekz83y,0,0
0224wk0y,1,3
ehvdo9kh,1,0
ba5mf36b,0,0
cpweijmm,1,1
b5jfysyz,0,4
7pq4ddv2,0,2
83bdw56f,0,1
kps0dxme,0,0
4po1i3ms,1,3
dn1mxf1p,0,3
i2ooq42n,1,3
bfa37dl9,0,3
fc1xx6cw,1,2
zxskoytk,1,2
06akt7zq,1,0
ht2xz52o,1,4
hkbm00e9,0,3
kdts1fb2,1,1
vi109dcn,0,3
wmbxek0q,1,0
929u6wtv,1,4
mk2zyzsi,1,3
lu3ndz3c,0,3
c5rqnsvs,0,4
ojrpp7r9,1,3
3fezez5e,0,1
hr07n8vo,0,3
eubfn9kr,0,0
2fvb66h3,1,1
rem5puu6,1,2
2rzv1sqq,1,2
q5l2xoio,1,4
t860x5zu,1,3
2zueugwu,0,2
bugr6e7g,1,0
a2iz5p3v,1,2
ob5apo4l,1,1
jedgfjdl,1,2
ogwlacol,0,0
oln3eh1v,1,0
r1necqor,1,0
oi5j8yit,1,2
2kodwh8n,0,3
92tp6qaq,1,2
3k8a7rv4,0,4
nmwvsb0u,1,1
koefukpv,0,1
8lymj1qi,0,4
9mqvayxa,0,4
r6yo6z1t,1,3
2xcb3yym,1,4
33mg1zaq,1,4
7qhak7md,1,3
wkzirnk6,0,0
zhh3o5ur,1,2
txuyucec,1,1
juis2gy9,1,3
ytjuq7x7,0,3
b7p9jyqn,1,3
15ikpqah,0,4
cua09pci,1,0
flwdr3vw,1,3
mjdimbm2,1,0
71w1wudc,0,0
bl4ce7pk,1,2
wcyuknd1,1,3
ivxan25w,1,4
m72qlgdv,0,2
c2guwjp0,0,0
qi2clp81,0,3
l51flmna,1,3
vycs44ph,1,1
h62myz9v,0,3
lu8wpfq2,0,3
bhaiiwi0,1,4
8l0hg9nc,0,3
bekgv1bb,1,2
hg5zmtga,1,3
46ayn2d7,0,3
ki3x7995,0,4
5cf72gnn,0,2
v9ibwgt2,0,2
lb25485h,0,4
cqxcs1xs,0,1
rqlnzzrj,0,3
o7vbhh5o,0,4
l5u7nted,0,2
qmvqwpqo,0,4
2lngixmc,1,3
4sx27dcb,1,4
om2zkf5b,1,0
1sa3y5t3,0,1
7szpf9s9,0,3
ehwhg0u4,1,4
3qlx3f2x,1,4
hdcv4bkt,1,4
cv1ltwbj,0,1
9uu2bl7a,0,1
mkoh109z,0,3
do0d3fvn,1,2
v4kfq5dz,1,3
53x1f8s0,1,0
x7m2mm4p,0,1
61nhvcfw,0,0
r2f5t82d,0,4
dl7fkndg,0,0
1jrj5xfe,0,0
ub4o47en,0,2
48nysj5y,1,3
wx0i3a4k,1,3
focnqdqx,0,4
6qd0771h,1,3
ll9rzrkb,1,2
fqxlbvn7,1,3
nprb58yj,0,4
wdcokz5s,1,0
yj3d6m1f,1,1
mpryfzmy,0,2
oa2vcywl,0,2
9700lfqf,0,4
5e8osaq3,0,3
eq8dh9pt,1,4
fnm88ua3,0,2
a6s5zxqo,0,4
mts1egpg,0,0
vtn4ypkw,0,0
7493dxwo,1,3
r17dpubk,1,0
piqnhqe8,0,0
6o3z0ani,1,2
k5j42oi6,1,0
oafn33vm,1,1
89i9gx32,0,2
uew9g6sp,1,0
d2sw24wj,1,4
t8hdpwvb,0,3
z7cn0eqw,1,4
mi6kti22,1,4
1xj7wwud,1,2
qvdk6drn,1,4
4orac8cy,0,0
nl63gagu,1,0
vb99rwtf,0,0
07gbasf5,0,2
ehlh07jr,0,4
8mtk0rso,0,4
ggy5kov1,1,0
l28r5p03,0,4
wvpunwcg,1,4
bsvk3x8m,0,0
bgl2mcxn,1,3
2elalq26,0,4
unvsdkv5,0,1
4c6p1llh,0,3
2r9pegln,1,4
ukx496k4,0,4
o67bxcd2,1,1
0j1oulwo,1,0
zq48enwb,1,3
badlypgg,0,4
6n6975j2,1,1
d8clw3jg,1,0
eqe5158o,0,0
qesux9l0,0,1
ijkcu5x0,0,0
hc8cah3g,0,4
dhvs41lq,1,0
fs6hn95s,1,4
2gkfl5xf,0,4
50i6gbxq,0,4
j7dpfssb,1,4
jdx0pkov,1,4
trpyx8hb,1,1
bjcdiwzo,1,0
d05jh2mk,1,4
v0dszrk6,0,2
ilcg6far,0,2
mgjcy4v8,1,1
urid3u94,1,4
sgfdk0q0,1,0
9jrnamz6,1,3
146vey0a,0,2
94xfri09,0,4
m0g8w85y,1,3
6q8sjy5o,0,0
p9lbsmwp,0,3
q82k8ryq,0,3
f8wxkk2a,0,2
bkvblpxa,0,3
jmk4x1fd,1,4
j9hvchrm,0,0
3wp8djkl,0,1
uyluyhet,1,3
kduwtn5p,0,2
epl7zqpp,1,4
oau8p1wk,0,0
isetuk1o,1,3
oa35qbb3,1,4
xmdkrlc0,0,2
y0bhf0ri,0,4
y4kl9ary,0,1
eavedhr3,0,3
pceo934t,0,3
3y4wpwg3,1,2
xg0trky8,0,2
ryozdppb,1,3
quakx6wb,0,2
68q0j9m4,1,4
smzocxmz,1,1
mz2k1ko6,1,2
xnqxu71s,0,3
el8mwob4,1,1
fdd7r193,0,4
0i6g61pc,0,4
we4c1v47,1,4
lzn9uhjp,0,0
khf33guw,0,3
yh36motc,0,2
g06xr3ur,1,4
mwuecpnc,0,4
c2keivli,1,1
77jzc58c,1,0
u47soczd,0,2
q7jbmjm1,0,4
ft07x5ic,1,2
86z1b98v,0,2
wct8jbbs,0,0
xpk48ab1,0,1
3t4y0tb1,0,1
zppep69n,0,0
gpcivi05,0,2
2u9az3ce,1,0
gbmxikvr,0,2
ecjtr0m6,0,3
hz72kxsj,0,3
zsb6zwkh,1,1
e9i0hn3f,1,0
9zxqerbk,1,4
n3dkvr5n,1,1
bhgpbktm,0,3
av6763v1,1,2
m3pp00cd,0,1
nzy47quu,0,3
sfn07ea2,0,3
8ditmown,1,1
x23veulj,1,4
gqpq8r4h,0,1
c7jvlcg1,1,3
j5ewfwbe,0,2
by4ubzcz,0,1
jjy4mzvm,0,3
cpsiln3o,1,3
x5fl2mox,0,4
q9wfb76a,0,1
v3s2sumh,1,3
3b0n9cc7,0,4
isutp04s,0,3
brspj4ki,1,4
i1nq0ei0,0,0
5nms6xvq,0,3
pu3et1ov,0,4
ejklcp9u,1,2
w165aejt,1,1
70ebpy9e,0,4
576mouze,0,0
66vw9b0m,0,0
qoq4kreg,1,3
167d6vnx,0,1
npsv8dkm,0,0
u6u4pllg,1,1
f309hsuw,0,1
dkejp5k7,1,4
917xfh41,0,1
a68t2a3a,0,4
h7u0s3kd,1,4
z4ppj590,1,3
emc20lsj,0,1
ws1zl7p7,0,3
2l4x5bwa,1,1
en7yjf30,0,3
kh5840ac,1,0
uhgpjnvw,0,1
rxgkikr2,1,3
omrde51k,0,4
8lxeqlez,0,4
z1r2roik,1,0
s62c1jlo,1,2
po6j0m3l,1,4
oufhw8wl,1,2
va02dz61,1,2
txsnhft4,1,0
i26lh07b,0,1
a7dorfki,0,4
1ije2xe0,1,4
jdcz1oa3,0,1
vf02gvll,1,3
sajhjxqk,0,1
d8ur6tia,0,1
rontdi9o,0,2
inuxl39d,1,0
g5rifwr0,1,2
ui1jlmfl,1,3
uoay12tl,0,4
xlzs49cd,1,4
zn1f0fp8,1,2
bpg2r0to,0,3
kpk7yswn,1,1
xfshwzsj,1,3
q77z4es3,1,1
aofc9lgy,0,4
tlcqfmui,0,1
w7j35vlw,1,3
ojtxcf0k,0,2
jd2v1l1v,0,3
j35yrg29,1,2
d2ff5l6b,0,3
spxlseun,0,1
nrlst548,0,2
84z4ur2y,0,0
upmanqy0,1,2
hu97ng0a,0,3
psaldnj7,1,2
vbjrbzjw,1,0
83579wrr,1,0
513bb6f0,0,2
5ep4cwcd,0,3
t9gwa44l,0,0
z6v7s7o4,0,2
yc3s0dpj,1,2
hsg04ajm,0,2
muzuqed0,0,1
gv812hnc,1,4
0i4x6g1e,0,1
bzgflig5,1,2
gkzjrumx,1,0
qw3b4nth,1,1
zm32hzs3,1,4
2d1jqbex,0,4
gfvnnvbz,0,2
w5apmxd6,0,1
lqga3qup,0,1
o4jnmyk8,0,4
516sp18o,1,0
bs7587h9,0,0
1el88l12,0,4
qfaf5kci,1,1
hdiy4nrm,1,0
qyz6y3z1,0,1
de1e1630,1,1
pocr0vhv,0,4
1nm3v16x,1,4
eghpmxpk,1,4
n3b8pfy4,1,0
qcyd52al,0,3
unqr8o1k,1,2
jwv2qnrm,1,2
tn29tnyf,1,3
m7vh30qb,1,3
kern6yjm,0,4
k3tgmalw,0,3
vmb0idd0,1,0
wpj8yi34,1,1
0sqcnf9w,0,4
5n9c70pa,1,1
8jx54peg,0,2
jks4i2nr,1,0
1p02jyv6,0,0
yjoaoejv,1,0
9lhalckz,1,3
3vwlo7am,1,2
mpq0hzyj,0,3
b48wumh9,0,3
nklybwgm,1,2
p9a9uri7,1,2
ev4dh9ug,0,1
f10oo1pv,0,1
lnd581lt,1,1
o4rq3q7g,1,1
ktmqg6nx,0,3
9owwew9v,0,0
08liuqdn,1,3
05xt54fn,0,1
5g77lk6h,1,0
qiv929se,1,4
vl7fq8ab,1,1
y595cpjz,1,4
e1xtar0k,1,1
o31nzsxp,1,0
efj31ego,0,0
m62hdxc6,1,4
rijkq2zu,0,0
v1fkhnnk,0,1
8fwrpk0z,0,3
fknwbhkv,0,2
jz09owgm,1,2
f4ln5rgs,1,2
g6a8mlik,0,2
22xmq664,1,4
42sihxod,0,0
lctt058c,1,2
uij0yxiy,1,1
qbvtdg3c,1,4
6scivuqt,1,4
2lwhedht,1,3
hruu5e51,0,4
h3wqa1vr,0,0
gss8k5ij,0,4
ulp98rl9,0,4
qfcpk7pw,1,0
tg21hslt,1,1
dkvuff12,1,1
4vf89x22,0,3
j7q4kfmm,0,4
0qpop1o8,1,1
m291azhz,1,0
knl2luhh,1,0
s4dilrzq,1,4
8bxy6rkv,0,1
ndxjn7de,1,4
0l1offkh,1,1
diu1jtka,0,1
1c2zl46q,0,2
5gqqlyzj,0,4
0aeoorbt,1,1
6sapbs22,1,1
ruw0u92t,1,4
24d7v911,1,3
pjq50xcx,0,2
msy3paua,1,2
3aipjiyl,1,1
qx1um55f,1,3
1hgav42t,1,4
8llihkpj,1,0
7hme6p4n,0,2
p00nqohn,0,0
3dg60e1e,0,2
rv0lg92m,1,0
jeqa2o4m,1,3
84p4k9dx,0,4
oq8jxlfi,0,4
uefz1c25,1,2
xnofg780,0,2
3g5dfrlw,1,1
6jl2l5b5,0,2
6bnvsfa6,1,0
d9er94te,1,3
vwlq6exn,1,4
