uid,label,fold
efqjg02u,1,3
1g463sdy,1,2
gfliji18,1,2
k0axycel,0,0
os6zle6k,1,0
whef0vot,1,3
qtxhi15c,1,1
qzcuctsu,1,4
flsehuds,1,0
3qsqcq30,0,0
o30ubmc9,0,4
7c7bo119,0,1
xp9n56ny,0,0
xtxmgtt0,0,2
iaakytt3,0,3
imj70e3p,1,1
15ahdbvz,0,2
b0oih5cs,1,3
k30lvylk,0,0
fxhkc856,0,4
wpr97y2l,1,1
ofn1r4kz,1,2
36u8ueih,1,4
x74d0gjy,0,4
v5g10ur5,1,2
l8a78e9r,0,4
ivh6t1nt,1,1
mjsrd9q4,1,3
6nouhfj7,0,2
upfln4rx,1,4
yj38xrg2,0,3
gzr7txcb,0,3
48y1o4iz,1,2
asnwywrr,1,0
atatj9a3,0,1
y36ddfgs,0,3
3jonou9i,1,2
y4x41dnt,0,3
cagrp2u4,0,4
dtbh55rb,0,1
c76ub7l8,1,1
v1zocfi4,1,1
o6l1f90s,0,1
9bp4m18o,0,3
1bj9rm7p,0,1
yxdw2zcf,1,4
zw0ldalm,0,0
jegqtoam,0,0
dvlnknd6,0,4
69ugnekr,0,2
cpprcjiw,1,2
vhdk8lw2,0,4
lm349el8,1,4
hl88kzru,0,3
in3oeuvt,1,2
yt8qzpky,0,3
32orwixz,1,1
2c9ros7y,0,4
t2m6twd1,1,2
xmxb9yo1,0,4
8pajssuu,0,2
qo1vsmad,1,0
o8e7flqh,1,1
rrpzlk3e,0,0
4xyf9igf,1,0
u8iogxpb,0,2
whvnzh13,1,3
cd5glqj5,1,2
sxvwvm4w,0,4
3zkwdeek,1,4
gyspengw,0,4
yx9trflq,1,2
bmae38sr,0,3
yo4rcb1k,1,3
jtgq01te,0,0
e13n3bzt,0,3
9d31k9qm,1,1
3p91i3vm,0,1
zwffhhcm,1,3
ktlzkj49,0,4
yd82795e,1,3
5iz31yru,0,0
joqw5dsk,1,4
7n8la100,1,4
qxmcthph,0,3
j3muurmy,1,3
bd2qe4pa,0,1
8hyexf7j,1,1
xjn6fokz,0,1
ixzareiy,0,3
az39pecn,0,0
0dl5e11e,1,3
9ftaxp0w,1,3
foy4dd1v,1,4
n8lfjdtv,0,3
v2y4xkss,1,1
0kb68rer,0,4
vt997e4u,0,3
ny181acj,0,2
bc2swsoz,1,0
ctwjlsh3,0,0
tow4ycz0,0,1
4cdpqvl0,1,4
0ezzf8s2,1,0
zge2j51b,1,1
3jczucqm,0,0
runjdu0i,1,3
sb5iqnf7,0,2
4t60ploz,1,0
jcns6g29,1,1
8cqk4lta,0,3
hukwqvr1,0,3
h61iaoim,1,0
458ax40d,0,4
tirc9zd7,1,0
6szn9dde,1,4
3cup8ijl,0,4
2z0ljch2,1,2
vffqot8h,0,4
ljefy3zb,1,2
4ldimsyj,1,0
9boq0iq2,1,1
fa39e3nw,0,1
xuj3ac6p,0,2
e63lbqgu,0,4
3obyghgk,1,1
5bwikotc,0,0
keh5sw22,0,3
92mtr6sn,0,2
glh62c9t,1,3
199dxj37,0,1
c9h42m44,1,4
gv3z6bz8,0,1
uug95rlr,1,2
dihsa7he,1,0
z74lav71,0,3
448n7odk,0,2
ef828xg8,1,3
y72ivgly,1,0
e088o98b,0,0
v78hu7f0,1,4
i9g5dzx5,1,0
qjicjdan,0,0
085rntdr,1,1
5xyfc4kl,1,0
8cgn0t6d,0,3
vwrb7f6f,0,2
dhgzz0jk,1,3
ibu4fmpk,1,2
xvhagkc4,0,0
lorxdtg5,0,4
nqjqijc1,0,4
ydmt8vt4,1,3
3pt5r5rc,0,0
6zs62ywe,1,4
1g983ep9,1,3
p9w4j66c,0,1
noljq52w,0,3
spofv177,0,4
udktmonr,1,1
vbjfvyb6,0,4
li076a3k,1,1
krzd5e9p,0,1
3jpxgh30,0,1
153sflse,1,0
45bg34iq,0,2
7zj3sweb,0,1
nvg5vmf6,0,0
0yknfu84,1,2
xyjoa21a,1,1
6xvaj2k8,1,0
xpnmjqy3,1,4
odsx4nxv,0,2
kdc9x5jz,1,3
6kf1622v,1,1
xyzx9jpn,1,1
bzug0it2,1,1
6ys445gd,0,4
ej31gymd,0,0
m0l2ljk4,0,0
q5v7c6s5,1,0
nkb4ehou,1,0
6qlz2rwg,1,1
waj1g1r1,1,3
dwwo8nbh,1,4
nal3gywi,1,4
ymenvg3k,1,4
k0vm59m6,1,2
mg87oi0e,0,4
0vgnxb5j,0,1
tb9xxayp,0,1
ntrfzwkx,1,0
xjve3dze,1,0
edhhjshz,0,0
kbrh7lay,0,2
64yfds0d,0,0
ji9kqdgb,0,1
k2l0d1b4,1,1
xgmpw5d3,0,2
go8jn42x,0,1
2ezc7fov,1,3
2ygnmby4,0,4
9e7eobjl,1,1
zy1uu9ym,1,0
szdximyn,1,2
4u9bxf44,1,3
5cri8bix,0,4
oiq2q4qe,1,2
rxdouadv,1,1
ei3zrrhf,1,1
4abufwbu,1,3
cjg8vuaz,1,3
xkdq95g3,1,3
v23gxj0m,1,2
qvindh4s,0,0
pfdrwb2s,0,0
erev361x,0,2
snbti22n,1,4
v01zderi,1,3
4k5ogz2u,1,4
eaxylnfx,0,2
j4pnjy1o,1,4
2rntjlmz,1,2
04x0qzfh,0,3
omtzzf8a,1,4
df7pchcb,1,4
n9wszv83,1,3
xphx2kbv,0,1
sigbiaf9,1,4
2movs0cd,1,3
k36m8jvh,1,3
7ujodck8,1,2
2853uy8u,0,3
118qqvae,1,0
cw9yil8s,1,3
a3idy3c7,0,0
rm6j8y6r,0,0
h05hhiwf,0,1
d7yxw1tb,1,3
rwr965r9,1,1
6khub2rt,0,2
soyg9zqy,1,4
ahulwjti,0,2
qwnrhzn4,1,4
kgeuidji,1,0
pnf8f3gr,1,1
94sz2kuu,1,0
oyc3rwqm,1,0
mu7jae58,1,3
huxg2myr,0,1
06nkwfg3,0,3
mwu4cfil,1,4
kjxjq5nv,1,4
8oga0x7z,1,0
cgdc5tao,1,2
1cjfx5li,0,2
kwe4bx4l,1,1
r9tjq8zg,1,3
vwwusxlm,0,2
t2pnjka3,1,0
4mqa78ra,1,3
pkianouo,0,0
f0onjpi1,1,2
63yk03o4,1,3
gkwwjwga,0,3
btgdjz0i,0,2
frml29q2,1,0
l48c1cqg,0,2
433e1i1p,1,1
0bq1s9ry,1,0
llwb7sjw,0,4
h55hewlg,1,3
je2ab2rv,1,1
ndfdw79w,1,2
cxz2ei92,1,2
12pgyme6,1,2
rpkzggm0,1,1
j36tcfkj,1,4
nawnga41,1,1
izxtnsrt,1,2
wlxdsc4e,1,4
5hrdu4xs,1,0
zjnvc7hr,1,1
6c2cu7on,1,1
z3jbck88,1,2
d0tgsiwg,1,3
0odwmqx5,1,2
ggomf9pm,1,2
l9ln1p0v,1,1
uh17j8qo,0,0
09vs9kkh,1,4
4a3yjtu7,1,0
fbmenui3,1,4
do7002g3,1,1
yu6vk0uc,1,3
c1m3o55i,1,1
xva1nkbt,1,0
fshb0oqv,1,4
shkoecub,1,0
ods1eeur,1,1
xhw0ic1l,1,0
7dypmlva,1,4
k9w9pfb3,0,4
hn14eb87,1,4
53ayeqah,1,1
thsjr0fz,1,0
auxbgk2w,1,4
bxanj4x5,1,3
a5xin9dl,1,3
5tgsq7ai,1,1
tmofmmwi,0,4
9s3w563b,1,2
tkf6xdn8,1,2
wwiif86l,1,1
thet25lz,1,1
se99f77l,0,1
u8el5015,1,0
oop767j2,1,4
dg1wjuii,1,4
ymyrsvzn,1,0
4regb1aj,1,2
o091c795,1,2
rlqiob0n,1,0
lw0vs52s,1,2
q3b9so0u,1,0
swbkok3q,1,2
pwbsf3q0,1,1
e27zeoqg,1,2
vzhqjy62,1,4
zeeqnsn2,1,3
s8nn16ux,0,0
f5gzpl1q,0,1
weehwjq4,1,0
ta5ivroc,1,3
vitwu3bf,1,4
xb4y4k7b,0,4
pgyvyv2g,1,0
qu7dknnc,0,4
ptkezjss,0,4
zwd0w9ry,0,3
79kvls9m,0,4
euswrgvz,0,4
9aawe429,0,4
omuwahk2,1,4
lslaym0w,1,2
bglmy62x,0,3
rw6tm2o0,1,0
4k0lthy2,1,3
5m8kb9w4,1,4
uov51zlb,1,3
oriq8hke,1,4
226parsg,0,3
70s1f537,0,1
ye0qzsa7,0,1
yvdqbsxl,1,0
ul6lgjlp,1,3
efjawshm,0,4
lfzkicwm,0,3
peqydbpg,1,0
vv4zwl3z,0,2
yt91qe37,0,1
qqyzqii4,0,3
w6ozx25q,1,2
brmqg1ve,1,4
d32lx2to,0,2
owt9nm3v,1,0
2p2tixc7,1,3
urvqt3g8,1,0
cd31nrxd,0,2
356wafft,0,3
ouhylu6k,1,3
7p9mda9o,0,2
ekntbz3m,1,1
55izolnn,1,1
txrgn74f,1,2
9yecazrp,0,2
9dxoq2vp,1,2
gstqmgvu,1,2
4isotn9u,0,2
zeryf099,1,1
2qc6dr08,1,3
cw2lbm2q,1,0
sq0p82kb,1,3
700ucrgb,0,4
93wkcs4k,0,0
ek4aegvf,0,4
q3jzr25m,1,4
df7fr91i,1,3
pwh0mx1e,0,2
gok01tnz,1,2
rf5a7qy8,1,0
yb7w8p74,1,4
mjdxo100,0,2
vhmygty3,1,3
addqhkga,1,0
d7x48wze,0,1
4ex6u86z,1,4
jq7w7jp6,1,0
1lfc1nlc,0,1
8jpr7vgr,1,2
f1hx6zdc,1,1
ujq6fx7x,1,1
jz6us7rp,1,3
422ta83r,0,1
t8cq1xgb,1,3
ngz6wmdw,1,0
0fgzvrct,1,3
lt4q9bc2,1,2
be3yqy5f,1,4
u7bfxq7b,1,3
zegbl2qg,1,4
v3dr2h2p,0,1
39yl9ue4,0,1
21vmefoz,1,1
tp7bd4w1,1,3
aragdx5o,1,3
31yhxso7,1,1
vbgr8w2m,1,1
aietdn1t,1,1
h1xjg2y8,1,0
rgybxkpm,0,4
21b07g2r,1,2
e6zvlhyl,0,4
2ld05nhq,1,4
r6f7qnez,0,1
w9heyce4,1,4
qgm5v2ww,0,1
g84d4r9v,0,1
4k00ilu6,0,2
vfua9bq1,1,1
btr23qiu,1,4
a08ekxdr,1,2
kz40aq15,0,2
o2nqw4c6,0,0
lbpj8t22,0,1
c50b8y5d,0,3
nwnguczh,1,2
9ier7u8h,1,1
0imjyjcm,1,4
rsezytkw,1,0
2837c6qc,1,2
6k8djzr5,1,1
swk8temp,0,3
xkc5i8xo,0,3
mxlvz4qk,1,0
e2gjr81b,0,2
mqf7zk94,0,3
yxfiblej,0,2
gublmntf,0,4
k7orfqla,1,3
09lzrk79,0,3
ufu6py06,1,0
ftlo4qdb,1,4
xvh7katq,0,4
ydshlv76,1,0
mf4nnkm9,1,1
5d0p92k3,1,2
8p6fvdhr,0,2
59c81do6,1,0
ouz1egnt,1,0
b34kuqaa,1,0
j84rx6pr,1,0
yiej9c0u,0,4
u5wryesu,1,4
4fcl5efj,1,4
p6mkt7s1,1,1
gd1t53yk,1,2
yydu3asn,0,1
rm6dfhg6,1,2
w3stt1eq,0,4
c37rln36,1,1
v1mzb3i4,0,2
fieecy2c,0,2
11bd2sce,1,2
jcy127h6,1,2
gmd478mf,1,0
s0iuduah,1,1
gk6t9dhs,1,2
znvp8gmn,1,0
hie9ede1,0,4
zublekvl,0,1
9ptk4gc4,0,4
ryg9rdpx,1,4
dfovd79c,1,0
9mv9e40k,0,2
zuj2xorv,1,4
ork1djrw,0,3
edbcy8ny,1,1
fwdc112h,0,2
xrjm4t8b,0,2
p6nlnqbu,0,3
4kzrezrd,0,0
yxyur4so,1,0
r8wm9lbb,0,3
4m0a6mdm,0,2
mmxixv6c,1,1
kmalq5u6,1,3
jzv9nou3,0,3
dyms1mwn,1,2
pr424tkb,0,4
9oi0d4dm,1,1
c2rh2xk2,1,4
pthowq1g,0,1
az5uh80q,0,0
7tw1puws,1,0
nffykpl3,1,3
cho3xjvo,1,3
egi3qupx,0,1
bfej2xg4,0,0
8ra4dv56,0,3
onxd70fe,1,4
07s387j5,0,0
ie3lvo0i,1,4
pfg8pjvr,0,2
n8lpy857,0,2
nz3a8v4x,0,1
7y2itl8n,1,4
3e54n6o9,1,3
jd3ih66w,1,3
51ob537q,1,2
o4z533zs,0,1
mv30qabx,0,4
w2eowlcf,0,4
s8314y2l,1,0
r0jy32ho,0,3
g585i87x,1,1
w69hzgop,1,0
jdn8ezp7,1,2
qyezg52k,1,4
re4v9kyp,0,3
ofkjw6ny,0,2
qaelyyzz,0,2
0jdcli69,1,2
78v0bjwk,1,0
on8uujs7,1,4
5eltfebe,1,2
5407k5w1,1,2
jl6l91f4,0,1
x2bfibjz,0,4
p97bmzrr,1,3
45ed5ggs,0,1
j6vv8suo,1,3
c1y5ayyo,1,1
v84fc3xq,1,3
8va8x8l0,1,1
08uhbxlb,1,1
c8nog85d,0,4
4f2k1xer,1,2
p3lyex3s,1,4
r5rup13w,1,4
ppbmqiyf,0,0
rwskp6rf,0,0
e64skbcb,1,3
dpdxujjc,0,0
sexggoc5,1,1
kvqywj85,1,1
gg0v5dta,1,2
egry58vr,1,3
w9myyoke,1,3
aea84hxx,0,0
pw2gkqra,1,2
ffz8q4vh,0,0
u4bawz94,0,2
0vtkrrvw,1,2
y3rztplc,1,2
6prr7mza,1,0
kgmih6mv,1,1
4xekz83y,0,2
0224wk0y,1,0
ehvdo9kh,1,3
ba5mf36b,0,0
cpweijmm,1,2
b5jfysyz,0,4
7pq4ddv2,0,1
83bdw56f,0,0
kps0dxme,0,0
4po1i3ms,1,2
dn1mxf1p,0,2
i2ooq42n,1,4
bfa37dl9,0,3
fc1xx6cw,1,1
zxskoytk,1,1
06akt7zq,1,2
ht2xz52o,1,0
hkbm00e9,0,0
kdts1fb2,1,3
vi109dcn,0,2
wmbxek0q,1,1
929u6wtv,1,4
mk2zyzsi,1,0
lu3ndz3c,0,2
c5rqnsvs,0,1
ojrpp7r9,1,3
3fezez5e,0,3
hr07n8vo,0,1
eubfn9kr,0,2
2fvb66h3,1,0
rem5puu6,1,1
2rzv1sqq,1,0
q5l2xoio,1,2
t860x5zu,1,4
2zueugwu,0,3
bugr6e7g,1,4
a2iz5p3v,1,3
ob5apo4l,1,0
jedgfjdl,1,1
ogwlacol,0,4
oln3eh1v,1,3
r1necqor,1,1
oi5j8yit,1,4
2kodwh8n,0,2
92tp6qaq,1,3
3k8a7rv4,0,3
nmwvsb0u,1,2
koefukpv,0,1
8lymj1qi,0,4
9mqvayxa,0,1
r6yo6z1t,1,1
2xcb3yym,1,0
33mg1zaq,1,4
7qhak7md,1,1
wkzirnk6,0,4
zhh3o5ur,1,0
txuyucec,1,2
juis2gy9,1,2
ytjuq7x7,0,0
b7p9jyqn,1,0
15ikpqah,0,3
cua09pci,1,0
flwdr3vw,1,2
mjdimbm2,1,4
71w1wudc,0,0
bl4ce7pk,1,4
wcyuknd1,1,3
ivxan25w,1,0
m72qlgdv,0,3
c2guwjp0,0,0
qi2clp81,0,2
l51flmna,1,3
vycs44ph,1,2
h62myz9v,0,3
lu8wpfq2,0,4
bhaiiwi0,1,3
8l0hg9nc,0,0
bekgv1bb,1,0
hg5zmtga,1,2
46ayn2d7,0,4
ki3x7995,0,0
5cf72gnn,0,4
v9ibwgt2,0,3
lb25485h,0,0
cqxcs1xs,0,1
rqlnzzrj,0,1
o7vbhh5o,0,4
l5u7nted,0,2
qmvqwpqo,0,3
2lngixmc,1,2
4sx27dcb,1,3
om2zkf5b,1,1
1sa3y5t3,0,3
7szpf9s9,0,2
ehwhg0u4,1,3
3qlx3f2x,1,1
hdcv4bkt,1,3
cv1ltwbj,0,0
9uu2bl7a,0,2
mkoh109z,0,4
do0d3fvn,1,4
v4kfq5dz,1,2
53x1f8s0,1,4
x7m2mm4p,0,0
61nhvcfw,0,1
r2f5t82d,0,0
dl7fkndg,0,1
1jrj5xfe,0,3
ub4o47en,0,2
48nysj5y,1,4
wx0i3a4k,1,0
focnqdqx,0,4
6qd0771h,1,1
ll9rzrkb,1,4
fqxlbvn7,1,2
nprb58yj,0,3
wdcokz5s,1,2
yj3d6m1f,1,0
mpryfzmy,0,1
oa2vcywl,0,2
9700lfqf,0,3
5e8osaq3,0,3
eq8dh9pt,1,1
fnm88ua3,0,4
a6s5zxqo,0,2
mts1egpg,0,0
vtn4ypkw,0,3
7493dxwo,1,3
r17dpubk,1,4
piqnhqe8,0,2
6o3z0ani,1,0
k5j42oi6,1,2
oafn33vm,1,2
89i9gx32,0,0
uew9g6sp,1,4
d2sw24wj,1,2
t8hdpwvb,0,2
z7cn0eqw,1,1
mi6kti22,1,2
1xj7wwud,1,2
qvdk6drn,1,1
4orac8cy,0,1
nl63gagu,1,1
vb99rwtf,0,4
07gbasf5,0,1
ehlh07jr,0,1
8mtk0rso,0,2
ggy5kov1,1,4
l28r5p03,0,0
wvpunwcg,1,3
bsvk3x8m,0,0
bgl2mcxn,1,1
2elalq26,0,1
unvsdkv5,0,3
4c6p1llh,0,0
2r9pegln,1,1
ukx496k4,0,4
o67bxcd2,1,4
0j1oulwo,1,2
zq48enwb,1,0
badlypgg,0,2
6n6975j2,1,2
d8clw3jg,1,0
eqe5158o,0,3
qesux9l0,0,4
ijkcu5x0,0,1
hc8cah3g,0,0
dhvs41lq,1,0
fs6hn95s,1,3
2gkfl5xf,0,4
50i6gbxq,0,3
j7dpfssb,1,4
jdx0pkov,1,0
trpyx8hb,1,4
bjcdiwzo,1,2
d05jh2mk,1,2
v0dszrk6,0,0
ilcg6far,0,0
mgjcy4v8,1,4
urid3u94,1,3
sgfdk0q0,1,3
9jrnamz6,1,0
146vey0a,0,3
94xfri09,0,0
m0g8w85y,1,1
6q8sjy5o,0,2
p9lbsmwp,0,0
q82k8ryq,0,0
f8wxkk2a,0,4
bkvblpxa,0,1
jmk4x1fd,1,3
j9hvchrm,0,4
3wp8djkl,0,4
uyluyhet,1,3
kduwtn5p,0,1
epl7zqpp,1,3
oau8p1wk,0,0
isetuk1o,1,0
oa35qbb3,1,4
xmdkrlc0,0,4
y0bhf0ri,0,2
y4kl9ary,0,1
eavedhr3,0,4
pceo934t,0,0
3y4wpwg3,1,2
xg0trky8,0,3
ryozdppb,1,3
quakx6wb,0,0
68q0j9m4,1,1
smzocxmz,1,2
mz2k1ko6,1,0
xnqxu71s,0,0
el8mwob4,1,4
fdd7r193,0,3
0i6g61pc,0,3
we4c1v47,1,2
lzn9uhjp,0,0
khf33guw,0,0
yh36motc,0,0
g06xr3ur,1,2
mwuecpnc,0,0
c2keivli,1,4
77jzc58c,1,1
u47soczd,0,1
q7jbmjm1,0,1
ft07x5ic,1,3
86z1b98v,0,3
wct8jbbs,0,1
xpk48ab1,0,0
3t4y0tb1,0,4
zppep69n,0,4
gpcivi05,0,0
2u9az3ce,1,2
gbmxikvr,0,0
ecjtr0m6,0,0
hz72kxsj,0,1
zsb6zwkh,1,3
e9i0hn3f,1,2
9zxqerbk,1,3
n3dkvr5n,1,2
bhgpbktm,0,0
av6763v1,1,1
m3pp00cd,0,0
nzy47quu,0,0
sfn07ea2,0,2
8ditmown,1,3
x23veulj,1,1
gqpq8r4h,0,3
c7jvlcg1,1,2
j5ewfwbe,0,4
by4ubzcz,0,3
jjy4mzvm,0,3
cpsiln3o,1,1
x5fl2mox,0,2
q9wfb76a,0,0
v3s2sumh,1,0
3b0n9cc7,0,3
isutp04s,0,1
brspj4ki,1,2
i1nq0ei0,0,3
5nms6xvq,0,2
pu3et1ov,0,2
ejklcp9u,1,0
w165aejt,1,2
70ebpy9e,0,3
576mouze,0,3
66vw9b0m,0,3
qoq4kreg,1,3
167d6vnx,0,3
npsv8dkm,0,0
u6u4pllg,1,0
f309hsuw,0,3
dkejp5k7,1,0
917xfh41,0,4
a68t2a3a,0,1
h7u0s3kd,1,4
z4ppj590,1,1
emc20lsj,0,0
ws1zl7p7,0,0
2l4x5bwa,1,0
en7yjf30,0,1
kh5840ac,1,3
uhgpjnvw,0,2
rxgkikr2,1,3
omrde51k,0,1
8lxeqlez,0,4
z1r2roik,1,0
s62c1jlo,1,0
po6j0m3l,1,3
oufhw8wl,1,0
va02dz61,1,4
txsnhft4,1,4
i26lh07b,0,1
a7dorfki,0,4
1ije2xe0,1,3
jdcz1oa3,0,1
vf02gvll,1,4
sajhjxqk,0,4
d8ur6tia,0,1
rontdi9o,0,1
inuxl39d,1,4
g5rifwr0,1,2
ui1jlmfl,1,4
uoay12tl,0,0
xlzs49cd,1,4
zn1f0fp8,1,0
bpg2r0to,0,0
kpk7yswn,1,1
xfshwzsj,1,1
q77z4es3,1,0
aofc9lgy,0,1
tlcqfmui,0,1
w7j35vlw,1,3
ojtxcf0k,0,2
jd2v1l1v,0,2
j35yrg29,1,1
d2ff5l6b,0,1
spxlseun,0,3
nrlst548,0,1
84z4ur2y,0,4
upmanqy0,1,3
hu97ng0a,0,2
psaldnj7,1,2
vbjrbzjw,1,4
83579wrr,1,3
513bb6f0,0,1
5ep4cwcd,0,0
t9gwa44l,0,2
z6v7s7o4,0,1
yc3s0dpj,1,4
hsg04ajm,0,1
muzuqed0,0,3
gv812hnc,1,1
0i4x6g1e,0,4
bzgflig5,1,2
gkzjrumx,1,3
qw3b4nth,1,4
zm32hzs3,1,0
2d1jqbex,0,2
gfvnnvbz,0,2
w5apmxd6,0,1
lqga3qup,0,0
o4jnmyk8,0,4
516sp18o,1,1
bs7587h9,0,2
1el88l12,0,3
qfaf5kci,1,1
hdiy4nrm,1,4
qyz6y3z1,0,4
de1e1630,1,0
pocr0vhv,0,1
1nm3v16x,1,4
eghpmxpk,1,4
n3b8pfy4,1,4
qcyd52al,0,2
unqr8o1k,1,4
jwv2qnrm,1,3
tn29tnyf,1,4
m7vh30qb,1,1
kern6yjm,0,1
k3tgmalw,0,3
vmb0idd0,1,0
wpj8yi34,1,2
0sqcnf9w,0,2
5n9c70pa,1,0
8jx54peg,0,1
jks4i2nr,1,2
1p02jyv6,0,2
yjoaoejv,1,0
9lhalckz,1,1
3vwlo7am,1,1
mpq0hzyj,0,0
b48wumh9,0,2
nklybwgm,1,4
p9a9uri7,1,4
ev4dh9ug,0,1
f10oo1pv,0,3
lnd581lt,1,4
o4rq3q7g,1,1
ktmqg6nx,0,2
9owwew9v,0,0
08liuqdn,1,0
05xt54fn,0,2
5g77lk6h,1,1
qiv929se,1,1
vl7fq8ab,1,4
y595cpjz,1,0
e1xtar0k,1,1
o31nzsxp,1,1
efj31ego,0,2
m62hdxc6,1,2
rijkq2zu,0,2
v1fkhnnk,0,0
8fwrpk0z,0,1
fknwbhkv,0,0
jz09owgm,1,1
f4ln5rgs,1,3
g6a8mlik,0,1
22xmq664,1,1
42sihxod,0,3
lctt058c,1,2
uij0yxiy,1,4
qbvtdg3c,1,3
6scivuqt,1,4
2lwhedht,1,0
hruu5e51,0,2
h3wqa1vr,0,1
gss8k5ij,0,0
ulp98rl9,0,2
qfcpk7pw,1,2
tg21hslt,1,2
dkvuff12,1,0
4vf89x22,0,1
j7q4kfmm,0,3
0qpop1o8,1,0
m291azhz,1,1
knl2luhh,1,4
s4dilrzq,1,1
8bxy6rkv,0,4
ndxjn7de,1,4
0l1offkh,1,2
diu1jtka,0,3
1c2zl46q,0,4
5gqqlyzj,0,4
0aeoorbt,1,0
6sapbs22,1,2
ruw0u92t,1,3
24d7v911,1,0
pjq50xcx,0,1
msy3paua,1,1
3aipjiyl,1,2
qx1um55f,1,4
1hgav42t,1,3
8llihkpj,1,0
7hme6p4n,0,4
p00nqohn,0,3
3dg60e1e,0,1
rv0lg92m,1,0
jeqa2o4m,1,3
84p4k9dx,0,3
oq8jxlfi,0,1
uefz1c25,1,0
xnofg780,0,0
3g5dfrlw,1,0
6jl2l5b5,0,2
6bnvsfa6,1,0
d9er94te,1,4
vwlq6exn,1,3
