uid,label,fold
8hyexf7j,1,0
xjn6fokz,0,2
ixzareiy,0,3
az39pecn,0,2
0dl5e11e,1,1
9ftaxp0w,1,4
foy4dd1v,1,0
n8lfjdtv,0,3
v2y4xkss,1,0
0kb68rer,0,3
vt997e4u,0,3
ny181acj,0,2
bc2swsoz,1,1
ctwjlsh3,0,4
tow4ycz0,0,1
4cdpqvl0,1,1
0ezzf8s2,1,3
zge2j51b,1,2
3jczucqm,0,1
runjdu0i,1,1
sb5iqnf7,0,0
4t60ploz,1,3
jcns6g29,1,4
8cqk4lta,0,2
hukwqvr1,0,2
h61iaoim,1,1
458ax40d,0,0
tirc9zd7,1,0
6szn9dde,1,1
3cup8ijl,0,1
2z0ljch2,1,0
vffqot8h,0,1
ljefy3zb,1,0
4ldimsyj,1,2
9boq0iq2,1,1
fa39e3nw,0,3
xuj3ac6p,0,2
e63lbqgu,0,2
3obyghgk,1,4
5bwikotc,0,4
keh5sw22,0,3
92mtr6sn,0,2
glh62c9t,1,1
199dxj37,0,3
c9h42m44,1,0
gv3z6bz8,0,2
uug95rlr,1,3
dihsa7he,1,1
z74lav71,0,2
448n7odk,0,3
ef828xg8,1,1
y72ivgly,1,3
e088o98b,0,0
v78hu7f0,1,1
i9g5dzx5,1,2
qjicjdan,0,0
085rntdr,1,0
5xyfc4kl,1,3
8cgn0t6d,0,1
vwrb7f6f,0,2
dhgzz0jk,1,4
ibu4fmpk,1,3
xvhagkc4,0,0
lorxdtg5,0,4
nqjqijc1,0,0
ydmt8vt4,1,1
3pt5r5rc,0,4
6zs62ywe,1,3
1g983ep9,1,4
p9w4j66c,0,0
noljq52w,0,3
spofv177,0,1
udktmonr,1,2
vbjfvyb6,0,4
li076a3k,1,0
krzd5e9p,0,0
3jpxgh30,0,1
153sflse,1,3
45bg34iq,0,1
7zj3sweb,0,2
nvg5vmf6,0,3
0yknfu84,1,1
xyjoa21a,1,4
6xvaj2k8,1,1
xpnmjqy3,1,0
odsx4nxv,0,0
kdc9x5jz,1,2
6kf1622v,1,2
xyzx9jpn,1,2
bzug0it2,1,3
6ys445gd,0,3
ej31gymd,0,0
m0l2ljk4,0,4
q5v7c6s5,1,0
nkb4ehou,1,4
6qlz2rwg,1,2
waj1g1r1,1,4
dwwo8nbh,1,0
nal3gywi,1,1
ymenvg3k,1,3
k0vm59m6,1,4
mg87oi0e,0,4
0vgnxb5j,0,0
tb9xxayp,0,4
ntrfzwkx,1,4
xjve3dze,1,0
edhhjshz,0,0
kbrh7lay,0,4
64yfds0d,0,3
ji9kqdgb,0,0
k2l0d1b4,1,0
xgmpw5d3,0,0
go8jn42x,0,0
2ezc7fov,1,1
2ygnmby4,0,3
9e7eobjl,1,1
zy1uu9ym,1,2
szdximyn,1,0
4u9bxf44,1,2
5cri8bix,0,0
oiq2q4qe,1,4
rxdouadv,1,2
ei3zrrhf,1,1
4abufwbu,1,1
cjg8vuaz,1,3
xkdq95g3,1,2
v23gxj0m,1,3
qvindh4s,0,3
pfdrwb2s,0,2
erev361x,0,4
snbti22n,1,1
v01zderi,1,4
4k5ogz2u,1,3
eaxylnfx,0,3
j4pnjy1o,1,3
2rntjlmz,1,1
04x0qzfh,0,2
omtzzf8a,1,1
df7pchcb,1,4
n9wszv83,1,1
xphx2kbv,0,3
sigbiaf9,1,4
2movs0cd,1,1
k36m8jvh,1,2
7ujodck8,1,2
2853uy8u,0,1
118qqvae,1,3
cw9yil8s,1,3
a3idy3c7,0,1
rm6j8y6r,0,1
h05hhiwf,0,2
d7yxw1tb,1,3
rwr965r9,1,3
6khub2rt,0,0
soyg9zqy,1,2
ahulwjti,0,4
qwnrhzn4,1,4
kgeuidji,1,3
pnf8f3gr,1,1
94sz2kuu,1,0
oyc3rwqm,1,4
mu7jae58,1,0
huxg2myr,0,0
06nkwfg3,0,1
mwu4cfil,1,3
kjxjq5nv,1,0
8oga0x7z,1,0
cgdc5tao,1,4
1cjfx5li,0,1
kwe4bx4l,1,1
r9tjq8zg,1,2
vwwusxlm,0,3
t2pnjka3,1,3
4mqa78ra,1,4
pkianouo,0,2
f0onjpi1,1,1
63yk03o4,1,0
gkwwjwga,0,3
btgdjz0i,0,1
frml29q2,1,2
l48c1cqg,0,4
433e1i1p,1,2
0bq1s9ry,1,0
llwb7sjw,0,0
h55hewlg,1,4
je2ab2rv,1,1
ndfdw79w,1,3
cxz2ei92,1,4
12pgyme6,1,1
rpkzggm0,1,1
j36tcfkj,1,1
nawnga41,1,2
izxtnsrt,1,4
wlxdsc4e,1,2
5hrdu4xs,1,3
zjnvc7hr,1,2
6c2cu7on,1,0
z3jbck88,1,1
d0tgsiwg,1,0
0odwmqx5,1,0
ggomf9pm,1,0
l9ln1p0v,1,1
uh17j8qo,0,3
09vs9kkh,1,4
4a3yjtu7,1,2
fbmenui3,1,4
do7002g3,1,3
yu6vk0uc,1,0
c1m3o55i,1,0
xva1nkbt,1,1
fshb0oqv,1,3
shkoecub,1,0
ods1eeur,1,2
xhw0ic1l,1,3
7dypmlva,1,2
k9w9pfb3,0,2
hn14eb87,1,3
53ayeqah,1,4
thsjr0fz,1,0
auxbgk2w,1,3
bxanj4x5,1,3
a5xin9dl,1,4
5tgsq7ai,1,0
tmofmmwi,0,3
9s3w563b,1,4
tkf6xdn8,1,1
wwiif86l,1,1
thet25lz,1,4
se99f77l,0,1
u8el5015,1,0
oop767j2,1,1
dg1wjuii,1,1
ymyrsvzn,1,2
4regb1aj,1,1
o091c795,1,0
rlqiob0n,1,0
lw0vs52s,1,3
q3b9so0u,1,2
swbkok3q,1,0
pwbsf3q0,1,0
e27zeoqg,1,1
vzhqjy62,1,4
zeeqnsn2,1,3
s8nn16ux,0,2
f5gzpl1q,0,4
weehwjq4,1,4
ta5ivroc,1,4
vitwu3bf,1,0
xb4y4k7b,0,4
pgyvyv2g,1,2
qu7dknnc,0,2
ptkezjss,0,4
zwd0w9ry,0,1
79kvls9m,0,1
euswrgvz,0,2
9aawe429,0,0
omuwahk2,1,4
lslaym0w,1,0
bglmy62x,0,3
rw6tm2o0,1,1
4k0lthy2,1,4
5m8kb9w4,1,0
uov51zlb,1,4
oriq8hke,1,0
226parsg,0,1
70s1f537,0,0
ye0qzsa7,0,4
yvdqbsxl,1,2
ul6lgjlp,1,3
efjawshm,0,1
lfzkicwm,0,2
peqydbpg,1,0
vv4zwl3z,0,1
yt91qe37,0,4
qqyzqii4,0,0
w6ozx25q,1,2
brmqg1ve,1,1
d32lx2to,0,0
owt9nm3v,1,3
2p2tixc7,1,2
urvqt3g8,1,4
cd31nrxd,0,1
356wafft,0,0
ouhylu6k,1,4
7p9mda9o,0,3
ekntbz3m,1,4
55izolnn,1,4
txrgn74f,1,4
9yecazrp,0,1
9dxoq2vp,1,2
gstqmgvu,1,0
4isotn9u,0,4
zeryf099,1,3
2qc6dr08,1,1
cw2lbm2q,1,3
sq0p82kb,1,2
700ucrgb,0,0
93wkcs4k,0,2
ek4aegvf,0,1
q3jzr25m,1,0
df7fr91i,1,1
pwh0mx1e,0,4
gok01tnz,1,2
rf5a7qy8,1,2
yb7w8p74,1,0
mjdxo100,0,2
vhmygty3,1,3
addqhkga,1,3
d7x48wze,0,2
4ex6u86z,1,4
jq7w7jp6,1,0
1lfc1nlc,0,0
8jpr7vgr,1,4
f1hx6zdc,1,3
ujq6fx7x,1,2
jz6us7rp,1,3
422ta83r,0,1
t8cq1xgb,1,4
ngz6wmdw,1,0
0fgzvrct,1,4
lt4q9bc2,1,2
be3yqy5f,1,0
u7bfxq7b,1,2
zegbl2qg,1,4
v3dr2h2p,0,4
39yl9ue4,0,3
21vmefoz,1,1
tp7bd4w1,1,1
aragdx5o,1,2
31yhxso7,1,3
vbgr8w2m,1,4
aietdn1t,1,4
h1xjg2y8,1,0
rgybxkpm,0,0
21b07g2r,1,4
e6zvlhyl,0,4
2ld05nhq,1,1
r6f7qnez,0,0
w9heyce4,1,2
qgm5v2ww,0,3
g84d4r9v,0,1
4k00ilu6,0,1
vfua9bq1,1,0
btr23qiu,1,1
a08ekxdr,1,2
kz40aq15,0,1
o2nqw4c6,0,3
lbpj8t22,0,1
c50b8y5d,0,4
nwnguczh,1,2
9ier7u8h,1,2
0imjyjcm,1,4
rsezytkw,1,3
2837c6qc,1,3
6k8djzr5,1,3
swk8temp,0,1
xkc5i8xo,0,3
mxlvz4qk,1,0
e2gjr81b,0,0
mqf7zk94,0,4
yxfiblej,0,2
gublmntf,0,1
k7orfqla,1,2
09lzrk79,0,4
ufu6py06,1,2
ftlo4qdb,1,2
xvh7katq,0,4
ydshlv76,1,2
mf4nnkm9,1,4
5d0p92k3,1,4
8p6fvdhr,0,1
59c81do6,1,4
ouz1egnt,1,1
b34kuqaa,1,3
j84rx6pr,1,0
yiej9c0u,0,2
u5wryesu,1,1
4fcl5efj,1,2
p6mkt7s1,1,2
gd1t53yk,1,4
yydu3asn,0,0
rm6dfhg6,1,0
w3stt1eq,0,3
c37rln36,1,0
v1mzb3i4,0,4
fieecy2c,0,0
11bd2sce,1,0
jcy127h6,1,4
gmd478mf,1,4
s0iuduah,1,3
gk6t9dhs,1,4
znvp8gmn,1,0
hie9ede1,0,0
zublekvl,0,1
9ptk4gc4,0,3
ryg9rdpx,1,1
dfovd79c,1,0
9mv9e40k,0,1
zuj2xorv,1,1
ork1djrw,0,3
edbcy8ny,1,2
fwdc112h,0,2
xrjm4t8b,0,3
p6nlnqbu,0,3
4kzrezrd,0,2
yxyur4so,1,2
r8wm9lbb,0,2
4m0a6mdm,0,2
mmxixv6c,1,2
kmalq5u6,1,4
jzv9nou3,0,4
dyms1mwn,1,2
pr424tkb,0,2
9oi0d4dm,1,4
c2rh2xk2,1,1
pthowq1g,0,3
az5uh80q,0,0
7tw1puws,1,1
nffykpl3,1,0
cho3xjvo,1,3
egi3qupx,0,4
bfej2xg4,0,4
8ra4dv56,0,4
onxd70fe,1,1
07s387j5,0,1
ie3lvo0i,1,3
pfg8pjvr,0,3
n8lpy857,0,1
nz3a8v4x,0,1
7y2itl8n,1,2
3e54n6o9,1,0
jd3ih66w,1,0
51ob537q,1,4
o4z533zs,0,2
mv30qabx,0,3
w2eowlcf,0,3
s8314y2l,1,3
r0jy32ho,0,0
g585i87x,1,0
w69hzgop,1,4
jdn8ezp7,1,2
qyezg52k,1,0
re4v9kyp,0,0
ofkjw6ny,0,0
qaelyyzz,0,2
0jdcli69,1,2
78v0bjwk,1,2
on8uujs7,1,4
5eltfebe,1,2
5407k5w1,1,1
jl6l91f4,0,2
x2bfibjz,0,0
p97bmzrr,1,4
45ed5ggs,0,3
j6vv8suo,1,0
c1y5ayyo,1,1
v84fc3xq,1,1
8va8x8l0,1,3
08uhbxlb,1,1
c8nog85d,0,0
4f2k1xer,1,4
p3lyex3s,1,4
r5rup13w,1,2
ppbmqiyf,0,1
rwskp6rf,0,1
e64skbcb,1,0
dpdxujjc,0,2
sexggoc5,1,2
kvqywj85,1,4
gg0v5dta,1,2
egry58vr,1,4
w9myyoke,1,4
aea84hxx,0,2
pw2gkqra,1,1
ffz8q4vh,0,4
u4bawz94,0,3
0vtkrrvw,1,4
y3rztplc,1,4
6prr7mza,1,2
kgmih6mv,1,2
4xekz83y,0,0
0224wk0y,1,0
ehvdo9kh,1,1
ba5mf36b,0,3
cpweijmm,1,3
b5jfysyz,0,1
7pq4ddv2,0,2
83bdw56f,0,0
kps0dxme,0,4
4po1i3ms,1,2
dn1mxf1p,0,0
i2ooq42n,1,2
bfa37dl9,0,2
fc1xx6cw,1,3
zxskoytk,1,3
06akt7zq,1,0
ht2xz52o,1,1
hkbm00e9,0,3
kdts1fb2,1,2
vi109dcn,0,0
wmbxek0q,1,1
929u6wtv,1,0
mk2zyzsi,1,0
lu3ndz3c,0,4
c5rqnsvs,0,2
ojrpp7r9,1,2
3fezez5e,0,4
hr07n8vo,0,3
eubfn9kr,0,0
2fvb66h3,1,4
rem5puu6,1,4
2rzv1sqq,1,3
q5l2xoio,1,1
t860x5zu,1,4
2zueugwu,0,2
bugr6e7g,1,0
a2iz5p3v,1,3
ob5apo4l,1,4
jedgfjdl,1,2
ogwlacol,0,0
oln3eh1v,1,4
r1necqor,1,4
oi5j8yit,1,2
2kodwh8n,0,2
92tp6qaq,1,2
3k8a7rv4,0,2
nmwvsb0u,1,3
koefukpv,0,3
8lymj1qi,0,3
9mqvayxa,0,4
r6yo6z1t,1,3
2xcb3yym,1,1
33mg1zaq,1,3
7qhak7md,1,0
wkzirnk6,0,3
zhh3o5ur,1,1
txuyucec,1,3
juis2gy9,1,3
ytjuq7x7,0,1
b7p9jyqn,1,3
15ikpqah,0,0
cua09pci,1,2
flwdr3vw,1,0
mjdimbm2,1,4
71w1wudc,0,1
bl4ce7pk,1,4
wcyuknd1,1,0
ivxan25w,1,3
m72qlgdv,0,0
c2guwjp0,0,0
qi2clp81,0,1
l51flmna,1,4
vycs44ph,1,4
h62myz9v,0,4
lu8wpfq2,0,2
bhaiiwi0,1,4
8l0hg9nc,0,2
bekgv1bb,1,3
hg5zmtga,1,3
46ayn2d7,0,2
ki3x7995,0,1
5cf72gnn,0,4
v9ibwgt2,0,3
lb25485h,0,3
cqxcs1xs,0,4
rqlnzzrj,0,1
o7vbhh5o,0,2
l5u7nted,0,2
qmvqwpqo,0,4
2lngixmc,1,3
4sx27dcb,1,2
om2zkf5b,1,4
1sa3y5t3,0,4
7szpf9s9,0,2
ehwhg0u4,1,1
3qlx3f2x,1,2
hdcv4bkt,1,0
cv1ltwbj,0,3
9uu2bl7a,0,4
mkoh109z,0,1
do0d3fvn,1,3
v4kfq5dz,1,2
53x1f8s0,1,3
x7m2mm4p,0,2
61nhvcfw,0,4
r2f5t82d,0,3
dl7fkndg,0,0
1jrj5xfe,0,3
ub4o47en,0,4
48nysj5y,1,1
wx0i3a4k,1,2
focnqdqx,0,2
6qd0771h,1,4
ll9rzrkb,1,4
fqxlbvn7,1,4
nprb58yj,0,3
wdcokz5s,1,3
yj3d6m1f,1,0
mpryfzmy,0,4
oa2vcywl,0,0
9700lfqf,0,2
5e8osaq3,0,0
eq8dh9pt,1,2
fnm88ua3,0,4
a6s5zxqo,0,1
mts1egpg,0,4
vtn4ypkw,0,4
7493dxwo,1,2
r17dpubk,1,3
piqnhqe8,0,1
6o3z0ani,1,4
k5j42oi6,1,1
oafn33vm,1,0
89i9gx32,0,0
uew9g6sp,1,0
d2sw24wj,1,4
t8hdpwvb,0,4
z7cn0eqw,1,0
mi6kti22,1,3
1xj7wwud,1,1
qvdk6drn,1,1
4orac8cy,0,2
nl63gagu,1,4
vb99rwtf,0,4
07gbasf5,0,2
ehlh07jr,0,1
8mtk0rso,0,4
ggy5kov1,1,1
l28r5p03,0,1
wvpunwcg,1,2
bsvk3x8m,0,0
bgl2mcxn,1,4
2elalq26,0,3
unvsdkv5,0,3
4c6p1llh,0,2
2r9pegln,1,4
ukx496k4,0,3
o67bxcd2,1,2
0j1oulwo,1,2
zq48enwb,1,3
badlypgg,0,0
6n6975j2,1,2
d8clw3jg,1,0
eqe5158o,0,3
qesux9l0,0,3
ijkcu5x0,0,3
hc8cah3g,0,4
dhvs41lq,1,3
fs6hn95s,1,0
2gkfl5xf,0,4
50i6gbxq,0,1
j7dpfssb,1,2
jdx0pkov,1,4
trpyx8hb,1,3
bjcdiwzo,1,2
d05jh2mk,1,1
v0dszrk6,0,0
ilcg6far,0,4
mgjcy4v8,1,1
urid3u94,1,3
sgfdk0q0,1,2
9jrnamz6,1,1
146vey0a,0,0
94xfri09,0,4
m0g8w85y,1,1
6q8sjy5o,0,2
p9lbsmwp,0,4
q82k8ryq,0,0
f8wxkk2a,0,3
bkvblpxa,0,0
jmk4x1fd,1,3
j9hvchrm,0,4
3wp8djkl,0,2
uyluyhet,1,0
kduwtn5p,0,4
epl7zqpp,1,4
oau8p1wk,0,0
isetuk1o,1,0
oa35qbb3,1,4
xmdkrlc0,0,2
y0bhf0ri,0,1
y4kl9ary,0,3
eavedhr3,0,3
pceo934t,0,0
3y4wpwg3,1,3
xg0trky8,0,3
ryozdppb,1,3
quakx6wb,0,2
68q0j9m4,1,3
smzocxmz,1,2
mz2k1ko6,1,4
xnqxu71s,0,3
el8mwob4,1,0
fdd7r193,0,0
0i6g61pc,0,0
we4c1v47,1,1
lzn9uhjp,0,0
khf33guw,0,0
yh36motc,0,1
g06xr3ur,1,3
mwuecpnc,0,3
c2keivli,1,1
77jzc58c,1,4
u47soczd,0,2
q7jbmjm1,0,1
ft07x5ic,1,2
86z1b98v,0,2
wct8jbbs,0,3
xpk48ab1,0,3
3t4y0tb1,0,1
zppep69n,0,4
gpcivi05,0,4
2u9az3ce,1,0
gbmxikvr,0,0
ecjtr0m6,0,0
hz72kxsj,0,3
zsb6zwkh,1,4
e9i0hn3f,1,3
9zxqerbk,1,3
n3dkvr5n,1,3
bhgpbktm,0,4
av6763v1,1,2
m3pp00cd,0,4
nzy47quu,0,0
sfn07ea2,0,0
8ditmown,1,2
x23veulj,1,0
gqpq8r4h,0,2
c7jvlcg1,1,2
j5ewfwbe,0,4
by4ubzcz,0,3
jjy4mzvm,0,0
cpsiln3o,1,4
x5fl2mox,0,2
q9wfb76a,0,3
v3s2sumh,1,0
3b0n9cc7,0,0
isutp04s,0,2
brspj4ki,1,1
i1nq0ei0,0,4
5nms6xvq,0,0
pu3et1ov,0,0
ejklcp9u,1,4
w165aejt,1,3
70ebpy9e,0,2
576mouze,0,4
66vw9b0m,0,1
qoq4kreg,1,1
167d6vnx,0,0
npsv8dkm,0,3
u6u4pllg,1,2
f309hsuw,0,3
dkejp5k7,1,4
917xfh41,0,1
a68t2a3a,0,3
h7u0s3kd,1,0
z4ppj590,1,3
emc20lsj,0,2
ws1zl7p7,0,4
2l4x5bwa,1,3
en7yjf30,0,0
kh5840ac,1,4
uhgpjnvw,0,2
rxgkikr2,1,3
omrde51k,0,4
8lxeqlez,0,2
z1r2roik,1,2
s62c1jlo,1,1
po6j0m3l,1,3
oufhw8wl,1,3
va02dz61,1,3
txsnhft4,1,0
i26lh07b,0,2
a7dorfki,0,1
1ije2xe0,1,1
jdcz1oa3,0,4
vf02gvll,1,2
sajhjxqk,0,2
d8ur6tia,0,4
rontdi9o,0,0
inuxl39d,1,4
g5rifwr0,1,1
ui1jlmfl,1,0
uoay12tl,0,2
xlzs49cd,1,1
zn1f0fp8,1,3
bpg2r0to,0,1
kpk7yswn,1,4
xfshwzsj,1,4
q77z4es3,1,4
aofc9lgy,0,4
tlcqfmui,0,4
w7j35vlw,1,1
ojtxcf0k,0,2
jd2v1l1v,0,1
j35yrg29,1,0
d2ff5l6b,0,4
spxlseun,0,1
nrlst548,0,4
84z4ur2y,0,1
upmanqy0,1,4
hu97ng0a,0,2
psaldnj7,1,3
vbjrbzjw,1,1
83579wrr,1,0
513bb6f0,0,2
5ep4cwcd,0,0
t9gwa44l,0,1
z6v7s7o4,0,3
yc3s0dpj,1,0
hsg04ajm,0,4
muzuqed0,0,1
gv812hnc,1,4
0i4x6g1e,0,3
bzgflig5,1,0
gkzjrumx,1,4
qw3b4nth,1,2
zm32hzs3,1,2
2d1jqbex,0,1
gfvnnvbz,0,2
w5apmxd6,0,4
lqga3qup,0,2
o4jnmyk8,0,2
516sp18o,1,2
bs7587h9,0,1
1el88l12,0,1
qfaf5kci,1,1
hdiy4nrm,1,1
qyz6y3z1,0,2
de1e1630,1,4
pocr0vhv,0,1
1nm3v16x,1,2
eghpmxpk,1,3
n3b8pfy4,1,3
qcyd52al,0,4
unqr8o1k,1,0
jwv2qnrm,1,2
tn29tnyf,1,2
m7vh30qb,1,2
kern6yjm,0,1
k3tgmalw,0,4
vmb0idd0,1,3
wpj8yi34,1,1
0sqcnf9w,0,2
5n9c70pa,1,3
8jx54peg,0,3
jks4i2nr,1,0
1p02jyv6,0,2
yjoaoejv,1,0
9lhalckz,1,1
3vwlo7am,1,1
mpq0hzyj,0,1
b48wumh9,0,3
nklybwgm,1,3
p9a9uri7,1,3
ev4dh9ug,0,1
f10oo1pv,0,3
lnd581lt,1,3
o4rq3q7g,1,2
ktmqg6nx,0,3
9owwew9v,0,0
08liuqdn,1,0
05xt54fn,0,2
5g77lk6h,1,3
qiv929se,1,3
vl7fq8ab,1,2
y595cpjz,1,1
e1xtar0k,1,0
o31nzsxp,1,1
efj31ego,0,1
m62hdxc6,1,4
rijkq2zu,0,3
v1fkhnnk,0,0
8fwrpk0z,0,4
fknwbhkv,0,2
jz09owgm,1,1
f4ln5rgs,1,4
g6a8mlik,0,2
22xmq664,1,0
42sihxod,0,3
lctt058c,1,1
uij0yxiy,1,0
qbvtdg3c,1,4
6scivuqt,1,0
2lwhedht,1,1
hruu5e51,0,3
h3wqa1vr,0,4
gss8k5ij,0,1
ulp98rl9,0,1
qfcpk7pw,1,2
tg21hslt,1,1
dkvuff12,1,1
4vf89x22,0,4
j7q4kfmm,0,3
0qpop1o8,1,2
m291azhz,1,0
knl2luhh,1,1
s4dilrzq,1,2
8bxy6rkv,0,2
ndxjn7de,1,3
0l1offkh,1,4
diu1jtka,0,1
1c2zl46q,0,1
5gqqlyzj,0,2
0aeoorbt,1,1
6sapbs22,1,1
ruw0u92t,1,0
24d7v911,1,4
pjq50xcx,0,4
msy3paua,1,0
3aipjiyl,1,1
qx1um55f,1,2
1hgav42t,1,1
8llihkpj,1,2
7hme6p4n,0,1
p00nqohn,0,0
3dg60e1e,0,0
rv0lg92m,1,3
jeqa2o4m,1,1
84p4k9dx,0,1
oq8jxlfi,0,0
uefz1c25,1,1
xnofg780,0,0
3g5dfrlw,1,4
6jl2l5b5,0,3
6bnvsfa6,1,2
d9er94te,1,4
vwlq6exn,1,4
