uid,label,fold
rm6j8y6r,0,0
h05hhiwf,0,0
d7yxw1tb,1,4
rwr965r9,1,1
6khub2rt,0,3
soyg9zqy,1,1
ahulwjti,0,1
qwnrhzn4,1,3
kgeuidji,1,1
pnf8f3gr,1,0
94sz2kuu,1,0
oyc3rwqm,1,4
mu7jae58,1,4
huxg2myr,0,0
06nkwfg3,0,1
mwu4cfil,1,0
kjxjq5nv,1,0
8oga0x7z,1,2
cgdc5tao,1,0
1cjfx5li,0,1
kwe4bx4l,1,4
r9tjq8zg,1,1
vwwusxlm,0,0
t2pnjka3,1,4
4mqa78ra,1,0
pkianouo,0,2
f0onjpi1,1,1
63yk03o4,1,0
gkwwjwga,0,0
btgdjz0i,0,3
frml29q2,1,0
l48c1cqg,0,2
433e1i1p,1,4
0bq1s9ry,1,4
llwb7sjw,0,3
h55hewlg,1,3
je2ab2rv,1,4
ndfdw79w,1,3
cxz2ei92,1,3
12pgyme6,1,2
rpkzggm0,1,3
j36tcfkj,1,3
nawnga41,1,3
izxtnsrt,1,4
wlxdsc4e,1,4
5hrdu4xs,1,3
zjnvc7hr,1,4
6c2cu7on,1,2
z3jbck88,1,3
d0tgsiwg,1,2
0odwmqx5,1,1
ggomf9pm,1,1
l9ln1p0v,1,4
uh17j8qo,0,0
09vs9kkh,1,4
4a3yjtu7,1,2
fbmenui3,1,0
do7002g3,1,4
yu6vk0uc,1,0
c1m3o55i,1,4
xva1nkbt,1,4
fshb0oqv,1,4
shkoecub,1,0
ods1eeur,1,0
xhw0ic1l,1,2
7dypmlva,1,0
k9w9pfb3,0,0
hn14eb87,1,4
53ayeqah,1,0
thsjr0fz,1,4
auxbgk2w,1,3
bxanj4x5,1,1
a5xin9dl,1,0
5tgsq7ai,1,3
tmofmmwi,0,4
9s3w563b,1,1
tkf6xdn8,1,4
wwiif86l,1,3
thet25lz,1,4
se99f77l,0,3
u8el5015,1,0
oop767j2,1,4
dg1wjuii,1,4
ymyrsvzn,1,1
4regb1aj,1,1
o091c795,1,0
rlqiob0n,1,2
lw0vs52s,1,2
q3b9so0u,1,3
swbkok3q,1,2
pwbsf3q0,1,4
e27zeoqg,1,3
vzhqjy62,1,2
zeeqnsn2,1,4
s8nn16ux,0,3
f5gzpl1q,0,2
weehwjq4,1,3
ta5ivroc,1,1
vitwu3bf,1,2
xb4y4k7b,0,1
pgyvyv2g,1,1
qu7dknnc,0,0
ptkezjss,0,4
zwd0w9ry,0,1
79kvls9m,0,0
euswrgvz,0,0
9aawe429,0,3
omuwahk2,1,2
lslaym0w,1,0
bglmy62x,0,3
rw6tm2o0,1,4
4k0lthy2,1,1
5m8kb9w4,1,3
uov51zlb,1,3
oriq8hke,1,4
226parsg,0,0
70s1f537,0,0
ye0qzsa7,0,3
yvdqbsxl,1,2
ul6lgjlp,1,4
efjawshm,0,0
lfzkicwm,0,1
peqydbpg,1,1
vv4zwl3z,0,3
yt91qe37,0,2
qqyzqii4,0,4
w6ozx25q,1,3
brmqg1ve,1,3
d32lx2to,0,0
owt9nm3v,1,3
2p2tixc7,1,4
urvqt3g8,1,3
cd31nrxd,0,4
356wafft,0,4
ouhylu6k,1,2
7p9mda9o,0,1
ekntbz3m,1,4
55izolnn,1,2
txrgn74f,1,0
9yecazrp,0,1
9dxoq2vp,1,4
gstqmgvu,1,0
4isotn9u,0,3
zeryf099,1,1
2qc6dr08,1,1
cw2lbm2q,1,0
sq0p82kb,1,2
700ucrgb,0,2
93wkcs4k,0,1
ek4aegvf,0,1
q3jzr25m,1,2
df7fr91i,1,0
pwh0mx1e,0,3
gok01tnz,1,1
rf5a7qy8,1,0
yb7w8p74,1,2
mjdxo100,0,3
vhmygty3,1,3
addqhkga,1,1
d7x48wze,0,3
4ex6u86z,1,2
jq7w7jp6,1,1
1lfc1nlc,0,2
8jpr7vgr,1,1
f1hx6zdc,1,4
ujq6fx7x,1,0
jz6us7rp,1,2
422ta83r,0,2
t8cq1xgb,1,1
ngz6wmdw,1,3
0fgzvrct,1,3
lt4q9bc2,1,1
be3yqy5f,1,2
u7bfxq7b,1,0
zegbl2qg,1,2
v3dr2h2p,0,0
39yl9ue4,0,0
21vmefoz,1,3
tp7bd4w1,1,2
aragdx5o,1,0
31yhxso7,1,4
vbgr8w2m,1,0
aietdn1t,1,2
h1xjg2y8,1,0
rgybxkpm,0,0
21b07g2r,1,0
e6zvlhyl,0,1
2ld05nhq,1,3
r6f7qnez,0,4
w9heyce4,1,0
qgm5v2ww,0,1
g84d4r9v,0,2
4k00ilu6,0,1
vfua9bq1,1,0
btr23qiu,1,2
a08ekxdr,1,3
kz40aq15,0,2
o2nqw4c6,0,4
lbpj8t22,0,1
c50b8y5d,0,3
nwnguczh,1,1
9ier7u8h,1,0
0imjyjcm,1,3
rsezytkw,1,1
2837c6qc,1,3
6k8djzr5,1,3
swk8temp,0,3
xkc5i8xo,0,0
mxlvz4qk,1,0
e2gjr81b,0,2
mqf7zk94,0,1
yxfiblej,0,2
gublmntf,0,0
k7orfqla,1,2
09lzrk79,0,1
ufu6py06,1,1
ftlo4qdb,1,4
xvh7katq,0,3
ydshlv76,1,2
mf4nnkm9,1,1
5d0p92k3,1,0
8p6fvdhr,0,1
59c81do6,1,0
ouz1egnt,1,2
b34kuqaa,1,3
j84rx6pr,1,0
yiej9c0u,0,1
u5wryesu,1,4
4fcl5efj,1,0
p6mkt7s1,1,0
gd1t53yk,1,4
yydu3asn,0,2
rm6dfhg6,1,2
w3stt1eq,0,2
c37rln36,1,2
v1mzb3i4,0,3
fieecy2c,0,2
11bd2sce,1,2
jcy127h6,1,1
gmd478mf,1,2
s0iuduah,1,3
gk6t9dhs,1,1
znvp8gmn,1,2
hie9ede1,0,2
zublekvl,0,3
9ptk4gc4,0,0
ryg9rdpx,1,4
dfovd79c,1,2
9mv9e40k,0,3
zuj2xorv,1,2
ork1djrw,0,2
edbcy8ny,1,1
fwdc112h,0,1
xrjm4t8b,0,0
p6nlnqbu,0,2
4kzrezrd,0,4
yxyur4so,1,2
r8wm9lbb,0,2
4m0a6mdm,0,3
mmxixv6c,1,4
kmalq5u6,1,2
jzv9nou3,0,2
dyms1mwn,1,2
pr424tkb,0,0
9oi0d4dm,1,0
c2rh2xk2,1,2
pthowq1g,0,2
az5uh80q,0,3
7tw1puws,1,1
nffykpl3,1,3
cho3xjvo,1,1
egi3qupx,0,2
bfej2xg4,0,1
8ra4dv56,0,4
onxd70fe,1,2
07s387j5,0,1
ie3lvo0i,1,4
pfg8pjvr,0,0
n8lpy857,0,4
nz3a8v4x,0,0
7y2itl8n,1,2
3e54n6o9,1,3
jd3ih66w,1,0
51ob537q,1,3
o4z533zs,0,2
mv30qabx,0,1
w2eowlcf,0,3
s8314y2l,1,3
r0jy32ho,0,4
g585i87x,1,4
w69hzgop,1,1
jdn8ezp7,1,3
qyezg52k,1,2
re4v9kyp,0,0
ofkjw6ny,0,2
qaelyyzz,0,2
0jdcli69,1,3
78v0bjwk,1,1
on8uujs7,1,2
5eltfebe,1,2
5407k5w1,1,2
jl6l91f4,0,0
x2bfibjz,0,1
p97bmzrr,1,3
45ed5ggs,0,1
j6vv8suo,1,4
c1y5ayyo,1,3
v84fc3xq,1,1
8va8x8l0,1,2
08uhbxlb,1,1
c8nog85d,0,0
4f2k1xer,1,3
p3lyex3s,1,3
r5rup13w,1,3
ppbmqiyf,0,3
rwskp6rf,0,1
e64skbcb,1,1
dpdxujjc,0,2
sexggoc5,1,2
kvqywj85,1,1
gg0v5dta,1,0
egry58vr,1,3
w9myyoke,1,3
aea84hxx,0,4
pw2gkqra,1,1
ffz8q4vh,0,4
u4bawz94,0,1
0vtkrrvw,1,1
y3rztplc,1,0
6prr7mza,1,3
kgmih6mv,1,4
4xekz83y,0,4
0224wk0y,1,3
ehvdo9kh,1,2
ba5mf36b,0,1
cpweijmm,1,0
b5jfysyz,0,3
7pq4ddv2,0,2
83bdw56f,0,0
kps0dxme,0,0
4po1i3ms,1,1
dn1mxf1p,0,0
i2ooq42n,1,3
bfa37dl9,0,1
fc1xx6cw,1,1
zxskoytk,1,0
06akt7zq,1,0
ht2xz52o,1,0
hkbm00e9,0,0
kdts1fb2,1,1
vi109dcn,0,2
wmbxek0q,1,0
929u6wtv,1,4
mk2zyzsi,1,3
lu3ndz3c,0,1
c5rqnsvs,0,4
ojrpp7r9,1,4
3fezez5e,0,4
hr07n8vo,0,2
eubfn9kr,0,2
2fvb66h3,1,4
rem5puu6,1,3
2rzv1sqq,1,3
q5l2xoio,1,1
t860x5zu,1,0
2zueugwu,0,2
bugr6e7g,1,4
a2iz5p3v,1,4
ob5apo4l,1,0
jedgfjdl,1,4
ogwlacol,0,3
oln3eh1v,1,3
r1necqor,1,1
oi5j8yit,1,2
2kodwh8n,0,0
92tp6qaq,1,2
3k8a7rv4,0,4
nmwvsb0u,1,3
koefukpv,0,4
8lymj1qi,0,3
9mqvayxa,0,0
r6yo6z1t,1,0
2xcb3yym,1,0
33mg1zaq,1,2
7qhak7md,1,4
wkzirnk6,0,1
zhh3o5ur,1,0
txuyucec,1,1
juis2gy9,1,3
ytjuq7x7,0,1
b7p9jyqn,1,1
15ikpqah,0,0
cua09pci,1,3
flwdr3vw,1,4
mjdimbm2,1,0
71w1wudc,0,0
bl4ce7pk,1,4
wcyuknd1,1,2
ivxan25w,1,1
m72qlgdv,0,4
c2guwjp0,0,4
qi2clp81,0,1
l51flmna,1,4
vycs44ph,1,1
h62myz9v,0,1
lu8wpfq2,0,4
bhaiiwi0,1,4
8l0hg9nc,0,3
bekgv1bb,1,4
hg5zmtga,1,4
46ayn2d7,0,3
ki3x7995,0,0
5cf72gnn,0,3
v9ibwgt2,0,0
lb25485h,0,2
cqxcs1xs,0,4
rqlnzzrj,0,1
o7vbhh5o,0,0
l5u7nted,0,0
qmvqwpqo,0,4
2lngixmc,1,3
4sx27dcb,1,0
om2zkf5b,1,1
1sa3y5t3,0,2
7szpf9s9,0,4
ehwhg0u4,1,1
3qlx3f2x,1,4
hdcv4bkt,1,1
cv1ltwbj,0,4
9uu2bl7a,0,2
mkoh109z,0,0
do0d3fvn,1,4
v4kfq5dz,1,2
53x1f8s0,1,1
x7m2mm4p,0,3
61nhvcfw,0,1
r2f5t82d,0,0
dl7fkndg,0,0
1jrj5xfe,0,0
ub4o47en,0,4
48nysj5y,1,3
wx0i3a4k,1,0
focnqdqx,0,0
6qd0771h,1,3
ll9rzrkb,1,0
fqxlbvn7,1,3
nprb58yj,0,2
wdcokz5s,1,3
yj3d6m1f,1,4
mpryfzmy,0,2
oa2vcywl,0,3
9700lfqf,0,1
5e8osaq3,0,4
eq8dh9pt,1,1
fnm88ua3,0,1
a6s5zxqo,0,0
mts1egpg,0,2
vtn4ypkw,0,2
7493dxwo,1,4
r17dpubk,1,2
piqnhqe8,0,2
6o3z0ani,1,2
k5j42oi6,1,1
oafn33vm,1,1
89i9gx32,0,1
uew9g6sp,1,1
d2sw24wj,1,3
t8hdpwvb,0,1
z7cn0eqw,1,0
mi6kti22,1,0
1xj7wwud,1,1
qvdk6drn,1,0
4orac8cy,0,4
nl63gagu,1,3
vb99rwtf,0,2
07gbasf5,0,2
ehlh07jr,0,1
8mtk0rso,0,0
ggy5kov1,1,4
l28r5p03,0,1
wvpunwcg,1,2
bsvk3x8m,0,3
bgl2mcxn,1,4
2elalq26,0,1
unvsdkv5,0,4
4c6p1llh,0,0
2r9pegln,1,0
ukx496k4,0,1
o67bxcd2,1,2
0j1oulwo,1,4
zq48enwb,1,2
badlypgg,0,2
6n6975j2,1,4
d8clw3jg,1,4
eqe5158o,0,1
qesux9l0,0,1
ijkcu5x0,0,4
hc8cah3g,0,3
dhvs41lq,1,4
fs6hn95s,1,1
2gkfl5xf,0,1
50i6gbxq,0,4
j7dpfssb,1,3
jdx0pkov,1,2
trpyx8hb,1,0
bjcdiwzo,1,0
d05jh2mk,1,2
v0dszrk6,0,0
ilcg6far,0,4
mgjcy4v8,1,3
urid3u94,1,3
sgfdk0q0,1,0
9jrnamz6,1,2
146vey0a,0,0
94xfri09,0,2
m0g8w85y,1,0
6q8sjy5o,0,2
p9lbsmwp,0,3
q82k8ryq,0,4
f8wxkk2a,0,4
bkvblpxa,0,4
jmk4x1fd,1,0
j9hvchrm,0,1
3wp8djkl,0,2
uyluyhet,1,2
kduwtn5p,0,3
epl7zqpp,1,0
oau8p1wk,0,3
isetuk1o,1,0
oa35qbb3,1,0
xmdkrlc0,0,4
y0bhf0ri,0,1
y4kl9ary,0,3
eavedhr3,0,2
pceo934t,0,4
3y4wpwg3,1,1
xg0trky8,0,4
ryozdppb,1,3
quakx6wb,0,1
68q0j9m4,1,2
smzocxmz,1,1
mz2k1ko6,1,4
xnqxu71s,0,3
el8mwob4,1,1
fdd7r193,0,1
0i6g61pc,0,2
we4c1v47,1,1
lzn9uhjp,0,3
khf33guw,0,4
yh36motc,0,4
g06xr3ur,1,0
mwuecpnc,0,3
c2keivli,1,2
77jzc58c,1,4
u47soczd,0,3
q7jbmjm1,0,1
ft07x5ic,1,1
86z1b98v,0,0
wct8jbbs,0,0
xpk48ab1,0,4
3t4y0tb1,0,2
zppep69n,0,0
gpcivi05,0,1
2u9az3ce,1,2
gbmxikvr,0,4
ecjtr0m6,0,1
hz72kxsj,0,2
zsb6zwkh,1,3
e9i0hn3f,1,2
9zxqerbk,1,0
n3dkvr5n,1,0
bhgpbktm,0,4
av6763v1,1,4
m3pp00cd,0,1
nzy47quu,0,4
sfn07ea2,0,1
8ditmown,1,1
x23veulj,1,1
gqpq8r4h,0,0
c7jvlcg1,1,1
j5ewfwbe,0,2
by4ubzcz,0,1
jjy4mzvm,0,2
cpsiln3o,1,0
x5fl2mox,0,1
q9wfb76a,0,1
v3s2sumh,1,4
3b0n9cc7,0,3
isutp04s,0,0
brspj4ki,1,3
i1nq0ei0,0,4
5nms6xvq,0,0
pu3et1ov,0,2
ejklcp9u,1,1
w165aejt,1,4
70ebpy9e,0,0
576mouze,0,0
66vw9b0m,0,2
qoq4kreg,1,4
167d6vnx,0,1
npsv8dkm,0,3
u6u4pllg,1,4
f309hsuw,0,0
dkejp5k7,1,2
917xfh41,0,2
a68t2a3a,0,0
h7u0s3kd,1,3
z4ppj590,1,3
emc20lsj,0,2
ws1zl7p7,0,4
2l4x5bwa,1,2
en7yjf30,0,4
kh5840ac,1,0
uhgpjnvw,0,1
rxgkikr2,1,1
omrde51k,0,3
8lxeqlez,0,1
z1r2roik,1,2
s62c1jlo,1,1
po6j0m3l,1,3
oufhw8wl,1,4
va02dz61,1,3
txsnhft4,1,2
i26lh07b,0,1
a7dorfki,0,0
1ije2xe0,1,3
jdcz1oa3,0,0
vf02gvll,1,4
sajhjxqk,0,0
d8ur6tia,0,2
rontdi9o,0,0
inuxl39d,1,0
g5rifwr0,1,2
ui1jlmfl,1,0
uoay12tl,0,1
xlzs49cd,1,3
zn1f0fp8,1,2
bpg2r0to,0,2
kpk7yswn,1,3
xfshwzsj,1,0
q77z4es3,1,2
aofc9lgy,0,2
tlcqfmui,0,4
w7j35vlw,1,1
ojtxcf0k,0,4
jd2v1l1v,0,2
j35yrg29,1,1
d2ff5l6b,0,0
spxlseun,0,4
nrlst548,0,1
84z4ur2y,0,1
upmanqy0,1,1
hu97ng0a,0,2
psaldnj7,1,3
vbjrbzjw,1,1
83579wrr,1,2
513bb6f0,0,3
5ep4cwcd,0,4
t9gwa44l,0,4
z6v7s7o4,0,2
yc3s0dpj,1,1
hsg04ajm,0,4
muzuqed0,0,1
gv812hnc,1,2
0i4x6g1e,0,2
bzgflig5,1,2
gkzjrumx,1,3
qw3b4nth,1,0
zm32hzs3,1,0
2d1jqbex,0,1
gfvnnvbz,0,0
w5apmxd6,0,2
lqga3qup,0,1
o4jnmyk8,0,0
516sp18o,1,4
bs7587h9,0,1
1el88l12,0,2
qfaf5kci,1,2
hdiy4nrm,1,2
qyz6y3z1,0,2
de1e1630,1,3
pocr0vhv,0,1
1nm3v16x,1,4
eghpmxpk,1,1
n3b8pfy4,1,4
qcyd52al,0,2
unqr8o1k,1,4
jwv2qnrm,1,0
tn29tnyf,1,3
m7vh30qb,1,2
kern6yjm,0,4
k3tgmalw,0,0
vmb0idd0,1,2
wpj8yi34,1,3
0sqcnf9w,0,2
5n9c70pa,1,4
8jx54peg,0,2
jks4i2nr,1,0
1p02jyv6,0,1
yjoaoejv,1,0
9lhalckz,1,3
3vwlo7am,1,3
mpq0hzyj,0,2
b48wumh9,0,3
nklybwgm,1,3
p9a9uri7,1,2
ev4dh9ug,0,1
f10oo1pv,0,0
lnd581lt,1,2
o4rq3q7g,1,3
ktmqg6nx,0,1
9owwew9v,0,2
08liuqdn,1,0
05xt54fn,0,4
5g77lk6h,1,4
qiv929se,1,3
vl7fq8ab,1,2
y595cpjz,1,0
e1xtar0k,1,4
o31nzsxp,1,0
efj31ego,0,2
m62hdxc6,1,4
rijkq2zu,0,1
v1fkhnnk,0,1
8fwrpk0z,0,1
fknwbhkv,0,1
jz09owgm,1,4
f4ln5rgs,1,1
g6a8mlik,0,3
22xmq664,1,1
42sihxod,0,0
lctt058c,1,1
uij0yxiy,1,2
qbvtdg3c,1,0
6scivuqt,1,1
2lwhedht,1,3
hruu5e51,0,2
h3wqa1vr,0,2
gss8k5ij,0,0
ulp98rl9,0,0
qfcpk7pw,1,0
tg21hslt,1,2
dkvuff12,1,3
4vf89x22,0,2
j7q4kfmm,0,4
0qpop1o8,1,1
m291azhz,1,4
knl2luhh,1,4
s4dilrzq,1,4
8bxy6rkv,0,3
ndxjn7de,1,3
0l1offkh,1,0
diu1jtka,0,4
1c2zl46q,0,0
5gqqlyzj,0,2
0aeoorbt,1,1
6sapbs22,1,1
ruw0u92t,1,4
24d7v911,1,2
pjq50xcx,0,3
msy3paua,1,2
3aipjiyl,1,2
qx1um55f,1,3
1hgav42t,1,2
8llihkpj,1,4
7hme6p4n,0,4
p00nqohn,0,4
3dg60e1e,0,1
rv0lg92m,1,2
jeqa2o4m,1,3
84p4k9dx,0,4
oq8jxlfi,0,2
uefz1c25,1,4
xnofg780,0,4
3g5dfrlw,1,2
6jl2l5b5,0,3
6bnvsfa6,1,4
d9er94te,1,4
vwlq6exn,1,2
