uid,label,fold
mjsrd9q4,1,3
6nouhfj7,0,1
upfln4rx,1,0
yj38xrg2,0,1
gzr7txcb,0,1
48y1o4iz,1,1
asnwywrr,1,4
atatj9a3,0,0
y36ddfgs,0,0
3jonou9i,1,4
y4x41dnt,0,4
cagrp2u4,0,2
dtbh55rb,0,3
c76ub7l8,1,2
v1zocfi4,1,2
o6l1f90s,0,1
9bp4m18o,0,1
1bj9rm7p,0,2
yxdw2zcf,1,0
zw0ldalm,0,1
jegqtoam,0,3
dvlnknd6,0,1
69ugnekr,0,0
cpprcjiw,1,2
vhdk8lw2,0,4
lm349el8,1,4
hl88kzru,0,0
in3oeuvt,1,2
yt8qzpky,0,3
32orwixz,1,3
2c9ros7y,0,2
t2m6twd1,1,3
xmxb9yo1,0,4
8pajssuu,0,0
qo1vsmad,1,2
o8e7flqh,1,3
rrpzlk3e,0,3
4xyf9igf,1,0
u8iogxpb,0,2
whvnzh13,1,2
cd5glqj5,1,2
sxvwvm4w,0,1
3zkwdeek,1,2
gyspengw,0,4
yx9trflq,1,1
bmae38sr,0,1
yo4rcb1k,1,0
jtgq01te,0,1
e13n3bzt,0,2
9d31k9qm,1,2
3p91i3vm,0,3
zwffhhcm,1,2
ktlzkj49,0,4
yd82795e,1,0
5iz31yru,0,1
joqw5dsk,1,1
7n8la100,1,3
qxmcthph,0,4
j3muurmy,1,3
bd2qe4pa,0,3
8hyexf7j,1,2
xjn6fokz,0,3
ixzareiy,0,0
az39pecn,0,2
0dl5e11e,1,2
9ftaxp0w,1,2
foy4dd1v,1,3
n8lfjdtv,0,2
v2y4xkss,1,4
0kb68rer,0,2
vt997e4u,0,0
ny181acj,0,2
bc2swsoz,1,1
ctwjlsh3,0,4
tow4ycz0,0,1
4cdpqvl0,1,3
0ezzf8s2,1,4
zge2j51b,1,4
3jczucqm,0,0
runjdu0i,1,4
sb5iqnf7,0,3
4t60ploz,1,3
jcns6g29,1,0
8cqk4lta,0,1
hukwqvr1,0,0
h61iaoim,1,2
458ax40d,0,0
tirc9zd7,1,4
6szn9dde,1,4
3cup8ijl,0,3
2z0ljch2,1,4
vffqot8h,0,1
ljefy3zb,1,3
4ldimsyj,1,2
9boq0iq2,1,0
fa39e3nw,0,1
xuj3ac6p,0,3
e63lbqgu,0,3
3obyghgk,1,2
5bwikotc,0,4
keh5sw22,0,4
92mtr6sn,0,1
glh62c9t,1,1
199dxj37,0,1
c9h42m44,1,1
gv3z6bz8,0,0
uug95rlr,1,0
dihsa7he,1,0
z74lav71,0,1
448n7odk,0,2
ef828xg8,1,1
y72ivgly,1,2
e088o98b,0,3
v78hu7f0,1,2
i9g5dzx5,1,2
qjicjdan,0,2
085rntdr,1,1
5xyfc4kl,1,1
8cgn0t6d,0,1
vwrb7f6f,0,4
dhgzz0jk,1,3
ibu4fmpk,1,1
xvhagkc4,0,4
lorxdtg5,0,4
nqjqijc1,0,0
ydmt8vt4,1,0
3pt5r5rc,0,3
6zs62ywe,1,3
1g983ep9,1,0
p9w4j66c,0,1
noljq52w,0,1
spofv177,0,3
udktmonr,1,2
vbjfvyb6,0,3
li076a3k,1,0
krzd5e9p,0,0
3jpxgh30,0,0
153sflse,1,4
45bg34iq,0,4
7zj3sweb,0,1
nvg5vmf6,0,4
0yknfu84,1,0
xyjoa21a,1,2
6xvaj2k8,1,4
xpnmjqy3,1,0
odsx4nxv,0,2
kdc9x5jz,1,1
6kf1622v,1,1
xyzx9jpn,1,3
bzug0it2,1,2
6ys445gd,0,1
ej31gymd,0,4
m0l2ljk4,0,2
q5v7c6s5,1,1
nkb4ehou,1,3
6qlz2rwg,1,2
waj1g1r1,1,3
dwwo8nbh,1,1
nal3gywi,1,1
ymenvg3k,1,0
k0vm59m6,1,1
mg87oi0e,0,2
0vgnxb5j,0,2
tb9xxayp,0,0
ntrfzwkx,1,4
xjve3dze,1,3
edhhjshz,0,4
kbrh7lay,0,3
64yfds0d,0,3
ji9kqdgb,0,2
k2l0d1b4,1,0
xgmpw5d3,0,0
go8jn42x,0,4
2ezc7fov,1,4
2ygnmby4,0,2
9e7eobjl,1,3
zy1uu9ym,1,0
szdximyn,1,2
4u9bxf44,1,2
5cri8bix,0,2
oiq2q4qe,1,1
rxdouadv,1,3
ei3zrrhf,1,1
4abufwbu,1,1
cjg8vuaz,1,3
xkdq95g3,1,4
v23gxj0m,1,4
qvindh4s,0,1
pfdrwb2s,0,4
erev361x,0,0
snbti22n,1,1
v01zderi,1,4
4k5ogz2u,1,0
eaxylnfx,0,4
j4pnjy1o,1,2
2rntjlmz,1,4
04x0qzfh,0,0
omtzzf8a,1,1
df7pchcb,1,1
n9wszv83,1,3
xphx2kbv,0,2
sigbiaf9,1,0
2movs0cd,1,2
k36m8jvh,1,4
7ujodck8,1,0
2853uy8u,0,0
118qqvae,1,2
cw9yil8s,1,4
a3idy3c7,0,3
rm6j8y6r,0,0
h05hhiwf,0,1
d7yxw1tb,1,2
rwr965r9,1,0
6khub2rt,0,0
soyg9zqy,1,4
ahulwjti,0,4
qwnrhzn4,1,2
kgeuidji,1,0
pnf8f3gr,1,3
94sz2kuu,1,0
oyc3rwqm,1,0
mu7jae58,1,0
huxg2myr,0,1
06nkwfg3,0,4
mwu4cfil,1,1
kjxjq5nv,1,3
8oga0x7z,1,1
cgdc5tao,1,0
1cjfx5li,0,2
kwe4bx4l,1,3
r9tjq8zg,1,0
vwwusxlm,0,4
t2pnjka3,1,0
4mqa78ra,1,1
pkianouo,0,4
f0onjpi1,1,3
63yk03o4,1,2
gkwwjwga,0,2
btgdjz0i,0,3
frml29q2,1,3
l48c1cqg,0,2
433e1i1p,1,0
0bq1s9ry,1,4
llwb7sjw,0,0
h55hewlg,1,0
je2ab2rv,1,3
ndfdw79w,1,4
cxz2ei92,1,2
12pgyme6,1,1
rpkzggm0,1,2
j36tcfkj,1,4
nawnga41,1,3
izxtnsrt,1,4
wlxdsc4e,1,1
5hrdu4xs,1,4
zjnvc7hr,1,3
6c2cu7on,1,0
z3jbck88,1,4
d0tgsiwg,1,0
0odwmqx5,1,4
ggomf9pm,1,2
l9ln1p0v,1,4
uh17j8qo,0,2
09vs9kkh,1,4
4a3yjtu7,1,0
fbmenui3,1,2
do7002g3,1,2
yu6vk0uc,1,1
c1m3o55i,1,1
xva1nkbt,1,4
fshb0oqv,1,0
shkoecub,1,4
ods1eeur,1,1
xhw0ic1l,1,2
7dypmlva,1,4
k9w9pfb3,0,4
hn14eb87,1,0
53ayeqah,1,0
thsjr0fz,1,0
auxbgk2w,1,0
bxanj4x5,1,2
a5xin9dl,1,2
5tgsq7ai,1,1
tmofmmwi,0,1
9s3w563b,1,4
tkf6xdn8,1,2
wwiif86l,1,1
thet25lz,1,0
se99f77l,0,4
u8el5015,1,0
oop767j2,1,2
dg1wjuii,1,3
ymyrsvzn,1,4
4regb1aj,1,4
o091c795,1,4
rlqiob0n,1,2
lw0vs52s,1,2
q3b9so0u,1,0
swbkok3q,1,3
pwbsf3q0,1,0
e27zeoqg,1,1
vzhqjy62,1,0
zeeqnsn2,1,3
s8nn16ux,0,4
f5gzpl1q,0,0
weehwjq4,1,0
ta5ivroc,1,4
vitwu3bf,1,2
xb4y4k7b,0,3
pgyvyv2g,1,2
qu7dknnc,0,3
ptkezjss,0,0
zwd0w9ry,0,2
79kvls9m,0,4
euswrgvz,0,2
9aawe429,0,4
omuwahk2,1,3
lslaym0w,1,3
bglmy62x,0,3
rw6tm2o0,1,2
4k0lthy2,1,2
5m8kb9w4,1,3
uov51zlb,1,1
oriq8hke,1,1
226parsg,0,1
70s1f537,0,0
ye0qzsa7,0,2
yvdqbsxl,1,3
ul6lgjlp,1,4
efjawshm,0,2
lfzkicwm,0,1
peqydbpg,1,3
vv4zwl3z,0,3
yt91qe37,0,3
qqyzqii4,0,3
w6ozx25q,1,1
brmqg1ve,1,3
d32lx2to,0,2
owt9nm3v,1,1
2p2tixc7,1,4
urvqt3g8,1,1
cd31nrxd,0,1
356wafft,0,1
ouhylu6k,1,0
7p9mda9o,0,1
ekntbz3m,1,3
55izolnn,1,0
txrgn74f,1,4
9yecazrp,0,4
9dxoq2vp,1,3
gstqmgvu,1,2
4isotn9u,0,0
zeryf099,1,3
2qc6dr08,1,2
cw2lbm2q,1,2
sq0p82kb,1,4
700ucrgb,0,4
93wkcs4k,0,2
ek4aegvf,0,4
q3jzr25m,1,4
df7fr91i,1,4
pwh0mx1e,0,3
gok01tnz,1,3
rf5a7qy8,1,1
yb7w8p74,1,0
mjdxo100,0,4
vhmygty3,1,3
addqhkga,1,1
d7x48wze,0,1
4ex6u86z,1,2
jq7w7jp6,1,3
1lfc1nlc,0,0
8jpr7vgr,1,4
f1hx6zdc,1,1
ujq6fx7x,1,0
jz6us7rp,1,4
422ta83r,0,1
t8cq1xgb,1,3
ngz6wmdw,1,3
0fgzvrct,1,0
lt4q9bc2,1,2
be3yqy5f,1,3
u7bfxq7b,1,3
zegbl2qg,1,2
v3dr2h2p,0,2
39yl9ue4,0,1
21vmefoz,1,2
tp7bd4w1,1,2
aragdx5o,1,0
31yhxso7,1,2
vbgr8w2m,1,2
aietdn1t,1,1
h1xjg2y8,1,1
rgybxkpm,0,3
21b07g2r,1,3
e6zvlhyl,0,0
2ld05nhq,1,3
r6f7qnez,0,3
w9heyce4,1,1
qgm5v2ww,0,3
g84d4r9v,0,0
4k00ilu6,0,4
vfua9bq1,1,2
btr23qiu,1,2
a08ekxdr,1,2
kz40aq15,0,3
o2nqw4c6,0,2
lbpj8t22,0,2
c50b8y5d,0,4
nwnguczh,1,2
9ier7u8h,1,1
0imjyjcm,1,4
rsezytkw,1,2
2837c6qc,1,2
6k8djzr5,1,0
swk8temp,0,3
xkc5i8xo,0,2
mxlvz4qk,1,1
e2gjr81b,0,2
mqf7zk94,0,2
yxfiblej,0,3
gublmntf,0,4
k7orfqla,1,2
09lzrk79,0,0
ufu6py06,1,2
ftlo4qdb,1,0
xvh7katq,0,4
ydshlv76,1,3
mf4nnkm9,1,2
5d0p92k3,1,4
8p6fvdhr,0,0
59c81do6,1,4
ouz1egnt,1,1
b34kuqaa,1,0
j84rx6pr,1,3
yiej9c0u,0,2
u5wryesu,1,3
4fcl5efj,1,4
p6mkt7s1,1,0
gd1t53yk,1,3
yydu3asn,0,1
rm6dfhg6,1,2
w3stt1eq,0,4
c37rln36,1,1
v1mzb3i4,0,2
fieecy2c,0,2
11bd2sce,1,0
jcy127h6,1,2
gmd478mf,1,4
s0iuduah,1,3
gk6t9dhs,1,3
znvp8gmn,1,3
hie9ede1,0,4
zublekvl,0,0
9ptk4gc4,0,2
ryg9rdpx,1,1
dfovd79c,1,0
9mv9e40k,0,4
zuj2xorv,1,2
ork1djrw,0,0
edbcy8ny,1,3
fwdc112h,0,2
xrjm4t8b,0,0
p6nlnqbu,0,1
4kzrezrd,0,0
yxyur4so,1,3
r8wm9lbb,0,0
4m0a6mdm,0,1
mmxixv6c,1,0
kmalq5u6,1,2
jzv9nou3,0,2
dyms1mwn,1,0
pr424tkb,0,4
9oi0d4dm,1,2
c2rh2xk2,1,2
pthowq1g,0,4
az5uh80q,0,4
7tw1puws,1,4
nffykpl3,1,4
cho3xjvo,1,1
egi3qupx,0,3
bfej2xg4,0,4
8ra4dv56,0,4
onxd70fe,1,2
07s387j5,0,2
ie3lvo0i,1,1
pfg8pjvr,0,2
n8lpy857,0,4
nz3a8v4x,0,2
7y2itl8n,1,2
3e54n6o9,1,1
jd3ih66w,1,2
51ob537q,1,4
o4z533zs,0,3
mv30qabx,0,3
w2eowlcf,0,2
s8314y2l,1,0
r0jy32ho,0,4
g585i87x,1,3
w69hzgop,1,0
jdn8ezp7,1,1
qyezg52k,1,1
re4v9kyp,0,1
ofkjw6ny,0,3
qaelyyzz,0,4
0jdcli69,1,1
78v0bjwk,1,1
on8uujs7,1,1
5eltfebe,1,3
5407k5w1,1,4
jl6l91f4,0,3
x2bfibjz,0,3
p97bmzrr,1,0
45ed5ggs,0,1
j6vv8suo,1,2
c1y5ayyo,1,4
v84fc3xq,1,1
8va8x8l0,1,3
08uhbxlb,1,1
c8nog85d,0,1
4f2k1xer,1,4
p3lyex3s,1,1
r5rup13w,1,2
ppbmqiyf,0,4
rwskp6rf,0,3
e64skbcb,1,1
dpdxujjc,0,3
sexggoc5,1,1
kvqywj85,1,4
gg0v5dta,1,0
egry58vr,1,4
w9myyoke,1,1
aea84hxx,0,0
pw2gkqra,1,1
ffz8q4vh,0,3
u4bawz94,0,3
0vtkrrvw,1,4
y3rztplc,1,3
6prr7mza,1,3
kgmih6mv,1,2
4xekz83y,0,3
0224wk0y,1,3
ehvdo9kh,1,4
ba5mf36b,0,2
cpweijmm,1,4
b5jfysyz,0,1
7pq4ddv2,0,4
83bdw56f,0,2
kps0dxme,0,0
4po1i3ms,1,4
dn1mxf1p,0,4
i2ooq42n,1,3
bfa37dl9,0,3
fc1xx6cw,1,1
zxskoytk,1,4
06akt7zq,1,2
ht2xz52o,1,2
hkbm00e9,0,1
kdts1fb2,1,2
vi109dcn,0,1
wmbxek0q,1,0
929u6wtv,1,4
mk2zyzsi,1,4
lu3ndz3c,0,2
c5rqnsvs,0,1
ojrpp7r9,1,1
3fezez5e,0,3
hr07n8vo,0,4
eubfn9kr,0,4
2fvb66h3,1,1
rem5puu6,1,2
2rzv1sqq,1,2
q5l2xoio,1,3
t860x5zu,1,1
2zueugwu,0,2
bugr6e7g,1,3
a2iz5p3v,1,3
ob5apo4l,1,2
jedgfjdl,1,4
ogwlacol,0,0
oln3eh1v,1,4
r1necqor,1,3
oi5j8yit,1,4
2kodwh8n,0,3
92tp6qaq,1,0
3k8a7rv4,0,0
nmwvsb0u,1,3
koefukpv,0,0
8lymj1qi,0,0
9mqvayxa,0,4
r6yo6z1t,1,0
2xcb3yym,1,1
33mg1zaq,1,4
7qhak7md,1,2
wkzirnk6,0,3
zhh3o5ur,1,4
txuyucec,1,2
juis2gy9,1,1
ytjuq7x7,0,0
b7p9jyqn,1,0
15ikpqah,0,4
cua09pci,1,3
flwdr3vw,1,1
mjdimbm2,1,2
71w1wudc,0,0
bl4ce7pk,1,2
wcyuknd1,1,3
ivxan25w,1,3
m72qlgdv,0,0
c2guwjp0,0,0
qi2clp81,0,2
l51flmna,1,1
vycs44ph,1,0
h62myz9v,0,1
lu8wpfq2,0,1
bhaiiwi0,1,0
8l0hg9nc,0,0
bekgv1bb,1,4
hg5zmtga,1,1
46ayn2d7,0,3
ki3x7995,0,1
5cf72gnn,0,2
v9ibwgt2,0,0
lb25485h,0,0
cqxcs1xs,0,1
rqlnzzrj,0,2
o7vbhh5o,0,3
l5u7nted,0,4
qmvqwpqo,0,2
2lngixmc,1,3
4sx27dcb,1,4
om2zkf5b,1,1
1sa3y5t3,0,2
7szpf9s9,0,4
ehwhg0u4,1,0
3qlx3f2x,1,1
hdcv4bkt,1,1
cv1ltwbj,0,4
9uu2bl7a,0,3
mkoh109z,0,0
do0d3fvn,1,1
v4kfq5dz,1,4
53x1f8s0,1,4
x7m2mm4p,0,3
61nhvcfw,0,4
r2f5t82d,0,4
dl7fkndg,0,1
1jrj5xfe,0,1
ub4o47en,0,3
48nysj5y,1,1
wx0i3a4k,1,3
focnqdqx,0,1
6qd0771h,1,1
ll9rzrkb,1,4
fqxlbvn7,1,1
nprb58yj,0,3
wdcokz5s,1,3
yj3d6m1f,1,1
mpryfzmy,0,3
oa2vcywl,0,1
9700lfqf,0,0
5e8osaq3,0,0
eq8dh9pt,1,0
fnm88ua3,0,0
a6s5zxqo,0,4
mts1egpg,0,3
vtn4ypkw,0,1
7493dxwo,1,0
r17dpubk,1,3
piqnhqe8,0,3
6o3z0ani,1,4
k5j42oi6,1,2
oafn33vm,1,4
89i9gx32,0,4
uew9g6sp,1,0
d2sw24wj,1,4
t8hdpwvb,0,1
z7cn0eqw,1,3
mi6kti22,1,4
1xj7wwud,1,4
qvdk6drn,1,2
4orac8cy,0,2
nl63gagu,1,1
vb99rwtf,0,1
07gbasf5,0,3
ehlh07jr,0,1
8mtk0rso,0,0
ggy5kov1,1,4
l28r5p03,0,4
wvpunwcg,1,1
bsvk3x8m,0,1
bgl2mcxn,1,0
2elalq26,0,3
unvsdkv5,0,2
4c6p1llh,0,1
2r9pegln,1,0
ukx496k4,0,4
o67bxcd2,1,3
0j1oulwo,1,0
zq48enwb,1,0
badlypgg,0,4
6n6975j2,1,2
d8clw3jg,1,2
eqe5158o,0,0
qesux9l0,0,1
ijkcu5x0,0,1
hc8cah3g,0,4
dhvs41lq,1,1
fs6hn95s,1,4
2gkfl5xf,0,4
50i6gbxq,0,2
j7dpfssb,1,0
jdx0pkov,1,1
trpyx8hb,1,2
bjcdiwzo,1,3
d05jh2mk,1,3
v0dszrk6,0,3
ilcg6far,0,3
mgjcy4v8,1,0
urid3u94,1,3
sgfdk0q0,1,1
9jrnamz6,1,2
146vey0a,0,0
94xfri09,0,1
m0g8w85y,1,0
6q8sjy5o,0,1
p9lbsmwp,0,0
q82k8ryq,0,4
f8wxkk2a,0,0
bkvblpxa,0,3
jmk4x1fd,1,3
j9hvchrm,0,2
3wp8djkl,0,1
uyluyhet,1,4
kduwtn5p,0,1
epl7zqpp,1,2
oau8p1wk,0,0
isetuk1o,1,1
oa35qbb3,1,1
xmdkrlc0,0,4
y0bhf0ri,0,2
y4kl9ary,0,1
eavedhr3,0,2
pceo934t,0,4
3y4wpwg3,1,3
xg0trky8,0,2
ryozdppb,1,3
quakx6wb,0,3
68q0j9m4,1,3
smzocxmz,1,1
mz2k1ko6,1,2
xnqxu71s,0,1
el8mwob4,1,4
fdd7r193,0,0
0i6g61pc,0,3
we4c1v47,1,4
lzn9uhjp,0,4
khf33guw,0,4
yh36motc,0,0
g06xr3ur,1,3
mwuecpnc,0,2
c2keivli,1,3
77jzc58c,1,4
u47soczd,0,0
q7jbmjm1,0,0
ft07x5ic,1,0
86z1b98v,0,3
wct8jbbs,0,3
xpk48ab1,0,2
3t4y0tb1,0,4
zppep69n,0,2
gpcivi05,0,2
2u9az3ce,1,0
gbmxikvr,0,3
ecjtr0m6,0,1
hz72kxsj,0,4
zsb6zwkh,1,4
e9i0hn3f,1,2
9zxqerbk,1,3
n3dkvr5n,1,4
bhgpbktm,0,0
av6763v1,1,4
m3pp00cd,0,0
nzy47quu,0,1
sfn07ea2,0,1
8ditmown,1,3
x23veulj,1,1
gqpq8r4h,0,2
c7jvlcg1,1,1
j5ewfwbe,0,4
by4ubzcz,0,2
jjy4mzvm,0,2
cpsiln3o,1,0
x5fl2mox,0,0
q9wfb76a,0,2
v3s2sumh,1,2
3b0n9cc7,0,4
isutp04s,0,3
brspj4ki,1,0
i1nq0ei0,0,4
5nms6xvq,0,0
pu3et1ov,0,0
ejklcp9u,1,2
w165aejt,1,3
70ebpy9e,0,3
576mouze,0,1
66vw9b0m,0,3
qoq4kreg,1,3
167d6vnx,0,4
npsv8dkm,0,3
u6u4pllg,1,4
f309hsuw,0,3
dkejp5k7,1,0
917xfh41,0,2
a68t2a3a,0,0
h7u0s3kd,1,2
z4ppj590,1,4
emc20lsj,0,2
ws1zl7p7,0,2
2l4x5bwa,1,4
en7yjf30,0,2
kh5840ac,1,4
uhgpjnvw,0,2
rxgkikr2,1,2
omrde51k,0,0
8lxeqlez,0,3
z1r2roik,1,0
s62c1jlo,1,4
po6j0m3l,1,0
oufhw8wl,1,3
va02dz61,1,0
txsnhft4,1,0
i26lh07b,0,0
a7dorfki,0,2
1ije2xe0,1,0
jdcz1oa3,0,4
vf02gvll,1,0
sajhjxqk,0,3
d8ur6tia,0,4
rontdi9o,0,0
inuxl39d,1,2
g5rifwr0,1,4
ui1jlmfl,1,2
uoay12tl,0,0
xlzs49cd,1,4
zn1f0fp8,1,2
bpg2r0to,0,1
kpk7yswn,1,0
xfshwzsj,1,0
q77z4es3,1,1
aofc9lgy,0,3
tlcqfmui,0,2
w7j35vlw,1,4
ojtxcf0k,0,2
jd2v1l1v,0,2
j35yrg29,1,4
d2ff5l6b,0,2
spxlseun,0,3
nrlst548,0,1
84z4ur2y,0,3
upmanqy0,1,1
hu97ng0a,0,2
psaldnj7,1,0
vbjrbzjw,1,1
83579wrr,1,1
513bb6f0,0,0
5ep4cwcd,0,3
t9gwa44l,0,4
z6v7s7o4,0,2
yc3s0dpj,1,4
hsg04ajm,0,3
muzuqed0,0,1
gv812hnc,1,2
0i4x6g1e,0,0
bzgflig5,1,0
gkzjrumx,1,4
qw3b4nth,1,4
zm32hzs3,1,0
2d1jqbex,0,0
gfvnnvbz,0,0
w5apmxd6,0,4
lqga3qup,0,1
o4jnmyk8,0,0
516sp18o,1,2
bs7587h9,0,2
1el88l12,0,4
qfaf5kci,1,2
hdiy4nrm,1,3
qyz6y3z1,0,0
de1e1630,1,3
pocr0vhv,0,2
1nm3v16x,1,0
eghpmxpk,1,0
n3b8pfy4,1,1
qcyd52al,0,4
unqr8o1k,1,1
jwv2qnrm,1,3
tn29tnyf,1,3
m7vh30qb,1,4
kern6yjm,0,3
k3tgmalw,0,2
vmb0idd0,1,2
wpj8yi34,1,3
0sqcnf9w,0,4
5n9c70pa,1,4
8jx54peg,0,3
jks4i2nr,1,2
1p02jyv6,0,1
yjoaoejv,1,1
9lhalckz,1,3
3vwlo7am,1,2
mpq0hzyj,0,1
b48wumh9,0,1
nklybwgm,1,4
p9a9uri7,1,1
ev4dh9ug,0,2
f10oo1pv,0,3
lnd581lt,1,3
o4rq3q7g,1,0
ktmqg6nx,0,1
9owwew9v,0,1
08liuqdn,1,1
05xt54fn,0,2
5g77lk6h,1,3
qiv929se,1,2
vl7fq8ab,1,2
y595cpjz,1,2
e1xtar0k,1,0
o31nzsxp,1,0
efj31ego,0,4
m62hdxc6,1,1
rijkq2zu,0,1
v1fkhnnk,0,4
8fwrpk0z,0,3
fknwbhkv,0,1
jz09owgm,1,0
f4ln5rgs,1,4
g6a8mlik,0,1
22xmq664,1,4
42sihxod,0,2
lctt058c,1,3
uij0yxiy,1,0
qbvtdg3c,1,2
6scivuqt,1,4
2lwhedht,1,1
hruu5e51,0,0
h3wqa1vr,0,2
gss8k5ij,0,4
ulp98rl9,0,4
qfcpk7pw,1,3
tg21hslt,1,0
dkvuff12,1,2
4vf89x22,0,3
j7q4kfmm,0,0
0qpop1o8,1,1
m291azhz,1,1
knl2luhh,1,2
s4dilrzq,1,1
8bxy6rkv,0,2
ndxjn7de,1,1
0l1offkh,1,2
diu1jtka,0,0
1c2zl46q,0,2
5gqqlyzj,0,2
0aeoorbt,1,0
6sapbs22,1,2
ruw0u92t,1,4
24d7v911,1,0
pjq50xcx,0,2
msy3paua,1,3
3aipjiyl,1,3
qx1um55f,1,3
1hgav42t,1,4
8llihkpj,1,0
7hme6p4n,0,3
p00nqohn,0,2
3dg60e1e,0,4
rv0lg92m,1,4
jeqa2o4m,1,3
84p4k9dx,0,0
oq8jxlfi,0,4
uefz1c25,1,1
xnofg780,0,1
3g5dfrlw,1,4
6jl2l5b5,0,2
6bnvsfa6,1,0
d9er94te,1,1
vwlq6exn,1,2
